seatno	assignment	score	grade	comment
041	W02	296	92	  現在雲端技術對企業來說，越來越重要，從amazon到azure都給企業帶來說多機會，很久以前有使用過bing，印象中並沒什麼特色，也沒有比較好用，但有了azure的bing，讓bing變聰明了，結合AI和大數據，讓bing能更貼近使用者，接近人類的感知能力，且能更知能的搜尋出使用者想知道的知訊，這令我感到神奇。  另，azure的認知服務還能用AI解決很多問題，可以為企業做決策提供建議，語音和語言的分析，圖片影片甚至筆跡也可以辨識，可想而知，這些功能能讓生活更加便利，且更加智能簡單。  
042	W02	118	65	  今日的企業雲端應用趨勢與實務課程為介紹並講解Microsoft 的一個雲端服務Azure，今日著重講的為Azure Cognitive Services(感知/認知服務)，微軟對於AI人工智慧的定義有三個，第一個為可以推理、預測或分類；第二個為可以理解；第三個為可以與人類自然互動。只要符合或具有上述三點中任一點條件，便可以稱為AI人工智慧。  在第一節課在介紹Azure Cognitive Service(感知/認知服務)，Azure Cognitive Service(感知/認知服務)是利用機器學習(Machine Learing)訓練使其在應用程式、網站和Bot中融入智慧型演算法，透過自然的溝通方式，來查看、聆聽、述說、了解及詮釋需求。Azure這個平台功能非常強大具有好幾種應用，像是語言(Language)、辨識(Vision)、語音(Speech)和年五月剛推出的決策(Decision)等類別。  第二節課講的內容為Azure Machine Learing service。  上完今日兩堂課程，我覺得微軟非常厲害和強大，不管是在技術上或是他們的想法理念，都一直在進步，微軟不斷創新也不斷在精進他們的技術，他們不會滿足於現在的成就自得意滿，而是不斷地精進自有的技術並且不斷的創新追求新的技術，使其產品加完善和實用。聽完這堂課知道並了解微軟Azure的感知服務，使用微軟Azure 因為是雲端服務，因此不用擔心資源會被占用，而且這個平台有一些訓練過的範例可以使用，但是如果沒有符合自己需求的，也可以客製化使用自己的model訓練。我覺得微軟Azure非常厲害實用，在未來不管在課業或是職場中都可能會常使用到，在課堂結束前微軟的工程師也帶領我們申請Azure for student 的帳號，也簡略的教我們如何建立和使用。微軟對於學生也很友善，申請Azure 學生版也給予身於學生的我們100元點數讓我們使用。這兩堂課不管是對於微軟的這個平台Azure 還是AI 人工智慧 抑或是機器學習(Machine Learing)的技術都收穫頗多。  
043	W02	279	88	"  今天主要是在介紹Azure的認知學習，這是由微軟開發的。我們常說的AI 能力，就是具備了推理、理解、互動的其中一項能力，那我們就會說機器具備的AI的能力。講師也提到了雲端運算，它的出現，減少了賺開發上金錢的花費，在以前需要花許多的錢去維護機器的費用，這大大的減去了開發專案上的一大問題。感知學習又稱為認知學習，服務主要分為""Decision""、""Vision""、""Language""、”Speech”、”Web search”。  課堂最後，講師還教我們如何去註冊Microsoft Azure的帳號，可以免費拿到100美金的抵用卷，讓我們可以利用這100美金去使用裡面的一些付費產品，不過免費的產品也相當的多，值得我們利用這些資源去學習。  "
045	W02	260	82	  今天來的是介紹MIcrosoft Azure的講師，MIcrosoft Azure簡單來說就是在雲端上放上各種常用到的API，其中像是人工智慧這部分，臉部及語音辨識在精確度上更是有98%的準確度(英文)。更可以從你的所有資料中發掘你的潛在見解，了解情感並擷取關鍵片語等等。Azure上也提供各種不同平台的程式碼，讓使用者能夠依據自己的意思建置，而且還擁有極大規模的資料庫，無論是應用在甚麼方面上都非常方便。課堂的尾端講師還稍微帶我們初步認識了Azure，不但辦了個帳號，還帶我們認識裡面各種基本的功能。我覺得在未來逐漸虛擬化的時代，任何東西搬上雲端是趨勢，不但方便取用，在資料的傳遞上也更加方便了。  
046	W02	237	76	  這堂課的老師，一開始先介紹人工智慧AI，清楚的解釋了怎樣的程式可以稱為AI及要稱為AI主要需要哪些條件AI，最主要的條件是有自動學習的功能，並且也展示一段人與類似小助理的AI的短片，片中可以看出AI的方便性，像是幫你預約和別人見面，告訴你接下來的行程，並可以根據自身需求再做修改，也可以幫你調查預約餐廳的資料，像是是否有戶外座位等，可以看出未來AI將在人類的日常生活中佔據一大部分。後面講師開始引領我們使用微軟的Azure，Azure是一種企業級的快速雲端平臺，可以按照自己的慣用工具來部署建構應用程式，並教我們使用先使用一些內部的簡單功能，但礙於時間沒辦法學習更多東西之後還要在等很多個禮拜真可惜。  
048	W02	201	72	  講師介紹很多windows 的很多新功能以及新的應用Azure  臉部辨識應用  speech語音轉文字文字轉語音自訂語音model可訓練  判斷語言、情緒、片語、地標、專有名詞  QnA maker產生知識庫  搜尋 以圖找物  筆跡、印刷辨識  會議記錄自動抄寫，辨識人聲  開發任務型機器人，微軟的影片中所展示的，微軟想做的是全能型bot，從居家生活、交友圈，工作行程，都能掌控及管控。  也教我們使用學生版Azure，申請帳號。  
049	W02	316	95	  本周的課程我印象最深刻的是講師給我們看的影片片段。影片裡面智慧型助理已經非常貼近使用者生活，最神奇的莫過於，不再只是人類與裝置對話，而是裝置與裝置間彼此互相交談，兩個智慧型助理會對話。這段影片再度更新了我對人工智能的想像。  後半段的課程進入Azure的基本申請與介紹。對於Azure這個全新的平台，有了最簡單的基本認識。在專題製作的時候，因為使用微軟的軟體進行開發，當時也使用了Azure進行文件資料庫的撰寫。但因為了解不足，很多都懵懵懂懂的認知而以，希望在接下來的課程可以更加熟悉Azure的使用。  
050	W02	45	60	  這位講師是一位經歷非常豐富的技術架構顧問，從她上課的內容和台風可以略知一二。他分享了許多以前的經歷，也完整的說明azura如何使用及未來展望，Azura 是微軟的公用雲端服務 (Public Cloud Service) 平台，是微軟線上服務 (Microsoft Online Services) 的一部份，很期待之後的幾堂課可以學到更多。  
051	W02	140	67	  今天黃講師的介紹讓我更加了解AI 代表什麼，只要包含Reasoning或Understanding了解文字、聲音、圖片含意，或Interacting自然的互動，就能算是AI。   微軟在AI視覺的部分花了很大的努力，微軟拿了兩次冠軍。   AI現在有接近人類的感知能力:96% 視覺能力、94.6%的英文語言能力、69.9%的翻譯能力、88.5%的接近人類的閱讀能力。   我覺得最酷的是 Azure 的 Custom Speech Recognition 可以先錄製特定環境的聲音加以訓練，以增加在此特定環境中，能更清楚的了解使用者說的話。我也對講師在課程中播放的微軟AI運用影片覺得很厲害，其中使用者可以直接透過機器人跟對方的機器人聯絡，不用聯絡到對方。也學到一些專業知識:自然處理是分辨意圖的意思，重要參數:Entity等。   很感謝講師的講解，使我更理解AI的概念。  
052	W02	77	61	  今天老師講述AI多半是關於AI以及如何讓AI促使人類的生活更美好。  怎麼樣機器算是AI: 1.能夠推理(預測或是幫人類分類事情)  2.理解(理解人類的話，感知服務)  3.互動(可以跟人類互動)  只要符合以上三點其中一點，就可大致定義為AI  No data No AI ，雲端運算，演算法  Azure AI - 應用微軟  Speech - 人類與訓練過的AI  Simplify machine learning for any skill level  心得: 上完今天這堂課，讓我了解到在微軟如何應用AI以及一些細節，不過在AI如此發達的年代，未來只會越來越發達，同時帶給人類的是否只有利益呢，相信大家都看過機器人大戰，內容就是講述AI有了自己的思維進而對人類產生了反抗，甚至想要滅掉人類，AI的發展有利也有弊，如何讓AI在發展的同時又不要取代人類，是全人類必須共同面對的議題。  
053	W02	298	93	  AI所包含的三大要素為推理、理解、互動，其中利用到的技術有大數據、雲端運算、強大演算法，AI的感知服務很接近人類的感知，例如視覺、聽覺、語言、知識、搜尋等…，視覺應用在人臉辨識或物品辨識，聽覺應用在語音文字轉換，自然語言應用在語情分析，知識應用在爬蟲知識庫，搜尋則應用在以圖搜圖的技術上。  本學期主要是與部署有關的課程，剛好跟大四的專題相關，在做專題研究的過程中，有嘗試過部署在Azure，但以失敗告終，所以希望這學期能學會如何處理各種檔案，將檔案成功的部屬上Azure。  
054	W02	139	66	  AI現在越來越流行，是大數據的時代，AZURE有其中一項功能是認知服務，可以在應用程式、網站和 Bot 中融入智慧型演算法，透過自然的溝通方式，來查看、聆聽、述說、了解及詮釋使用者需求。立即使用 AI 讓業務轉型，而可以轉型的業務問題有:  **決策** -建置應用程式，以顯示有助於做出明智與高效決策的建議。  **語音-** 將語音轉換成文字，並將文字轉換成自然發音語音。從一種語言翻譯成另一種語言，並啟用說話者驗證和辨識。  **語言** -讓您的應用程式能夠透過預先建置的指令碼處理自然語言、 評估情感，以及了解如何辨識使用者想要的項目。  **辨識** -辨識、識別、仲裁您的圖片、影片和數位筆跡內容，並為其製作標題及編製索引。  **搜尋-** 將 Bing 搜尋 API 新增至您的應用程式，並充分利用 以單一 API 呼叫合併數十億個網頁、影像、影片和新聞的能力。  
055	W02	163	69	  講座心得  今天聽了講者的介紹後，對於AI有略粗淺的理解，其中有一句話很重要:No Data No AI，對於現今AI的發展而言，大數據尤其重要，擁有了大數據後再進行演算法的推算，將使用者可能會喜歡的事物推薦給各位，便於業者將商品行銷出去。  後來有播放一段影片呈現未來AI的使用方法，其中已經包括互聯網和物聯網，現在的生活中雖然也有些事物是利用人工智慧，像是蘋果手機的Siri系統，但尚未能夠與他人的進行溝通，相信未來的科技會使人們擁有更加便利的生活。  
056	W02	320	96	  透過微軟雲端服務淡江講座的課程讓我真的獲益良多，儘管今天原本課程內容和第13周的對調，但是這次的主題也是我非常感興趣的，也就是AZURE這個微軟製作的公用雲端服務平台，雖然在上課之前可能對於這個平台沒多太多的認識，但在經過黃講師的精細講解之後，我對於著個雲端服務平台產生了很大的興趣，也希望藉由這次的課程讓我對於未來可能ㄒ要具備的一些技能有更多的提升，應用到我未來的生活當中，很謝謝黃講師這次的演講。  
057	W02	324	97	  今天請到一位來幫我們上課的老師，他的背景是一個微軟的胡老師，我覺得今天讓我最有感覺的一部份是，他向我們展示了一段影片，影片中提到未來的人工智慧技術，他就像是一個小秘書，可以去處理你的大小事，目前還在開發中，雖然我很期待未來人工智慧的發展，讓機器也能有學習的能力，能夠真正的幫助到我們日常的生活，不過在期待的同時我也在思考，如果未來真的研發出這樣的科技，你的大大小小生活日常的事情都能透過行動小祕書來協助你，真的是一件好事情嗎？會不會因為這樣的科技進步，反而導致人類的退步，能幫助平常的生活是一件好事情，但是過度的依賴科技或許不是。我希望科技的進步應該是能夠激發出人類更多的淺力。  
058	W02	292	91	  今天這堂課微軟工程師介紹了許多跟Azure相關的功能及服務，現在雲端資料庫也越來越普及，勢必會成為未來的趨勢，因為我們這組在做專題時，所使用的資料庫就是Azure，所以在講者介紹前，也已經先有基本的了解，以及懂得一些簡單的操作，但我認為我現在所了解的不過是最基本的毛皮而已，還有很多功能是需要去學習了解，才能更懂得掌握Azure的服務，這堂課每次都會有微軟的工程師來講解如何操作Azure，我也期許我自己能夠在每堂課都有所收穫，並能夠真正學會如何操作。  
059	W02	337	99	  這門課的講師很專業，演講也很有內容，要能夠在微軟生存真的必須要會很多東西，可惜教室有點大，我坐在後面不太能全部都聽清楚，前半段的內容都記不太住，不過後半段講師教我們實作azure時有跟上，很感謝學校有提供這麼好的資源給我們，讓我們能夠不用付費就可以學習azure的相關功能，這看起來不是一條簡單的路，這次課程光是建立一個服務就要注意好多東西，還蠻擔心這短短一個學期的課程能不能學到半套功夫回家，不過講師感覺是相當有經驗的，雖然下次似乎不是他繼續上課，我想這門課要有收穫也不會太過困難，我會盡力跟上的。  
060	W02	324	97	  現在的科技真的是越來越進步，以往的技術是比較常使用硬體來開發，然而現在幾乎都是交給雲端來做這件事。今天聽完講師說的讓我更了解雲端的方便性！而進步的三大重點為：大數據、雲端運算以及強大演算法。大數據為什麼重要？越多資料當然結果越精確，舉例來說預測性維護，預測什麼時候出問題就是需要大數據，數據足夠是促成AI重要的基礎。接著是雲端運算，維護機器太浪費時間了，容易損壞且以後也可能不再使用，複雜的交給雲端會快很多!強大演算法能促使機器深度學習，使視覺聽覺不斷推進。尤其是還有實作的部分，如何開啟一個專案。我覺得比起一直聽講師說，實作更能學習到新的東西!  
062	W02	274	86	  今天聽到微軟講師教授的心得，我感到獲益良多，學到了很多關於網路的資訊，不管是大數據時代的來臨，又或者是網路區塊練的興起，都象徵著智能時代的來臨，另外AI是未來不可避免的趨勢，以後不管是醫療、交通或是娛樂，勢必都會與AI有重要的關聯，教授還提供一個AZURE的網路教學平台，不僅可以免費在該平台上學習，還有免費的資源供我們利用，經過今天講師詳細的介紹後，我獲得了許多便利的知識，相信在不久的將來，對於智能時代的來臨能夠更將得心應手。  
063	W02	307	94	  這次來演講的講師初步給我們介紹了整個雲端服務的大概念，原本對於人工智慧只有些微的了解，印象還停留在前幾年Alphago打敗職業棋士的新聞，沒想到微軟的人工AI也發展到相當厲害的程度了，講師還有講到未來雲端技術對於生活上商業上的發展趨勢，雖然我覺得十分的方便與迅速，但其中並未考慮到關於隱私的部分，這可能也是未來不論政府還是企業都要注意的地方。  除此之外也在講師的引導下初步註冊與登入了微軟的Azure軟體，雖然對於這個軟體還十分的不熟悉，希望能在將來的課程或演講中，逐漸的學習這未來時之所趨的熱門技術。  
064	W02	291	91	  本來我對於微軟的AI研究部分並沒有太大的了解，因為平常也不會接觸到相關的資訊，其實現在已經有非常多AI相關的產業正在成長，而微軟正是其中的領頭羊，透過今天的演講讓我知道顯在微軟正致力於將AI發展至極致，其中最讓我驚豔的是課程中所展示的對話AI，我們可以看到他們之間的對話是非常順暢，根本就是跟一般人講話一樣，而我也相信微軟是有實力可以真的做出這種軟體，若是在未來我們能有這種語音AI的輔助，那我們在生活品質上可以有非常大的提升。  
065	W02	83	62	"  今天的講師是微軟技術架構顧問-黃耀逸經理，介紹感知服務(Cognitive Services)。   感知服務是我們將人類感知的能力賦予機器。一開始先大概介紹基本的AI知識讓我們有初步的了解，   像是進行AI時應具備的:   1.大數據(取得資料)   2.雲端運算(就不用維護機器)   3.強大演算法(不斷進步、深度學習)   而接近人類的感知能力主要有視覺、聽覺、翻譯以及閱讀。   Azure在這四個能力中有許多功能，   像是視覺中的Custom Vision，是之後上課會教到的很重要的一項功能，可以客製自己的標籤以及訓練自己的model。   還有一項很有趣的是Face，這個功能是我們將影片上傳後點開可以直接跳到重要人物說話的片段，而在這之中最重要的是辨識重要人物的訓練。   再來是Speech services聽覺的其中一項功能也是客製化-Custom speech，可以自訂語音model，   這個功能是我們去現場（像是機場）錄音再搭配字幕檔，丟給custom speech去訓練，再拿去機場辨識，能比較容易辨識是在機場的聲音。   還有翻譯Language的Text analytics功能是可以藉由辨識來知道發文人的情緒是如何。   而自然語言處理都在辨識：   ""這一句話的意圖是什麼。""   Knowledge閱讀則是有Qna Maker功能，像是FAQ Page丟給Qna Maker就能自動產生知識庫，再拿給機器人，機器人就能回答問題。   這次講座讓我對Azure有了更多的了解，也教我們如何註冊Azure帳戶，期待未來能學習到更多。  "
066	W02	282	89	  今天聽到Azure的感知服務讓我很驚訝，原來bot並不像我想的一般，並只是與使用者聊天，更加入了許多功能近似於人腦感知，像是Language,Vision,Speech,Decesion,Web search，這樣的技術可以讓bot越來越聰明，其中讓我最驚訝的是微軟拍的影片，他們預估在未來世界，將可以透過機器人完成大部分的事情，還可與他人的機器人對話協調，對於未來真的很令我期待；而下堂課上的Azure開帳戶課程讓我很期待第14週的實作課程，以往學校並沒有開這類的課程，希望自己上完一學期的課程後，能學到東西  
067	W02	187	71	  在今天這堂講座課程中，老師初步的讓我們了解 Azure的簡單功能介紹，也告訴我們現在 AI人工智慧產業的發展、雲端科技應用的功能與方便性。現在科技的發展與進步，雲也漸漸的變得越來越重要。而雲端儲存除了耳熟能詳的亞馬遜、Google、Firebase等等外，現在微軟公司也正積極地推廣他們的雲端 Azure。  而微軟目前除了推廣自己的雲端外，也正致力於開發出能夠與自己的機器人進行溝通，甚至在未來也能夠與他人的機器人溝通，若這樣的目標能夠實現，將會對於人工智慧的應用有很大一步的進展。  
068	W02	158	69	  Azure 的認知服務是用來協助開發人員建立可以看、聽、說、理解甚至推論的智慧型應用程式，他不需使用直接 AI 或資料科學技術或知識的 API、SDK 和服務。 他可以讓開發人員輕鬆將認知功能新增到其應用程式中。 Azure 認知服務中的服務目錄可以分成五個主要支柱：視覺、語音、語言、Web 搜尋和決策。我認為使用 AI 來解決業務問題是一個非常厲害的技術，它提供了決策、語音、語言、辨識、搜尋，結合了大數據、雲端運算及強大的演算法，提供了非常精準的能力及服務。  
069	W02	319	96	  黃老師的講說讓我知道Azure是在做什麼的，這是我第一次聽到Azure，聽完才知道很多我們在用的產品都可以使用它來輔助之中的功能等等。真的很方便，可以做很多東西，以後有機會希望可以用Azure實作出可以用的系統。也說不定出社會之後會使用到，那麼這堂課便為我畫下基礎了。  
070	W02	268	84	  講座心得  今天主要由Microsoft Azure的講師來講解，主要的課程是在講解未來這一學期會學習到東西，大概介紹一下Azure的功能，主要在講解人工智慧的領域，配上微軟已經開發的專案，印象最深刻的是，講師說目前微軟在AI領域開發的專案，這個專案是指不需要透過跟本人聯絡，就可以直接向對方約時間，除此之外，還講解了很多關於 Azure Machine learning的服務，也了解到AI可以擴展的面向真的非常多，如果AI的發展越來越廣，對人類的幫助也越來越多，希望透過這學期的學習能夠更了解Azure內部的使用方式，以及更多關於AI領域的內容。  
071	W02	251	79	  這是我第一次上講座課程，覺得十分新鮮有趣，講師在課堂上講解得很清楚，而且還會帶著我們進行實作，像這週就是帶我們辦帳號，然後登入進去做一些比較簡單的操作，相信下一次的課程一定能學習到更多不一樣的知識吧。雖然上課的內容很充實，但感覺對之前都沒接觸過這種課程的我來說還是有一點困難，不過相信只要仔細聽課並且跟著講師一起進行操作應該是沒有甚麼問題的，期待可以在這堂課學習到更多之前不知道的知識，來充實自己大學生涯的最後一年。  
072	W02	336	99	  從講師那裡獲得了許多寶貴的雲端知識，因為還有修另一堂AWS的課，所以聽了之後更了解了MS與Amazon者兩大龍頭公司之間，雲端服務的差異，以及雲端服務對於無論新創還是其他公司的影響。對於現有的雲端服務，一直都是很模糊的概念，聽了介紹才知道從架構、運作模式，再到付費，都有很細的分類，雖然還只是學生，只能用免費的版本，也只短短接觸了一個多小時，但經過講師的帶領，親自實作過後，還是比以往了解了更多有關雲端服務的操作與概念。  
073	W02	289	90	  今天2019年9月17日，在企業雲端應用趨勢與實務邀請到微軟講師來告知我們目前微軟藉由微軟自身所使用的AZURE雲端資料庫到底運用到了哪些方面，其中有臉部辨識系統、語音辨識轉文字Text To Specch、以圖搜圖等技術，而本身身為資管系的我們，也必須要了解如今在企業現在以及未來是多麼仰賴雲端這項技術，因此講師也告知我們在未來幾周課程要協助我們來實作一個任務型BOT，而不是現今較為一般的聊天機器人，這樣的運用簡單來說就有點像是簡易版的Siri，他可以協助你來更有效率的完成工作，感謝講師可以給我們這麼多未來的趨勢，來協助我們在未來在社會上與企業接軌。  
074	W02	270	85	  這周的主題是Azure Cognitive Services，講師一開始先介紹了AI，他提到推理(Reasoning)能力，像是預測或分類、理解(Understanding)能力，理解人類和它講的話(感知服務)、或是互動(Interacting)能力，用自然的方式和人類互動，只要能實現其中一項，就能稱此機器具備AI的能力。接著他提到AI之所以近年來蓬勃發展的原因有三個，分別是大數據、雲端運算和強大演算法。再來就是進入到重點，感知服務的部分，它有五個大項組成：Decision、Vision、Language、Speech、Web Search。在下半堂課講師也帶著我們實際去啟用Azure! 我覺得這位講師講得很好，他在講解的過程中也會分享實際的例子，也透過影片的方式讓我們來更加理解未來的時代可能會是怎麼樣的發展。在課堂結束後我也實際去試玩了一下辨識的部分，其中我覺得影片索引器很酷，可以從影片中快速地取得一些你想知道的資訊，我相信在未來一定可以有很好的發揮空間。  
075	W02	251	79	  聽完講座後，我發現我學到了許多新東西，早知道有這麼好用的平台，專題就使用它了，可惜太晚了~ 前面講述了 一些科技背景的介紹，雖然聽起來有些抽象，但因為我曾經到過企業實習，對於一些現今趨勢有一些了解，所以讓我非常感興趣。  我也很喜歡實體操作的部分，讓我們創建一個平台，更重要的是還有那麼多免費資源可以用，講師也很認真地講解平台的各種功能和注意事項，這樣的上課方式不僅不會讓人感到無聊，也能夠真的學到東西並實際用在專題和課堂報告上，很棒！  
076	W02	266	83	  這次授課講述了眾多AI的服務、例子，也有提到AlphaGo  讓我們對於微軟的AI研究程度有更深一步的了解  其中我對語音(英語)轉成文字的部分印象最深 ((中文目前過於困難  後半節課，講師開始引導我們使用Azure  從註冊帳號開始到初次建立項目  整體介面很豐富，沒人教真的會讓人眼花撩亂  以我的使用體驗來說  我認為介面操作這部分，Azure比AWS還有方便 ((有完整中文化的介面  至於功能整合的部分  Azure是全部放在一起  AWS是每個不同功能分開  這兩種我覺得各有好壞  目前都覺得還不錯  希望下一周的講師能讓我對於Azure跟雲端有更多更不一樣的了解  
077	W02	243	77	  這禮拜的微軟講座課程是由黃技術顧問主講，而演講的內容是Azure Cognitive Services，也就是認知服務，這堂課主要是在講解視覺、聽覺等相關的應用，藉由黃技術顧問在這近一小時的解說，讓我對這部分有了非常基礎的了解，AI在這五六年蓬勃發展與進入雲端世界有很大的關係，主要有三大原因：大數據、雲端運算、強大演算法，講師細細地向我們講解認知服務與人類相關的應用，讓我十分大開眼界，是平常所接觸不到的，因此很幸運在這個時間可以學到如此知識性的東西。  
078	W02	246	78	  今天雖然微軟總經理臨時有事不克前來，但今天的演講者仍舊給我們帶來豐富的內容，主要是在介紹現今AI發展以及期望Microsoft的AI在未來能發展到怎樣的境界，在未來，除了能夠直接向機器下達各式各樣的指令外，最重要的是連機器之間也能直接溝通，要是這能實現將能大幅增加人類的便利性!此外，我們也了解到Microsoft Azure 是一款不斷擴大的雲端服務組合，可協助組織解決商業挑戰。它可讓您自由地在大規模的全球網路上使用自己慣用的工具和架構來建置、管理及部署應用程式。  
079	W02	109	63	  演講其中有介紹 **微軟語音辨識服務** **Azure Cognitive Services** 。  其中包含：  ## 語音轉換文字 - 將語音轉換成文字以取得直覺式互動  將語音轉換成文字。呼叫此API，以辨識來自麥克風、其他即時串流音訊來源或錄製音訊檔案的音訊。當音訊傳送至伺服器時，會傳回部分辨識結果 (如經要求)。使用此 API 建置透過語音觸發的智慧型應用程式。試用示範查看運作方式。選取目標語言，然後按麥克風並開始說話。或直接按一下其中一個範例語音片語。  ## 文字轉換語音並提供自然語音  以超過 45 個語言和地區設定提供 75 個以上的標準語音，可讓您將文字轉換為合成語音。  ## 語音翻譯  文字轉換語音 REST API 支援這些語音，且各支援依地區設定所識別的特定語言和方言。  經文字轉換語音是由深度神經網路驅動的新類型語音合成。 使用神經語音時，合成語音與人類錄音幾乎無法區分。  神經語音可用來讓與聊天機器人及虛擬小幫手的互動變得更加自然有趣；例如將數位文字 (例如電子書) 轉換成有聲書；以及增強車上導航系統。 具有類似人類的自然韻律和清楚的文字清晰度，神經語音大幅降低使用者與 AI 系統互動時的聆聽疲勞。  **心得：**  我個人認為此項服務對於現代人們來說非常方便。微軟語音辨識服務爭對不同地區不同人種不同口音不同語言，皆能有所辨識。我覺得這項技術非常讓我欽佩。像我個人之前嘗試和印度人用英文溝通，但完全聽不懂對方在說甚麼，因為口音太重了。除此之外，用語音轉換成文字對於懶得打字的人來說真的非常便利省力又省時間。最後，演講其中有給我們看一部影片，內容表達微軟之後對於此技術之願景，希望人類可以和手機機器人進行流暢的溝通。希望未來可以真的實現這樣技術！  
080	W02	194	71	  今天原本是由微軟技術部總經理胡德民先生來演講，但經理因為有事情不能來有點可惜，改由黃耀逸顧問介紹Azure AI，主題是感知服務和語言，微軟擁有擁有了大數據、雲端運算和強大的演算法，這些都促使他們能有效率且無後顧之憂的發展AI，並且成功的從只提供本地端服務轉型為提供企業及個人雲端服務，成為世界科技業的龍頭。  課程後半，顧問也播放了幾隻影片，內容是微軟對AI的未來展望，不僅有功能強大能自然與人溝通的虛擬助理，甚至虛擬助理也能互相溝通外，還有許多將AI使用在環境、人道、教育上的例子，讓人重新了解原來AI能夠帶給人們更美好的未來。  
081	W02	278	88	  講師講述了有關微軟的目前發展方向，包括雲端、數據、再到人工智慧，提到有關機器人互動等技術，如監督示學習等，文字、圖片、影片兼具，講解詳細，貼近現代生活趨勢。後來教導我們如何開通azure帳號和簡介平台服務，不過我覺得稍微有點快，因為有些步驟沒跟上的話其實不太清楚到底是否設定正確，畫面也不是很清楚，希望可以稍放慢一下申請流程，下來關注一下同學的狀況，然後前面來說希望演講內容可以更緊湊或加強關聯性，如此較好理解與凝聚注意力。不過整體還是很期待之後的課程，感覺可以學到很多實務的東西  
082	W02	240	77	  今天的講座主題是Azure的感知服務AI,而machine learning則是AI的基礎。AI能夠爲企業、組織增添很多效益，提升工作的效率，在生活中也能帶來許多方便，而當我們想開發一個AI的專案時就可以利用Azure，在這個平台上整合了各種的model、tool等開發的工具,所以當我們需要取用時就變得非常便利快速，而Azure的AI感知服務有分爲視覺、聽覺、自然語言處理、決策和web search，這些功能就像是賦與一個機器各種的感知能力，使機器能夠像人的大腦一樣做複雜的處理，而web search就是再提供更多的資訊來擴充功能。  
083	W02	333	98	  聽完講師的演講之後，在今天這堂講座課程中，老師簡單的用初步的方法來讓我們了解azure的簡單功能介紹，也帶我們介紹了現在AI人工智慧產業的發展，及雲端科技應用的功能及方便性，像google的雲端硬碟我就覺得好方便，隨著科技的進步與發展，雲端這個詞漸漸地出現在你我的耳中，像亞馬遜、Google、Firebase、等等，現在微軟公司也正在努力的發展azure  微軟目前也努力地在發展人工智慧，致力於開發與機器人溝通，但我覺得這是一個很難達到的目標，因為人的思考太過於複雜，千變萬化，如果能達成，我相信會對社會科技帶來一股風潮  
084	W02	269	85	  今天學習了Microsft AI感知服務，也就是機器學習。主要有三大能力，大數據，現在大部分都是開放的；雲端運算，有了他不用維護什麼環境，只需要放進雲端就好；強大演算法。資料大部分是從IoT等地方來的。現在AI是最近的趨勢。在微軟的Azure都有工具可以做data的處理，感知服務有vision、speech(可以客製化自己的語音模式，創造專有名詞)、Lauguage(常用於社群軟體，可以分析po文的情緒是什麼，可以抓字句的意圖來去做接下的動作)、Knowledge(建立知識庫，接上boot，機器人可以就知識庫去做回應)、Search。Azure Bot Service是任務型的聊天機器人，不是閒聊的。做專題的時候，也有想要做機器學習，但之後因為太難就放棄了，要是早點知道微軟AI這方便的東西，我們的專題就可以完整更完善了….  
085	W02	210	72	  # 藉由老師安排的這次講座，我們對於微軟Azure Cognitive Services有了更近一步的了解，面臨現今越來越科技化的趨勢，大數據、雲端運用、演算法都興起，這原先對我而言是較陌生的新領域，這次利用AI更有效的運用在生活上，無論是微軟內部推廣的決策、語言、語音、辨識等，都是用來解決業務上需求的助力。從講解整個系統，到分析特色，到最後的應用及教我們使用學生版，能夠體現這個功能，微軟亦是一間很讓人崇敬的公司，能夠以此更了借他們的AI開發也是很新鮮的體驗。  
086	W02	126	65	  資管4C 405631507 陳識文 84  這次邀請來的演講者敘述了許多有關AI的故事，說了AI對於人類生活的影響與帶來什麼好處，能夠推理，能夠理解，能夠互動，就可被定義為AI。  #  聽完了演講，講者還帶我們操作Microsoft Azure 十分充實，我認為AI進入了我們的生活，能夠帶來許多方便與技術上更進步，但是需要考慮的問題還是很多，像是人們時常在講的AI將取代勞動力，人們需要充實自己，企業需要轉型，才不會成為新時代的淘汰物，所以從現在開始，磨練自己，期待下次的授課，讓我們能夠更了解關於AI的世界。  
087	W02	103	63	  在上課以前，都沒想過微軟有提供這麼多資源給我們使用，但我最印象深刻的是有一張投影片，上面寫著：Disciplines required to make AI work well.需要專門的學科，才能使人工智慧運用得更好。而後也提到了運用在地球的人工智能、運用於無障礙設備的人工智能、運用於人道行動的人工智能，這樣來說有點慚愧，畢竟也資管學的也資訊息息相關，但我卻沒注意過這麼多生活處處關聯到的應用，所以經過這禮拜講師演講的內容，我更關注了這些，也很期待下次上課另一個講師會跟我們說更多關於微軟的事情。  
