seatno	assignment	score	grade	comment
050	W06	361	94	  Microsoft Bot Framework更多被簡稱為Bot Framework是一個開發chatbot最主要核心的工具因此有了Bot Service，bot service主要的工作就是用來做一個中間人，設定好chatbot的位置，以及其他平臺（channel）需要接上的部分，把兩個地方搭起來。至於實際不同格式的翻譯屬於botbuilder該處理的一部分。  Azure Bot Service基本上可以理解為bot service的進化版。bot service不在只提供免費版，如果需要更加穩定的服務，可以從azure上面設定對應的等級，然後費用從azure的帳單出。  azure bot service除了包括了之前bot service的功能之外，還有提供了一些別的服務，例如透過一鍵的方式直接在azure上面建立出chatbot（我個人是蠻反對這種模式，不過如果只是要快速嘗試chatbot倒是一個好方式）， 因此讓整個chatbot服務和azure做了緊密的聯合。  
051	W06	241	83	  本週教了Virtual Assistant ，Virtual Assistant 的 AI Capabilities 有 Speech、QnA、Vision、Language understanding，透過User Input 不論是 Tap、Type、Speak、Adaptive cards 操作各種device 在各 channel 上可使用Azure Bot Services 操作 Virtual Assistant 。   A variety of real-world applications 包含 Vision(Computer Vision)、Speech(Bing Speech)、Language(Language Understanding)、Knowledge(Knowledge Exploration)、Search(Bing News Search)。   Azure 有 Application Insights 這個功能，可以監控 bot 的健康，分析使用情形。參考網址:                https://aka.ms/aiholfy20，               改deploy FTP 中 Bots/AdaptiveCardsBot.cs 、 Startup.cs 、 AdapterWithErrorHandler.cs 、 加 Resources 資料夾  還操作了用Azure 的 FTP 方式來部屬 bot 的資料。參考著教學文件一步步操作，Azure bot 原本就包含著最基礎的架構，再複製參考文件的程式稍微修改即可在Azure 上建一個簡單的機器人。  
053	W06	238	82	  這次主要學習的是Azure的Virtual Assistant，Azure除了提供佈署功能，像是把預寫好的程式碼程式碼佈署到平台上，也提供了線上編輯程式碼，讓使用者能夠使用web bot app，直接進行程式碼的執行、測試、佈署，課程的過程中，先建立的是web bot app，然後可以到程式碼區進行修改，也可以直接將檔案丟到FTP佈署提供的路徑，每次修改後都要使用內建cmd來重新觸發程式，web bot app生成後，可以直接使用內部的網址開啟，也可以把提供的HTML碼貼到自己設計的網頁中，非常方便直接使用，跟之前伺服器不太一樣的是，這邊的app service是要收費的，所以一不小心沒關掉就會照常很大量的金額花費，在做專題的時候，只有嘗試過使用Azure來佈署，沒有用過web bot app的功能，現在多了一種可以選擇的方式，我覺得收穫很多。  
054	W06	288	84	  這禮拜講師介紹的是Azure Bot Framework Basic，他有很多的功能像是speech、search、language understanding、QnA Maker、Vision。  而BotBuilder SDK 是opensource可以讓有興趣的人去GitHub瀏覽微軟的工程師是怎麼寫的。  接下來講師教我們如何建立Web App Bot，講解的很仔細，建立好Bot後，可以簡單在web chat測試，例如輸入hello他也會簡單回你hello，會重複你輸入的文字，也可以去app service編輯器去更改程式碼，這樣就可以去和bot互動，很有趣。  比較可惜的是講師講解的速度有點快，到後面有點跟不上，但是還是學到很多東西，受益良多阿。  
055	W06	179	71	  今天的講座課程是由曾經有精彩演講的黃講師，主題是Web App Bot 機器人，像是在一些App中會與系統進行對話的功能，然而今天只是大概跟我們講解構造和如何建置機器人，更複雜的程式碼可能擔心學生沒有那麼多腦容量可以記憶，於是擺到之後再進行教學；這次的教學速度我覺得很剛好，可以及時完成講師的指令，同時可以看完成後的結果，希望以後的課程也可以這樣，從做中學應該是非常適合現代科技世代的學生們，不再是聽著台上也可以動手一起做。  
056	W06	348	91	  通過這週黃講師精細的講解之後，讓我深深地對於azure bot framework basic通過這週黃講師精細的講解之後，讓我深深地對於azure bot framework basic有了更深一層的認知以及了解，並且透過黃講師生動且不乏味的介紹之後，讓我對於這一項領域有了很大的興趣，希望在未來可以應用在不論是生活當中，抑或是未來可能即將面對到的職場上，都可以具備這一項能力，謝謝黃講師這週的演講，讓我真的收穫不少東西。  
057	W06	118	61	  這禮拜的課程請來了黃講師幫我們上課，我覺得印象最深刻的地方是他向我們演示了一個網頁版的聊天機器人，讓我們無聊的時候可以透過打字跟他聊聊天，希望未來這機器人能學會的日常對談可以更靈活更有知性，我覺得這禮拜的課很有趣也學習到很多，老師也有跟我們說一些付費的東西怎樣才是CP值最高，同時也是比較適合使用的方案，讓我們可以更了解未來能用到的工具是怎麼樣的概念，我覺得這禮拜的這堂課學習到的東西很多，未來也希望機器人能夠擁有更厲害的對話技巧。  
058	W06	382	99	  今天介紹的是Azure Bot Framework Basic，現在因為AI科技的熱潮，也帶動了機器人的整體發展，對話機器人也是我很感興趣的一項技術，我覺得能夠讓冰冷的電腦，用有溫度的語言與我們對談，這是相當了不起的，這堂課雖然只介紹了一些基礎的入門知識，但有這些知識我覺得也是非常重要的，第二節課講師帶我們實際在Azure上面操作了一次，其實操作起來沒有想像中的困難，也不會太複雜，未來如果有機會能夠接觸到AI產業，也希望能將今天所學習到的，學以致用創造出更多價值。  
059	W06	152	66	  這次講師好像是之前有來過的講師，我覺得他上課上得蠻清楚的，只要是他認為我們會聽不懂的地方，他都會特別提醒一次，我覺得這樣非常好，今天上的內容是Bot，這是目前很流行的東西，像是聊天機器人，講師也帶我們實際建立了一個，雖然剛建立的只能回覆相同的信息，但只要經過訓練，就可以做出很多互動，我當初專題也有考慮過做聊天機器人，但很可惜沒有想到太好的點子，因此最後走了另外一條路，現在看來Bot還是非常有意思的，希望透過今天的學習讓我以後有機會再接觸它。  
060	W06	229	81	  這週的講師是介紹Azure Web Bot的黃耀逸講師，這次也是很快的一開始上課就直接進入主題。在他說明以前，我以為講師要說的是有關於聊天機器人，沒想到他說的並不是聊天型的機器人，而是任務型機器人!任務機器人就是很明確地要完成該領域的任務。途中也解釋了Microsoft Bot Framewor以及其包含的相關服務，都是以前不知道的!Bot Framework 可以提供一個很好的平台以及開發工具，能夠幫助更多開發者去實現自己的機器想法。接著又是實作的部分，這次實作的部分比較長，雖然比較難而且有點複雜，但我也學習到不少新的事物，覺得bot app非常神奇!  
061	W06	369	97	  現今的機器人大多是用來完成某項任務，有非常明確的目標導向，而在處理聊天這塊是相對的複雜且薄弱的。目標導向的意思大概是”開啟音樂”、”訂製pizza”等，不能完成額外的對話且給予分析功能。      在Azure bot framework中有很多功能，先創造botbuilder後從.Net framework發展許多架構，今天就是利用bot service的連結直接連結到LINE來做使用。雖然支援很多語言，今天還是使用c#開發。目的是在於可以開發對話較彈性，而不是傳統式的一來一往的一句對話模式。Bot開啟時會發現有test in web、channel等專屬於bot的功能。         
062	W06	211	77	  產品與科技的應用不斷的推陳出新， 人們的思維也不斷的在改變， 當外在因素的變項越來越多， 要評估一項商品被行銷後能夠帶來多少的效益也就越來越困難， 有鑑於此， 一項商品核心競爭力的改變就顯得相當重要， 如果能夠洞悉市場趨勢， 即時掌握顧客的需求， 看到這個產品的前景與未來的商機並持續提升該產品的競爭力， 就能夠在瞬息萬變的現代社會中成為市場上的贏家， 在一片競爭激烈的消費市場中脫穎而出，因此在聽過今天的講師詳細的解釋後，我也逐漸清楚科技進步的變因  
063	W06	110	61	  這次的講師又是臨時有事不能來改由其他個禮拜的講師代替，感覺微軟的員工真的是很忙，這次的演講跟以往不同的是有切畫面了，但我覺得投影片有沒有切好像也還好，主要是操作時的講解比較重要吧，這次講解的觀念是另一個方向，更深也更難，至於第二節課實地操作Azure的部分，也是相當的複雜，有些步驟需要一步一步跟緊講師的腳步才能跟上，還有許多複雜的程式碼的部分，讓我覺得開始有相當的難度與挑戰了，不太知道我到底能夠在這們課學好沒有。  
064	W06	376	98	  這禮拜的講師的講解重點主要是放在Azure Bot Service的介紹，Azure Bot提供了可以在單一地區建立並使用的Bot工具，透過SDK所提供的模組化可延伸架構，讓開發人員能更輕鬆自如地去使用Bot。Bot對我來說是完全陌生的名詞，經過講師的解釋，Bot比較像是人與人之間的溝通，Bot的好處很多，像是可用於輪替簡單、重複性工作，例如預訂晚餐或蒐集設定檔資訊，使用者可使用文字、互動式卡片和語音來與 Bot 交談。 Bot 互動可以是快速的問與答，也可以是以智慧方式提供服務存取權的複雜對。Bot 很類似現代化 Web 應用程式，在網際網路上運作，並使用 API 來傳送和接收訊息。經過這次的學習真的讓我對Bot有很大的認識。  
065	W06	316	86	  這次上課講師是黃耀逸講師，演講的內容是Azure Bot Framework，這次課程內容和上星期所學的課程都是介紹了很多技術、程式相關的內容。Azure Bot Framework是一種為了Bot開發而有的服務，是與 Azure 認知服務的AI 功能進行整合來建置可以和使用者互動的 Bot，讓我們在開發Bot時，能保有對資料的控制。還可以利用虛擬助理來解決方案加速器，可以在不同應用程式和裝置之間使用虛擬助理。我們可以使用 Azure Bot Service 建立新的Bot資源，填寫資料後就能進行開發並且將Bot連線到通道，Bot可以協助我們透過通道與使用者連線。    
066	W06	150	65	  很喜歡這禮拜的課程！！！  關於BOT老師講的非常清楚，帶著我們實際操作也不會太快，超感動～完全跟得上！  這禮拜學到的新知:  .NET Core 為新主流 可跨平台  Adaptive Cards 可直接使用 無需自行設計Layout  在做專題的時候，我也有使用到 card，但當時不知道有 Adaptive Cards 的存在，對我來說 layout 的設計蠻難的，知道了 azure 有這項服務後，覺得滿悔恨的，這堂課應該要開在3年級啦 !  
067	W06	381	99	  上完這堂課我覺得更加了解Azure許多不同的系統，今天上課講師介紹的是Azure 的機器人Azure Bot Framework Basic。他是一個具有智慧的企業級機器人，開發人員能夠建立任何類型的Bot，從一般你問我答的QA機器人外，他甚至能夠成為自己品牌的虛擬助理，輔助自己。  Azure使用整合認知的服務，加強了人工智慧的功能，讓使用者可以自然的與機器人互動。除了一般文字的表達互動外，Azure Bot也能使用語音系統以及影像呈現與他進行溝通，同時在GitHub網站中也提供了多開發程式碼與範例供應開發人員做參考。  
068	W06	338	89	  Azure Bot Service和Bot Framework提供了用於在一處構建，測試，部署和管理智能bot的工具。通過使用 SDK 提供的模塊化和可擴展框架，工具，模板和AI服務開發人員可以創建使用語音，理解自然語言，處理問題和答案等的機器人。提供了一組集成的工具和服務來簡化此過程。選擇您喜歡的開發環境或命令行工具來創建您的機器人。存在用於C＃，JavaScript和Typescript 的 SDK。用於Java和Python的 SDK 正在開發中。我們為機器人開發的各個階段提供工具，以幫助您設計和構建機器人。  Bot可以做其他類型的軟件可以做的事情- 讀取和寫入文件，使用數據庫和API以及執行常規計算任務。使機器人與眾不同的是它們使用通常為人與人之間的交流保留的機制。  
069	W06	105	60	  今天的講座課談論的是Bot Service，他能夠保有對資料的控制，開放幾乎所有的sdk和工具，能夠輕鬆的連接我跟其他頻道，所以我只要整合認知服務就能夠建置能夠互動的bot，並使用解決方案加速器來打造屬於自己的虛擬助理。上課到這週，我深深地覺得Windows 的Azure真的相當的強大，他技術涵蓋的範圍很廣，能夠做的事情相對的也很多，並且操作並沒有到非常的困難，非常值得學習，在之後工作上也會有相當大的幫助。  
070	W06	366	96	  講座心得  今天介紹的是Azure Bot framework，Azure Bot framework主要是提供一個很平台，讓使用者能夠透過這個平台，製作出一個能夠回覆訊息用的機器人服務，而Azure Bot framework主要不是對聊天型機器人，主要是任務型機器人；任務型機器人類似個人數位助理，以幫助使用者完成特定任務為主，所以，中文上又有人稱其為功能型機器人，來和純聊天機器人以社交互動、閒聊或沒有特定任務目標的聊天型機器人區分。在中文用詞上，兩者都可通稱為聊天機器人。  接著第二堂課也透過實際的操作，讓我們簡單的寫出一個任務型機器人，也讓我知道其實寫一個機器人並不是一件難事，透過實務演練會讓我們更了解。  
071	W06	358	94	  上完這堂課我瞭解了使用Microsoft Bot Framework可以大大的減少寫程式碼的時間，因為只要使用Bot Framework就可以在只寫一隻程式碼的情況下在不同的平台上運行，例如我今可要寫得平台可能有facebook、line，但我只要使用了Bot Framework就可以在只用一隻程式碼在這兩個平台上運行，因此可以大大的提升效率，因此我上完這堂課之後，我覺得真的是工欲善其事必先利其器，在寫程式之前如果可以多多的學習這些新的知識、工具，相信一定可以大大的提升自己的工作能力，並且期待未來會有派上用場的一天。  
073	W06	133	62	  今天2019年10月15日企業雲端應用趨勢與實務這門課，謝謝魏老師再次請到這麼優秀的講師繼續延續Azure的介紹，讓我們清楚的了解未來Azure在我們這個世代的重要性，尤其大數據時代，今天所介紹的chatbot應用實務讓我理解到原來對話是機器人可以使用到這樣的東西，真的是開了我的眼界，完全顛覆我以往的想像，也因為這個講師的介紹讓我清楚知道怎麽運用Azure的平台實現這個bot，這個bot在未來想必是我們出社會後可能會運用到的一個ＩＴ技術能在大學最後一年就學到，我感到非常開心，謝謝老師與講師的安排。  
074	W06	218	77	  今天的課程是關於Azure Bot framework，這裡談到的機器人是要幫客戶解決事情的任務型機器人，而微軟提供了一個平台和開發工具，讓開發者可以把對機器人的想法實作出來。Azure Bot framework主要分三大部分：Bot Builder SDK(Develop)、Cognitive Services(AI)、Azure Bot Service(Platform)。其中還有談到Adaptive Cards，只要按照它的schema去寫，寫一次就能在不同的平台上面跑出最適合的樣子，不用再為了每一個不一樣的平台都寫一遍。講師人很好講解得很仔細，除了一步一步的帶我們做以外，還額外的講了很多有用的資訊讓我們知道，期待第三次的課程可以讓我們學到更多的東西!  
075	W06	140	63	  沒有想到上完這堂課之後，製作一個機器人能變得這麼簡單，除此之外還可以把自己要設定給他說的話也加進去，真的覺得很厲害，我非常喜歡家用機器人，因為有了他，取得資訊就變得非常方便，再也不用谷歌，只需要叫出機器人並問他今天天氣，他就會告訴你，我還以為製作機器人的成本很高，沒想到既實惠又兼單。  
076	W06	219	79	  這週講師教我們如何使用azure的bot service  也就是常見的聊天機器人  facebook, line, skype......等等 聊天機器人其實差不多就是這個功能  我原本以為會有點困難  但是azure其實都幫你做好大部分的工作了  按幾個按鍵在設定一下就能幫你做好最初的部署  實際操作起來很輕鬆  老師一步一步切電腦畫面慢慢帶著我們操作野讓我們很容易學習  這好像是到目前為止第一次把畫面切換成講師的電腦畫面 XD  不過機器人的語言是C# 我點忘記是不是能換其他種語言來寫機器人的設定 應該是可以啦 之後再確認一下  完成部署之後再跟著老師的步驟做一些設定  讓機器人可以有一些不一樣的變化  成就感十足!!!  
077	W06	143	64	  這週跟上週的教學模式差不多，一樣是第二節課比較多程式碼的部分，微軟的講師很用心的教導我們，這次還把我們的電腦螢幕切換成跟投影幕一樣，好處是不用再看那麼遠、字不太大的投影片，壞處是沒辦法在講師教導我們的同時自己上網也去操作，不過各有好壞啦，哪一種上課方式我都不排斥，重要的是我能不能夠花兩個小時的時間把講師所講的內容吸收進去，雖然這是十分有難度的，就像這次的上課，又是「程式碼比較多」的一堂課，自己默默地希望之後的課程程式碼可以少一點。  
078	W06	158	67	  今天這堂課學到了很多，我們了解到virtual assistant,使用者可以用各種方式與機器人互動，包括手動，聲控⋯⋯等，也可以利用conservation skills去得知郵件、日曆、例行公事等各種不同資訊，此外我們也了解到無需編寫任何代碼即可在團隊或其他地方創建和發布機器人。還可以使用預先建立的聊天數據集為機器人添加個性。並可以根據機器人的使用情況和用戶反饋，通過建議來改善排名模型。QnA Maker服務是託管模型，因此可以根據大小和吞吐量需求選擇產品層，並在Azure合規性邊界內的所有組件中感到安全。  
079	W06	217	77	  今天老師講的是Azure的bot(web app)。  bot framework:  1.bot service(平台）  2.botbuilder SDK(Develop)  3.cognitive service(感知服務）  visual assistant 可以做設定  我的心得：  我覺得老師在講的時候，有很多專有名詞不知道是什麼，所以有些部分都聽不太懂，希望老師可以稍微講解一下，不然聽的有點吃力。還有希望演講的時候不要把螢幕切到我們的電腦（要切的話，希望可以用那種可以縮小螢幕的），因為這樣就無法一邊聽一邊用電腦做筆記，很容易會忘記重點，我自己是用手機記筆記的，這樣比較麻煩。第二節課是帶大家實作，讓我們更了解怎麼運作bot。我一直覺得bot是一個很厲害的東西，可以快速方便解決人們的問題，十分聰明。像老師第一堂課給我們看的小短片，像是有真人跟你聊天一樣，也會因應需求，給予相應的答案，真的非常厲害。  
080	W06	141	63	  今天邀請來的講師是微軟的黃耀逸顧問，這次的主題是Bot service，跟我畢業專題很有關係，這堂課教大家如何把本地端的程式碼上傳到雲端，老師也特別示範如何手動將檔案放置本地端的資料夾讓他上傳到雲端。  使用者也可以直接在線上更改程式碼相當的方便。而內建的聊天機器人視窗，也讓開發者能夠更快速的測試自己的程式碼是否正確且能執行成功。由於我們畢業專題是將程式碼放置免費的雲平台，不僅相對麻煩，記憶體也很小導致執行不順暢，希望這學期能夠多學習雲端技術，學期末時能把專題成果放置Azure上執行。  
081	W06	151	65	  上完這堂課後可以了解到現在微軟機器人的應用，除了常聽見的聊天型外，業界開發時多跟任務型有關，而它的服務在各開發上都提供開發者很多方便的功能與使用流量的報表觀察，減少了許多時間成本，在這商業化的時代，自動化也具一席之地，可以使企業節省許多人力成本，而認知服務同時提供許多智慧的功能，讓客戶可以便利與準確的查詢所需的資訊。講師帶領我們開啟web app bot，簡單實作了echo的成果展現，並且引導我們打開控制機器人的原始檔案，以.net為核心，當中有許多控制不同功能的檔案，看到主要bot架構後，雖然說有許多套件或方法還要慢慢摸索，但是還能看到主要影響結果的重點string，後來講師也讓我們測試adaptive cards，當中的套件以ftp傳到建構機器人的網站連結，去看機器人更多元回應的方式，可惜我在ftp連線時有些落後，不然也許能看到機器人神奇的運作，希望講師在帶實作時可以跟上周講師一樣給個教學或是放慢速度，不然有些細節沒跟到，就無法從落後開始詳細的步驟跟上進度，也不知道是否設定正確，不過後來簡單看了一下老師提到影像因素的原始檔，一樣還是無法完全了解，但多少可以感覺到因子的重要性，整體來說吸收還算完整，謝謝老師的講解  
082	W06	367	96	  這週演講內容是Azure bot service,bot service能夠線上編碼測試，也可以直接在平台中接到其他Channels，例如line的聊天機器人，對開發者來說非常方便，省下很多流程。寫bot步驟越少越好讓使用者操作上更流暢順手，bot的好處在於不用考慮UI界面，但是重點是conversation的設計，以及bot的三項要素，platform、develop、AI。除了channel的平台以外，使用者互動方式及設備都是bot設計的元素，而AI對話流的設計更是一個重點，畢竟這是一個無法被機器取代的工作。我覺得bot service是一項我有很興趣的服務，在如今AI趨勢裡如何輕鬆開發是很重要的。  
083	W06	122	62	  這堂講座讓我蠻有興趣的，這次的題目是機器人讓我覺得很酷，不過講師是實作在azure上，azure裡頭有許多套件，能讓使用者更容易地去嘗試也更方便，這樣就可以省去重0開始的麻煩，透過眾多的功能項，歡迎訊息、離開訊息、echo等信息，就可以做出一個讓使用者簡單應對的機器人，只要語言不要差太多，也可以把自己寫過的程式丟上去，真的是太棒了，不過我相信如果只完成這些，是不能滿足開發著的胃口，我想應該還能用不同的版面或是方法去增加我們機器人的豐富度，就不會侷限在字上，期待之後能有機會能夠在理解更多，謝謝老師這兩節課的講解  
084	W06	177	70	  Azure Bot framework，現在講的Bot都不適聊天型的，都是任務型的，像是訂票查天氣等，Bot就是一個沒有url的網站app，要考慮到開發Bot的環境跟開發工具，需要BotBuilder SDK，有Python、Java等。  Adaptive Cards可以在不同channel上，自動變成符合channel的樣子(輸出)。Azure Bot framework有很多功能。Azure application insights可以監看bot的健康、分析使用情況，有圖表之類的分析圖。  Bot的基本功能有Basic、Echo等。Virtual Assistant有含概Speech、QnA、自然語言理解、Vision，然後這些東西可以放在雲端或各種儲存體。  在設計的時候，要去了解顧客、使用者適合、常用的話，以利開發機器人。  原來在雲端也可以開發機器人，而且不用自己打程式碼，因為Azure本身就有基本的套件，真方便。  
085	W06	229	81	               這周的演講是Azure Bot Framework Basic，微軟這套系統最主要的主旨就是為客戶打造交談式的體驗，保有對資料的控制與使用，用機器人的概念幫助人類的生活發展，結合原先對Azure認知的服務，作進一步的整合，提升使用效率。講師講解過完整個概念、運用後就開始時作的部分，這機器人的操作很特別，也是以往沒有使用過的，有了近兩節課的實作，讓我們有機會深入去了解，自己去探討，雖然過程有一些寫程式法、怎麼使用方法指令去呼叫等，從最簡單基本的程式去帶領，雖然真實操作應該沒有這麼容易，但是也是很棒的體驗，或許未來的生活上也有機會去作使用。  
086	W06	198	73	  這次老師又邀請到了第一次的講師Ethan來為我們授課，再次感謝Ethan與老師，Ethan老師這次的內容為Azure Web App Bot， Ethan介紹了有關Bot的資訊並且講授了如何應用Bot等，再來來到實作的部分，教授了如何新增並設定好Web App Bot的服務，並且指導我們如何使用C#編輯程式碼並進行測試。  這次的課程又是收穫良多，可以學到更多有關Azure裡的內容，並且可以在生活中運用此知識，希望下次上課的時候，也可以像每次一樣都是收穫滿滿，期待下次再與Ethan講師的相見。  
087	W06	322	87	  這禮拜的主題是Azure Bot Framework Basic  Azure Bot Framework Basic 提供 Web App Bot 及 Bot Channels Registration 兩種服務，展示如何利用 Web App Bot 及 App Service 服務建立後台訊息回應服務，並由嵌入式網頁作前台回應測試。  而開發具有智慧的企業級 Bot來保有對資料的控制、建置任何類型的 Bot —從 Q&A Bot 到自己品牌的虛擬助理均涵蓋在內。使用全方位的開放原始碼 SDK 與工具，來輕鬆在各個熱門頻道與裝置間將我們的 Bot 連線，利用 Azure 認知服務的原生整合，來讓我們的 Bot 獲得聽、說和了解我們使用者的能力是這個功能主要的概念。  
088	W06	259	84	  今天主講的主題是Azure Web Bot，第一頁的簡報就已經開門見山了:What is a bot? Think of a bot as a web app that users interact with in a conversational way.簡單來說，它與 Azure 認知服務的強大 AI 功能整合。為應用程式賦予自然語言理解功能以及充實的客戶支援，讓使用者能透過語音和影像來表達自身的需求。與我們相當的貼近，在多個通訊通道間整合 Azure Bot Service 來觸及更多客戶，並提升互動頻率。在各種通道上應用您的 Bot，例如網站、應用程式、Microsoft Teams、Skype、Slack、Cortana 和 Facebook Messenger。最貼心的地方是不必犧牲客戶資料的擁有權和控制，就能為客戶帶來個人化的體驗。利用虛擬助理解決方案加速器，在各個應用程式和裝置間部署為自身品牌量身訂做的虛擬助理。  
089	W06	369	97	  在這節課當中我們了解到了有關於Azure Bot Service，像是在Azure Bot Service中有那些現成的開放code和sdk或是他的一些特性等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於Azure Bot Service，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W06	121	62	  這次對於微軟講師教授的內容，我很感興趣，每次的微軟講師教授都對於我們未來非常有幫助，對於資管系的我們來說是十分重要的事，我們非常需要不同的技術來面對我們未來出社會，這對我們幫助非常大，我們在這科技一直不斷進步的情況下，我們資管系也是站在這浪潮上，所以能多學一點東西、技術到畢業之前，所以幾次微軟講師教授的內容真德的是十分有用，都讓我受益良多，希望之後能夠有多一點演講課。  
091	W06	163	68	  今天是請到Ethan講師來為我們演講，今天我們上的是Azure Web App Bot的服務，首先講師先跟我們介紹What is a Bot，還有描述Bot有關的應用，講解的很詳細清楚，後面就帶著我們來實作。  一開始是進入Azure後創建Web App Bot的服務並設定像是取名字等等，之後在左邊點選Test in Web Chat，之後就教我們使用C#修改程式碼進行test，也提供給我們的網址，去更改程式碼，使我們能看到我們修改後的結果。  心得 :今天的課程上得很豐富，對於我們往後的工作內容也很有幫助，希望往後能透過微軟的講師學習到有關Azure的東西，學習到更多有關資訊技術方面的知識。  
092	W06	270	84	  Azure Bot Service 是一套專用於開發、運行對話機器人的整合環境，也可以說是一個解決方案，裡面關聯到的功能、服務相當多元，從建置機器人對話服務、連結至各對話頻道、測試對話功能，甚至佈署與管理，都包含在 Azure Bot Service 中。  Azure Bot Service 可以看成運作在 Azure 雲端平台上的 Bot Service，提供開發、執行對話機器人服務的整合環境，在 Azure 上，提供以下三種資源方案來建置：    1. _Web App Bot_     * 註冊 Bot Connector Service     * 採用 Azure Web App 為基底環境     * 在 Azure Web App 上面建立 Web API 應用程式作為解決方案   2. _Functions Bot_     * 註冊 Bot Connector Service     * 採用 Azure Functions 無伺服器架構的基底環境作為解決方案   3. _Bot Channels Registration_     * 註冊 Bot Connector Service     * 你可以使用 Bot Builder SDK 寫你的對話機器人應用程式，且可以架設在任何非 Azure 的平台上  
093	W06	317	87	  這禮拜黃講師介紹了Web App Bot 及 Bot Channels Registration 兩種服務，以及Virtual Assistant所涵蓋的範圍，有別於一般的虛擬助理只能就單一一句話去回答或做處理，Azure Bot 可以依據對話內容及上下文去了解使用者的意思，不需要每次都把整句話完整地說出來，這是很不容易的，利用Azure本身AI的認知服務，輕鬆地結合自然語言，使得Bot應用範圍更廣泛。在實作方面Github上也有很多資源，讓每個人都能製作符合自己需求的交談式體驗，講師帶我們先從最簡單的echo做起，最後再一步一步告訴我們可以從哪邊修改起，使得整個Bot更貼近我們的需求。  
094	W06	236	82	  今天上課的主題是bot，主要講解介紹的是任務型的bot，mcrosoft bot framework就是今天的主要學習平台，他是一個開發chatbot最主要核心的工具，而關於chatbot剛好去年我有上了一堂系內選修有稍微聊到這個部分，所謂的聊天機器人其實是透過 AI 人工智慧，利用電腦程式模擬真人來跟使用者對話。隨著網路普及，網路購物、訂餐也越來越普遍。再來透過使用bot framework開發有一些好處，一點是寫一分程式碼就能夠部署到不同的平臺，例如有客戶使用facebook和Line，一般需要有兩份程式碼分別對應這些平臺做開發，但是透過bot framework只需要一份不同平臺使用。另外是減少寫chatbot底層的一些處理，而能夠專注在chatbot的業務邏輯。  
095	W06	353	92	  聊天機器人 Chat Bot 簡稱 Bot ，其實是透過 AI 人工智慧，利用電腦程式模擬真人來跟使用者對話。隨著網路普及，網路購物、訂餐也越來越普遍，初期發明的目的是回應訂餐、訂購商品的人能夠立即得到一個回覆。  Azure Bot Service 是一套專用於開發、運行對話機器人的整合環境，也可以說是一個解決方案，裡面關聯到的功能、服務相當多元，從建置機器人對話服務、連結至各對話頻道、測試對話功能，甚至佈署與管理，都包含在 Azure Bot Service 中。本週是我首次接觸到Chat Bot的建置，這次的課程讓我有了對如何建置與管理Chat Bot有了最基本的概念。  
096	W06	375	98	  這個禮拜要介紹的是Azure Bot framework，她主要是透過這個平台讓使用者能做出可以訊息的機器人服務，Azure Bot framework要做的不是聊天機器人，而是任務機器人，就是像個人數位助理，幫助使用者完成指定任務，又稱為功能型機器人，跟純聊天的機器人有很大的差別，聊天型機器人主要是以社交互動閒聊。講師也透過實際的操作，教我們做出一個簡單的任務型機器人，突然發現寫出一個機器人好像也不是一件太困難的事。  
097	W06	339	90	  今天的講師是黃耀逸老師，老師課程的主題是Azure Bot Framework Basic，老師於課程的一開始先為我們簡單講解「什麼是Bot？」。老師說現今市面上大部分的Bot都不是聊天型的而是任務型的，這些任務型的聊天機器人通常被用來幫User解決一些特定的任務，像是客服，訂票系統...等等。一般來說，為了讓使用者能簡單快速滿足需求，得到答案所需的互動步驟越少越好。而「Conversation Flow」則是貫穿整個Bot的開發最最重要的部分，該怎麼樣設計的讓使用者擁有良好的互動體驗將是一個關鍵的難題。  
098	W06	144	64	  今天課程介紹了Azure Bot服務，Bot服務結合了Azure的認知服務與AI功能，Bot可以透過對話與上下文了解使用者的意思，使用起來更有自然對話的感覺，其中Language Understanding使Bot可以辨識使用者的訊息範圍，使對話更自然、順利引導交談流程。Bot的架構內容包含從基本的Q&A到更進階的多輪式對話虛擬助理，可以依據自己的需求建置自己的虛擬助理，是十分有幫助的工具。我覺得更大的優點是可以在多種不同的通道上應用，例如：Line、Facebook Messenger和Skype等，這很符合現在多數人的需求。透過這堂課知道了這個應用工具，對於我未來一定有很大的幫助。  
099	W06	160	67	  這次的講師很有意思， 引用了bot智能型機器人來做介紹，讓我們更加簡潔明了的了解到了智能化的優越性。  不同於小愛同學，bot 機器人的步驟越來越少，但是功能卻越來越精細與有深度。因為小愛同學只是能做一些語音的對話，而bot機器人可以進行一些比如金融市場分析，或者是市場預測等功能。它更像一種任務型解決問題式機器人。這樣可以進一步優化和利用許多有關Azure的工具與功能。  其中的annotating 就是一種，它算是一種新結構。比如說其中的middleware 可以隨插隨用，十分的方便。同時一些大型的通訊app也會被加入，像是goolge，wechat 。不同地區的人可以在其中交流。非常的快捷，全球化。  
