seatno	assignment	score	grade	comment
048	W11	154	72	  雲端的概念就是，微軟有很多資料中心能夠做處理，在世界各地也都有，雖有些業者會請向使用google，因法律上的緣故，而香港和東南亞的資料中心是台灣地區的首選。延續上次的Azure的課程，並且了解到使用者的情境以及需求，App Services也能在上使用，讓你想使用的model也能在上面做使用，function所需管理的事情減少，以更專注的優勢讓你能做你的事，若達不到預期，也能用靜態加速服務，若有跨職業，也能做設定，諸多功能的使用都帶領我們能更完整的運用它。把機器人遷到網路上，copy iframe，測試程式bot，製作一個聊天機器人，加深azure的運用  
049	W11	362	93	  本周的課程是Microservices – Docker & ACI & AKS。首先講師先從Container開始帶入課程。在架構上，傳統的Virtual Machine以及Container是有差異的。傳統的VM在機房中的機器上面一定會有一層OS層，再往上是Hypervisor層做虛擬化的動作，有了這些後上面才能去跑一個或多個VM。而在Container上，一樣會有Service，上面同樣有OS，但它少了一層Hypervisor就直接市容器了。比起VM少Guest OS，好處是要更新的時候直接對底層的OS做就好了，不用Guest OS一台一台做更新，但壞處是如果底層OS有漏洞容易互相影響。實作上會有兩種方法混用的情況。而Container的方式執行效率可能比較差一點，開機可能會多花點時間，所以還是得使用者自行取捨效能優先還是安全性優先。  這部分的實作課能，因為不熟悉的觀念，所以操作起來比較陌生的感覺，但講師有給予充分的資源也仔細的講解，但得多花一點時間消化。  
050	W11	229	80	               **Azure Virtual Machine 虛擬機執行容器運算**  ## **將基礎結構最佳化，並節省成本**  **相較於隨用隨附定價，透過Azure 保留的虛擬機器執行個體 (RI) 分期定價，可降低高達 72% 的成本。透過 Azure Hybrid Benefit 重複使用內部部署授權在 Azure 上執行 Windows Server VM，並結合 RI 與 Azure Hybrid Benefit 以節省高達 80% 的費用。使用低優先順序或蓄發型 VM，並使用 Azure 成本管理持續降低開銷。移轉至 Azure 時，取得額外三年的 Windows Server 2008 (含 2008 R2) 免費延長安全性更新。**  ## **控管、監視並備份您的 VM 環境**  **使用Azure 藍圖，確保整個企業的合規性，並更快將應用程式部署至生產環境。使用 Azure Advisor 為您的所有 VM 取得高可用性、安全性、效能和成本的建議。使用 Azure 備份來保護資料免於勒索軟體攻擊。使用 Azure 監視器，主動找出問題，並取得智慧見解。**  **採用一致的混合式雲端技術**  **使用 Azure VM 擴充您資料中心的容量，並是需求存取雲端的高效能運算功能。在 Azure 和內部部署環境之間以一致的方式開發、測試、執行和操作混合式雲端應用程式。在 Azure 中開發，並使用 Azure Stack 部署於內部部署環境，以符合 VM 的法規和原則需求。**  
051	W11	153	71	  講師這周在講Container 容器，以及Docker，Docker 是最受歡迎的容器。  Docker 是一個開源專案，提供開發、轉移和執行應用程式。Docker讓應用程式可以獨立於基礎建設中，提高交付的速度。  Docker讓基礎建設的管理更容易，就如同管理應用程式一樣。讓部署、測試程式碼更加便利。  Docker將應用程式獨立於Container當中，省去搭建作業系統的成本，使得程式運行更快速。  基於Container技術，讓建立應用程式更快速與簡單。       為何要選Container ? 因為  1.可以在自己的電腦上使用  2.每一個環境看起來都依樣  3.增加速度  4.可以在  
052	W11	242	81	  containers run everywhere: linux windows cloud drones Raspberry PI loT  modernizing your application with containers  Modernization with containers!A new way to package, version and manage software releases.  So what’s a container?  •Clear boundaries for your applications, allowing you to know which assets belong to which application and who owns it.  •No more leftover cruft from previous installations or versions  How do containers work?  •Containers are basically highly configured processes.  •They leverage kernel features to isolate processes.•Cgroupscontrol the resources it can consume. (cpu, memory, blkio, devices, net_prio, etc)  •Namespaces control what the process can see. (net, mnt, pid, user, ipc, etc)  •The image format is used to move the root directory the process sees around with the container image.  .•Provides resource isolation, without the overhead of more VMs.  •Better resource utilization.•Repeatable builds  
053	W11	364	94	  **這次介紹的內容是Azure Container，他主要有以下的幾個優點：**  **執行容器而不必管理伺服器：** 可專注於應用程式的設計與建置，而不必費心管理執行應用程式的基礎結構。  **利用隨選容器增加彈性：** 以極為簡易且快速的方式將容器部署到雲端 - 只須單一命令。在有需要時，隨時都能使用 ACI 為需求大的工作負載佈建額外計算。當流量暴增時，可搭配 Virtual Kubelet 使用 ACI，從 Azure Kubernetes Services (AKS) 叢集彈性地迅速增加大量資源。  **利用 Hypervisor 隔離來保護應用程式：** 為容器工作負載的虛擬機器提高安全性，而不犧牲輕量型容器的效率。ACI 為各個容器群組提供 Hypervisor 隔離，以確保容器獨立執行而不會共用核心。  Azure Container能管理使用者暴增的流量，藉由AKS自動化處理，平衡容量工作的容量，若是不夠時，再放大ACI中的其他Pod而非管理額外的伺服器，同時也有事件導向應用，彈性地尋找適合的容器，來處理較為複雜的任務，以 ACI 取代靜態佈建的虛擬機器來處理資料，能節省過多的花費。  
054	W11	276	84	  今天的講師是上次介紹Azure DevOps 的講師，但主題不一樣，這次是介紹Azure Docker&ACI&AKS，首先Docker是一個open- source的專案，能輕鬆快速地將應用程式移轉到 Azure，以提高安全性及現代化應用程式服務。在 Azure 上部署 Docker，就能以企業級安全性、支援和規模，來執行現代化和傳統 Linux 或 Windows 應用程式。Docker有很多優點，像是支援 Linux 和 Windows Server 容器、彈性支援微服務和傳統應用程式工作負載、整合式圖形化使用者介面管理和作業、細微的角色型存取控制 (RBAC)，並支援輕量型目錄存取協定 (LDAP) 與 Azure Active Directory 整合、提供更安全的供應鏈之端對端安全性模型。  
055	W11	94	61	               今天是由黃講師來為我們講解Docker、ACI以及AKS是什麼和如何運作，我以Docker作解釋，雲端時代的來臨，意味著我們不再需要追求高效能的家用主機，而傾向把複雜運算丟給雲端來處理，數據雲端化的趨勢，也加速雲端伺服器開發的需求。想像若一個開發者，在Amazon申請了AWS雲端服務，然後以LAMP建置其網路平台，即使是一個熟練的工程師，仍需花費不少時間在系統安裝與設定，才能讓手邊的原始碼在網路上執行。而當客戶需求改變時，有可能又要花時間將系統從AWS搬到微軟的Azure平台，這表示工程師又要花時間處理煩瑣的問題，以上這是今天我後來去探索的內容。  
056	W11	149	69	  經過了這週講師精彩且不會讓我們同學感到太困難及深奧的演講之後，我對於這週的課程又有了更深一層的認知，並且通過這周的學習之後，我對於我未來要工作的方向又有了可能更多的一些想法，不光光是過去我們在課程中學習到的部分，還是有很多不同的題材值得我們同學做更深一層的學習以及研究，並且也讓我們對於畢業後的未來有更多的嘗試想法以及看法，我認為這都是很好的一次課堂經驗，也要謝謝講師這次精彩的演講！  
057	W11	153	71	  這週請來的黃講師很厲害，他講的東西是Azure Docker，我覺得收穫很多，雖然說我對這方面還不是很熟悉，很多地方也聽不太懂，看著這麼多的程式碼其實有點吃力，但我覺得把這些東西學起來，然後變成自己腦袋裡的東西，成為自己以後的武器應該很不錯，準備畢業了，也應該多把握在學校的最後這一年把一些知識跟技術留下來，這樣之後出去找工作應該也會比較有競爭力，增加自己的硬實力才不會在競爭的環境下被淘汰。所以這週的課程雖然很多地方都聽不懂，但應該會多多去研究一下關於Azure Docker這東西。  
058	W11	373	97	  本周的上課內容講解了有關Microservices – Docker & ACI & AKS，如果您的應用表單的頂端表單的底部程式是以微服務為基礎或分散於多個容器，您就必須為適用於生產環境的應用程式使用協調器。以微服務為基礎的方法中，每個微服務都擁有自己的模型和資料，因此從開發和部署的角度來看，它是非常自主的。 即使您擁有的是由多個服務組成的傳統應用程式 (例如 SOA)，您也會使用多個容器或服務來組成單一商務應用程式，而這些項目都必須部署為分散式系統。 向外延展和管理這類系統非常的複雜；因此，如果您想要擁有一個適用於生產環境且可延展的多容器應用程式，就一定要使用協調器。  
059	W11	84	60	  今天的講師是黃講師，他要交我們的是Azure docker，這又是我從來沒聽過的東西了，這學期的課程下來，說實在的我記住的東西沒有多少，大概也就一兩堂課的內容吧，Azure的知識實在是太多太廣了，每週講師雖然都是交不同的東西，但一週也就兩個小時的時間，每個內容只能講一些最基本的，不過光是這些最基本的就有得我受了，這週的黃講師也講得很好，內容很豐富，剩下得課程已經不多了，但我還看不到Azure的盡頭，希望在這課程結束之後，我能夠自發地去學習更多Azure的東西。  
060	W11	375	97	  這周的演講是講Azure Docker & ACI & AKS的黃承皓講師，那我對這位講師有印象因為之前有來演講過一次!原本完全沒有聽過Docker & ACI & AKS這三樣，今天是第一次接觸到，講師說Docker的實作是把容器做一個標準化的檢驗，容器可以更完整的將成是交給客戶，而ACI是不需要管理虛擬機器而提供容器應用程式執行的服務，而且還能快速的啟動，AKS則是可以提供更簡單的部署, 管理還有操作介面。那這周也有實作的部分，我覺得稍微有點跟不上，因為步驟稍微有點複雜，但是還是有學到比較不一樣的新知，講師也都非常仔細解說!  
062	W11	120	63	  在演講的過程中，演講者以自身的例子和我們分享其生涯經驗，並提出對於在學學生在規劃自己生涯時的建議與見解。  在知識的產出方面，演講者強調要培養閱讀的習慣，多閱讀書籍，除了從書中獲得知識、增廣見聞外，還需有思考、反省的能力，能提出自己的見解與想法，吸收內化所閱讀到的東西。此外，報告不應該只是抄襲或複製，而要將讀到的東西，經由理解與思考而成為自己的。  面對現今多元競爭的社會，不要只狹隘的侷限在現在所學的範圍，而應該朝向多元發展，培養多元的專長和能力，只擁有一項專長是不夠的。而演講者也以自身經驗分享其在求學的不同階段中擴展自己的專長與領域。而這個部分也是值得我們在面對生涯的抉擇時可加以思考和借鏡的。  此外，對於升學考試與留學的準備方面，也提供給我們一些實際的經驗與實用的資訊，例如：在留學方面需考慮各國的學制、生活費等，且需多搜集相關資訊。更提供了我們一些學好英文的方法。  對於現今教職和教師甄試的激烈競爭，演講者建議我們除了要培養自己多元的專長與實力，面對工作的選擇不要只限制在考上教甄，可往其他相關的領域發展，如私人企業之課輔教師等。  總之，雖然這次演講的主題主要是針對大學生，但藉由聽講的過程中，也幫助我再次反思自己在各個階段的生涯抉擇，及對現在和未來的期望。也期許自己能培養多元的專長與能力，以面對未來的挑戰。  
063	W11	131	65	  這周的講師演講的題目比較實作向，是在介紹docker的實作，從上課的一開始就直接進入實地演練邊做邊講，一開始簡單的部分還勉強跟得上，但到後面越來越難的部分，操作偶爾會不小心出錯，不知道哪裡出問題，課堂後段的部分只好看著旁邊同學跟講師操作，我覺得感覺好像資館的人員做這些事情是基本的知識，而我卻一點都不了解，頗擔心出社會工作後找不找得到工作或是沒有競爭力等等，尤其是期末的報告迫在眉睫，令我有一點點擔心，雖然不一定要使用這周教的當作報告題目，讓我稍嫌欣慰。  
064	W11	326	86	  這禮拜的主題是Microservices – Docker & ACI & AKS，其中我最不了解的就是AKS的部分，AKS-Azure Kubernetes Service，可以視為是一個容器，可以讓我們輕鬆的部屬及管理我們的應用程式，微軟所提供無伺服器Kubernetes，以及完整整合與持續傳遞(CI/CD)體驗。這當然少不了企業級的安全性與治理，這些完整的服務好讓我們能在單一的平台輕鬆的建置及調整應用程式，微軟也提供了自動化的服務，讓我們可以將完整CI/CD管線新增到我的AKS叢集，而且這在設定的方式非常簡單，我也可以透過控制層遙測、記錄彙總及容器健康情況了解環境的情況，這些都可在 Azure 入口網站存取，並會自動為 AKS 叢集設定，透過這些介紹能讓我對AKS有更深一層的認識。  
065	W11	353	91	  這次的上課內容是在介紹 Docker & ACI & AKS，講師是之前有來介紹過Azure DevOps的黃承皓講師。   Docker是一種開放原始碼專案，它將應用程式自動化部署為可攜式且可自足的容器，並在雲端或內部部署上執行。在Azure上的外部服務提供者或雲端中，Docker容器可以在任何位置執行。   ACI是容器執行個體，在ACI執行工作，可以不用留心管理伺服器，能讓我們專注在應用程式的設計上。   AKS則是提供簡單的部署、管理與操作介面，只要使用AKS配合Azure的各種服務，像是Azure DevOps Project, ACR, ACI, Azure Monitor等等會提供從開發環境到生產環境的DevOps完整方案。   這次上課內容有運用到許多程式和技術，在學習上又更困難了。  
066	W11	320	86	  這禮拜主要講的是 Container 與傳統 VM 的不同，以前 programmer 若要在 VM 上執行多個應用程式，必須很麻煩的對每個應用程式架設環境，當任何一台 Host 要執行此應用程式時，就可以在 VM 中先下載裝有此應用程式所需一切資源的 OS，模擬出一個熟悉的空間給此應用程式，這樣就能確保應用程式的順利執行。而 Container 不需要安裝OS就能執行應用程式，因為所有 Container 共用 Host OS，並建立資源控管機制來分配 Host OS 上的系統資源，因此省去了執行 Guest OS 的時間與心力，而能夠同時做到每個 Container 互相獨立，比起傳統 VM，Container 的執行速度快、儲存空間小、資源也更有效運用。  Docker是一個讓 Container 標準化的工具，也是目前最流行的一個容器化技術。我認為Docker 最厲害的是，只要 IaaS 平臺支援 Docker，就可以執行 Container 中的應用程式，不再需要設定 VM，因此很容易就可以達成 PaaS 的功能。  
067	W11	135	67	  今天使用了Azure的AKS、ACI等容器進行操作，這些都是生產部署大量服務的工具之一，其中(Azure Kubernetes Service)AKS可以輕鬆部署及管理容器化應用程式，也能夠持續的整合與傳遞；而(Azure Container Instances)ACI可以讓使用者專注於應用程式的設計和建置，不需要花心思管理執行應用程式的基礎結構，使用者在設計上能夠更加快速方便。而在課堂中使用這些容器操作與練習一些服務，像是虛擬機執行容器的運算、容器註冊的服務、容器版網頁程式的服務等，並且告訴我們一些在連結上可以使用的指令。  
068	W11	372	96	  這周的演講內容是Microservices – Docker & ACI & AKS，Docker 是最受歡迎的運行容器，可以構建應用程式，在電腦上的本地 Docker 環境中對其進行測試，然後將相同的精確映像部署到雲中，有關如何構建 Docker 映像的說明的文本文件，像批處理腳本一樣，第一行指出了基礎映像的開頭，然後按照說明安裝必需的程序，複製文件等，直到獲得所需的工作環境為止。  Azure Container Instance (ACI) 按需容器每秒計費，並與其他Azure服務集成，無需預配VM或群集且管理程序級別隔離，ACI擁有公共IP、永久存儲並支持Linux和Windows容器。  Azure Kubernetes Service (AKS) 管理託管的Kubernetes環境，無需容器編排專業知識即可輕鬆快捷地部署和管理容器化的應用程序。通過按需配置，升級和擴展資源，還消除了正在進行的操作和維護的負擔，而無需使應用程序脫機。  
069	W11	137	67	  這週的內容是AKS、ACR、ACI。AKS能夠提供自動更新、修正問題及自我修復。ACR能夠儲存容器部屬類型的映象，集中管理容器化的應用程式，並可以自動化建置、執行與擴充應用程式。ACI提供容器應用程式執行的服務，能夠快速啟動，並提供公用 IP 以及完整網域名稱，且具有應用程式相依性隔離和資源控管。這三種服務使作業更加方便操作，也能夠漸少花費的時間成本。  
070	W11	192	76	  今天主要是在講容器的技術，也就是Container的概念，雖然現今大家常把，Container跟Docker放在一起，但Container不等於Docker。而容器最主要在現今的技術主要是負責打包、部屬。其實容器(container) 技術雖然與傳統虛擬化(Virtual Machine) 都是虛擬化技術，但與傳統需要需要安裝作業系統的虛擬化技術不同，容器(container) 技術共用底層 OS 的做法，從 OS 層級的虛擬化轉為應用程式層級的虛擬化，這樣的轉變讓原本所需的資源大為降低、執行速度也快上許多。今天的課程讓我對於容器這個部分更理解了許多，相信會對未來更有幫助。  
071	W11	219	78	  以下為Azure虛擬機器各系列的簡單介紹，相信如果能熟練地運用這些好用的工具，一定可以達到事半功倍的效果：  A 系列  適用於開發/測試的初階實惠 VM  Bs 系列  經濟蓄發型 VM  D 系列  一般目的計算  DC 系列  保護使用中的資料  E 系列  在記憶體內部超高執行緒的應用程式最能有效執行  F 系列  計算最佳化的虛擬機器  G 系列  記憶體及儲存體最佳化的虛擬機器  H 系列  高效能運算虛擬機器  Ls 系列  儲存體最佳化的虛擬機器  M 系列  Memory optimized virtual machines  Mv2系列  Largest memory optimized virtual machines  N 系列  啟用 GPU 的虛擬機器  
073	W11	127	64	  在2019年11月19日第八節下午3:00至第九節下午5:00的企業雲端應用趨勢與實務課程，感謝魏教授系主任，可以邀請到這麼優秀的講師來為我們講解這堂如何應用Microsoft的雲端平台Azure真正在企業有哪些部份會去做使用，也讓我們清楚了解到學歷在業界上是多麼的重要，而這樣連續好幾次聽到這位講師在介紹Azure是更能讓我有著連貫性，而不像以往每個講師個別講述自己的上課內容，也因為這樣的連貫性上課讓我清楚了解到Azure原來還可以達到如此運用的境界，真的是令我嘆為觀止阿!  
074	W11	362	94	  這週的主題是Azure Docker & ACI & AKS，Docker的實作是把容器做了標準化的介面，而容器可以改善你把程式打包到其他地方時卻出錯的問題，它可以去降低發生這種情況的風險，且它在執行的可移動性上是很好的，效率也能增加很多。容器可以在很多地方run，像是Linux、Windowsc、cloud或裝置上等等。這週實作的部分佔蠻多的，操作的步驟也比較多，雖然講師講解得很仔細，幾乎是一步一步帶我們做，但對於第一次做的人來說還是有點難度的。我相信只要多熟悉這樣的操作或是應用，在未來一定能有很好的發展空間。  
075	W11	191	75	  這周講師是講關於Docker & ACI & AKS，我覺得內容有些困難，因為是有關微服務和Container的技術，之前從來沒有聽過和接觸過的關係，不過講師還是非常認真地講解，我覺得這堂課非常有意義，因為它讓我在上完課之後還願意花其他時間去了解。:)  
076	W11	99	61	  這周的內容是docker!!!  在做專題的時候，學長就有問過我有沒有在使用這東西，所以對docker有點興趣，沒想到有機會在azure課程遇到  這次講師完全不廢話，直接進入課程重點，直接操作給我們看  一開始還跟的上，到後面不小心執行exit，重新進入cmd之後，cmd就無法辨認docker指令了……  不知道哪裡出問題，之後的操作只能看講師執行，弄到最後，老師透過docker開了一個網頁並且可以管裡網頁，我覺得有點厲害  感覺docker還能做很多其他事情，再找時間研究  準備要繳交期末作品，有點煩惱！  
077	W11	127	65	  這個禮拜是11月中旬了，距離期末報告的時間愈來愈近，我與我的組員們也在慢慢地構思期末報告的主題，我也專注地記錄著這幾個禮拜講師們所講的主題，而在這個禮拜的講師，是微軟的黃承皓黃講師，黃講師告訴我們許多有關微軟的服務，事實上，每個禮拜的講師都是在講微軟所提供給大眾的各項服務，而黃講師主要教我們去利用各項服務練習各種容器(Container)的相關操作，像什麼容器協調服務(AKS)阿等等的，平時對這些比較沒什麼接觸的我，在一開始有點不知道上課在上什麼、講師到底在講什麼，所幸我的同學們都很熱心地幫助我。  
078	W11	218	78	  Azure Container Registry 會將私人 Docker 容器映像以及相關的內容格式，而且對於安全性的整合也具有很大的幫助，他可以確保我們從登錄中提取的內容是在節點上執行的內容。簽署您推送到登錄的容器映像，並設定映像取用者，以在提取時驗證映像完整性。聽完講師的說明後，我更可以使用完全受控且異地複寫之 。OCI 發佈的執行個體，來建置、儲存、保護、掃描、複寫及管理容器映像和成品，使之可以簡化容器生命週期管理。並且能夠以快速且可調整的方式擷取容器工作負載。因此我在將來會嘗試使用此產品來存放資料。  
079	W11	359	93	  這次講的是Azure Docker和Azure Container Instances (ACI)和Azure Kubernetes Service (AKS) 。  在 Azure 上部署 Docker，就能以企業級安全性、支援和規模，來執行現代化和傳統 Linux 或 Windows 應用程式。針對 Docker 容器中的傳統和雲端應用程式，採用統一的作業模型和安全的供應鏈，以降低作業成本並提高效率。  Docker優點包括：支援 Linux 和 Windows Server 容器。彈性支援微服務和傳統應用程式工作負載。整合式圖形化使用者介面管理和作業。細微的角色型存取控制 (RBAC)，並支援輕量型目錄存取協定 (LDAP) 與 Azure Active Directory 整合。提供更安全的供應鏈之端對端安全性模型。  ACI 提供快速且獨立的計算，可應付突然暴增的流量而不需要管理伺服器。舉例來說，Azure Kubernetes Service (AKS) 可使用 Virtual Kubelet，在 ACI 中佈建可於數秒間啟動的 Pod。這使得 AKS 能以足夠容量為您的平均工作負載執行。當您 AKS 叢集的容量不足時，可相應放大 ACI 中的其他 Pod 而無須管理額外的伺服器。  使用 Azure Container Instances，在來源資料所內嵌、處理及放置的長期存放庫 (例如 Azure Blob 儲存體) 中進行資料處理。以 ACI 取代靜態佈建的虛擬機器來處理資料，可透過每秒計費來省下巨額成本。  AKS可以管理裝載 Kubernetes 的環境；因此，不需具備容器協調流程專業知識，就能快速、輕鬆地部署及管理容器化應用程式。 也可透過佈建、升級與依需求調整資源，以無需讓應用程式離線的方式來消除進行中作業及維護之間的界線。  後半堂課進行實作，這次的演講有多專有名詞，跟著老師的演講，也上網查了很多資料。這次的演講學到很多東西，也對於實際操作有更深的理解。  
080	W11	147	69	  這週邀請來的講師是微軟的黃承皓講師 Thomas Huang，老師是第3次蒞臨，每次帶來的實作課程都很扎實，這次教的是近年在業界很受歡迎的Container，雖然概念有點抽象不太好懂，但與傳統虛擬機器VM的差異就是，Container不需另外安裝作業系統，所有Container共用Host的作業系統，且透過資源的分配，Container一樣能獨立運行，執行速度更快、資源更有效的應用，上完這堂課收穫很多。  
081	W11	168	74	  今天的課程內容----- docker是個在業界目前很常用的工具，而我們可以有此機會聽到裡面的原理，理解現下技術發展，包括容器等概念，是很幸運的。前面提到了基本docker與vm的差異在是否具有hypervisor，而有無使用共同的kernel也各有利弊，若有共用的狀況下，有可能遭受惡意程式時會整個毀損，並且container與kernel需一致。接著講師就帶領實做，在專業的說明下，更能進入狀況去理解其背後的內容與操作的流程，如container下與系統下是不同的環境與資料，還有如何開啟機器、查看現有的image等。整堂課下來，感謝講師仔細精闢的解說，包括基本概念與程式碼指令中代表的意義，而且還有隨堂操作筆記的補充，使我們得以了解如此現金流行實務技術、內容與用途，如git、kubernetes，並且能重新回顧如何開啟docker、container instance、web app等，相信在更深入研究以後，會對未來職涯發展具備一定的加分效果。  
082	W11	193	76	  今天演講的的內容是Docker & ACI & AKS，container容器，容器這項技術是這幾年才竄紅。Docker的實作是把容器做一個標準化，所以與容器不太相同，容器是用來做現代化的應用程式，現代化的差別在於打包與部屬的方式與過去不同，應用程式可以從一個環境快速可靠地運行到另一個環境，容器將軟體與其環境隔離開來，並確保儘管開發過程和程式上線之間存在差異，軟體仍可以順利運行，是一項非常方便且利於開發者與使用者的應用，且在容器中的應用程式也會很安全。  
083	W11	366	95	  這次的講師課程是在講解Docker，而Docker是是一個 Linux Container 的輕量化的虛擬技術，  在 Azure 上也提供簡單的方式去建立 Docker Host，而 Docker 是一個 open-source 的專案，主要的特點是能將應用程式包裝在一個 Linux Container 中，雖然我覺得這次講師講的東西對我有一點吃力，但我還是很努力的去想學會，問了同學後，原來這些應用被包裝進容器後，能夠更簡單地去部屬跟遷移，與過去傳統的虛擬化技術相比，舊式的虛擬模擬器需要安裝作業系統後才能執行應用程式，那Container 則不需要安裝作業系統就能執行應用程式。Container 技術是一種在 OS 內的 Kernel層所打造虛擬執行環境，所以 Container 彼此之間共用了 Host OS Kernel，但透過namespace的區分來達到隔離每個容器的目的。  
084	W11	288	84	  微服務 (Microservices) 是一種軟體架構風格，它是以專注於單一責任與功能的小型功能區塊 (Small Building Blocks) 為基礎，利用模組化的方式組合出複雜的大型應用程式，各功能區塊使用與語言無關 (Language-Independent/Language agnostic) 的 API 集相互通訊。  這次老師教的實作有Docker 和 ACI 和 AKS，有使用這個服務的有常見的Amazon、Google、Netflix等，微服務是一種以業務功能為主的服務設計概念，每一個服務都具有自主運行的業務功能，對外開放不受語言限制的 API (最常用的是 HTTP)，應用程式則是由一個或多個微服務組成。  雖然使用一般的伺服器虛擬化技術就能應用於微服務的管理，但容器技術 (Container Technology) 如 Docker 會更加地適合發展微服務的運算資源管理技術。  
085	W11	356	92	               這週著重在Microservices – Docker & ACI & AKS，容器是生產部署大量微服務的好工具。包含How do containers work?裡面的Virtual Machine還有Container，這週的介紹也是新的東西，裡面也包含很多需要實際去coding和動手操作的地方，認識很多新的區塊，講師講的也很清楚，但是隨著內容的困難度增加，要跟上速度也越來越不容易。在Architecture的各種分析，還有不同層級下的應用模式，最後是將docker和azure做結合，做doctor的介紹，還有如何Create Windows Server with Container，微軟在這方面提通很多相關資源，從演講在提供很多機會讓學生做學習和應用。  
086	W11	156	72	  這次邀請到了黃承皓講師，此次的內容是在講有關於container的東西，之後是提到了Azure Docker，那Docker呢是個open-source 的專案，主要的特點是能將應用程式包裝在一個容器中，當這些應用被包裝進容器後，部署、遷移都變得更為簡單。  依然感謝講師與教授，這次的內容我覺得偏難，需要花點時間去琢磨。  
087	W11	305	85	  這次上課的內容主要是容器Container，主要是利用如下服務練習各種容器相關操作 :  1.Azure Virtual Machine 虛擬機執行容器運算  Image:Windows 2019 Datacenter with Containers  2.Azure Container Registry (ACR)容器註冊服務  3.Azure Container Instances (ACI)容器部署服務  4.Azure Web App for Container 容器版網頁程式服務  5.Azure Kubernetes Service (AKS)容器協調器服務  而課程的一開始，講師也對Container做了基本的介紹，像是Container的用途、為什麼要用Container、Container用在哪些地方、還有Container是如何運作。而在基本的介紹過後，講師也實際帶我們操作，講師一步一步的帶領讓我們都能跟得上，也會隨時注意我們有沒有問題，真的是受益良多。  
088	W11	321	86	  今天黃講師所講授的主題是: Microservices –的Docker & ACI & AKS。Azure Kubernetes Service (AKS) 上的微服務架構很有趣，AKS 是一項 Azure 服務，用來部署受控的 Kubernetes 叢集。Kubernetes 叢集。 AKS 負責部署 Kubernetes 叢集及管理 Kubernetes 主機。使用 Kubernetes Service 物件為 Kubernetes 中的微服務建立模型是最自然的方式。 微服務是鬆散耦合且可獨立部署的程式碼單元。 微服務通常會透過定義完善的 API 進行通訊，並且可透過某種形式的服務探索來加以探索。 Kubernetes Service 物件會提供一組符合這些需求的功能：  IP 位址。 Service 物件會為 Pod (ReplicaSet) 群組提供靜態內部 IP 位址。 建立或移動 Pod 時，一律可在此內部 IP 位址上連線到服務。負載平衡。 傳送至服務 IP 位址的流量會負載平衡到 Pod。服務探索。 Kubernetes DNS 服務會指派內部 DNS 項目給服務。 這表示 API 閘道可以使用 DNS 名稱呼叫後端服務。 服務對服務通訊可以使用相同的機制。 DNS 項目會依據命名空間來組織，因此，如果您的命名空間對應至限界內容，則服務的 DNS 名稱自然會對應至應用程式定義域。  
089	W11	152	70	   **在這節課當中我們了解到了有關於伺服器 容器相關的知識，像是容器註冊服務或是容器部署服務等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於伺服器 容器相關的知識，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!**  
090	W11	267	82	  今天微軟講師教授是企業透過容器，逐漸實現成本節約、解決部署問題，以及改善 DevOps 和生產環境作業。 Microsoft 藉由建立 Azure Kubernetes Service 和 Azure Service Fabric 等產品，以及藉由與 Docker、Mesosphere 和 Kubernetes 等業界領導者合作，不斷為 Windows 和 Linux 創新容器。 這些產品提供容器解決方案，可協助公司以雲端速度和規模建置及部署應用程式，而不論其選擇的平台或工具為何。  Docker 成為容器產業的既定標準，並受到 Windows 和 Linux 生態系統中最重要廠商的支援 （Microsoft 是支援 Docker 的主要雲端廠商之一）。在未來，Docker 可能會在雲端或內部部署的任何資料中心內普及。  此外，微軟架構已躍升為分散式關鍵任務應用程式的重要方法。 在微服務架構中，應用程式會建置在一組可獨立開發、測試、部署及設定版本的服務之上。  
091	W11	330	87	  今天請到的是黃講師來演說，主要的題目是Azure Docker， 首先講師有大概提到流程，容器也很詳細的介紹，什麼是容器，為何它如此重要，應用在哪些東西上，可以使用在各個介面，像是linux還是windows等等。VM跟容器的比較、差別，也是有不同。  在 Azure 上部署 Docker，您就能以企業級安全性、支援和規模，來執行現代化和傳統 Linux 或 Windows 應用程式。針對 Docker 容器中的傳統和雲端應用程式，採用統一的作業模型和安全的供應鏈，以降低作業成本並提高效率。  ## Docker 優點    * 支援 Linux 和 Windows Server 容器。   * 彈性支援微服務和傳統應用程式工作負載。   * 整合式圖形化使用者介面管理和作業。   * 細微的角色型存取控制 (RBAC)，並支援輕量型目錄存取協定 (LDAP) 與 Azure Active Directory 整合。   * 提供更安全的供應鏈之端對端安全性模型。  心得: 講師後面都很詳細的帶著我們一步一步操作，並且讓我更了解Azure Docker這個功能，如何再雲端上創造一個容器加以運用，並使用在我們的電腦，在未來不管是職場還是教育上，都是很可以學以致用的，收穫許多。  
