seatno	assignment	score	grade	comment
043	W14	406	91	  今天是介紹Azure IoT的應用，Azure 物聯網 (IoT) 是由 Microsoft 管理的雲端服務集合，它會連線、監視及控制數十億個 IoT 資產。 簡單地說，IoT 解決方案是由一個或多個在雲端上執行，且互相通訊的 IoT 裝置和後端服務所組成。  何謂 Azure IoT central？IoT central是託管於雲端中的受控服務，可做為 IoT 應用程式與其管理裝置之間雙向通訊的中央訊息central。可以使用 Azure IoT central，藉由數百萬部 IoT 裝置與雲端主控方案後端之間可靠且安全的通訊，以建置 IoT 解決方案。 可以將大部分裝置連線到 IoT central。IoT central支援從裝置到雲端以及從雲端到裝置的通訊。 IoT central支援多種傳訊模式，如裝置到雲端遙測、從裝置上傳檔案，以及透過「要求- 回覆」方法從雲端控制的裝置。 IoT central監視可追蹤裝置建立、裝置失敗，以及裝置連線等事件，以協助您維護解決方案的健全狀況。IoT central的功能可協助建置可調整規模且功能完整的 IoT 解決方案，例如管理製造業中使用的工業設備、追蹤醫療保健中的重要資產，以及監視辦公大樓使用狀況。  
045	W14	100	61	  今天請到的講師是介紹IOT的講師李傑偉李講師，IOT，也就是物聯網，在全球各個角落，無論是要存取資訊、與人聯絡溝通或做生意，人們都會連線使用網際網路。 但是，不只人類，物品也會使用網際網路。 製造業和能源產業廣泛運用了機器對機器通訊，以便追蹤機械作業、回報錯誤，及發出服務警示，而近年來，越來越多日常物品也會透過網際網路連線到雲端，形成所謂的「物聯網」。目前市場上最被消費者所熟知的物聯網感應器或裝置，應該是活動與健身類監測器，在未來越來越注重健康及方便性的情況下，穿戴式裝置能夠及時地提醒身體健康狀況將會是不可或缺的．  
046	W14	418	95	  今天講師教有關於Azure IoT Solutions – IoT Hub & IoT Edge & IoT，這位講師的聲線較為平，沒有起伏較難吸引人注意，不過講話內容充實，ppt簡潔有力，Iot的功能可在應用程式與其所管理裝置之間進行高度安全兼可靠的通訊。Azure IoT中樞提供雲端託管解決方案後端，幾乎可連線到任何裝置。使用者可以利用個別裝置驗證、內建裝置管理和可調整佈建，將解決方案從雲端擴展到邊緣。IoT Edge是由三個元件組成-IoT Edge模組是執行Azure服務、第三方服務或自有程式碼的容器。 這類模組會部署到IoT Edge裝置，並在這些裝置本機上執行。IoT Edge執行階段會在每個IoT Edge裝置上執行，並管理部署到每個裝置的模組。雲端式介面可讓使用者在遠端監視及管理IoT Edge裝置。經過講師的認真講解我對於這項產品的如何應用更加了解了。  
048	W14	286	79	  IoT Edge運行時是將設備轉變為IoT Edge設備的程序的集合。總體而言，IoT Edge運行時組件使IoT Edge設備能夠接收在Edge上運行的代碼並傳達結果。  IoT Edge運行時負責IoT Edge設備上的以下功能：  在設備上安裝和更新工作負載。   維護設備上的Azure IoT Edge安全標準。   確保IoT Edge模塊始終處於運行狀態。   向雲報告模塊運行狀況以進行遠程監視。   管理下游設備和IoT Edge設備之間的通信。   管理IoT Edge設備上模塊之間的通信。   管理IoT Edge設備與雲之間的通信。  從多個遠程設備（例如本地冷卻系統或遠程泵站中的閥門）連接，控制並收集遙測。使用遠程監控儀表板可以查看所連接設備的遙測，配置新設備或升級固件。在地圖上可視化模擬的設備，並響應警報。使用此解決方案加速器作為學習工具，或作為基礎或您自己的自定義實現。  Docker是供開發人員和系統管理員開發，交付和運行應用程序的平台。Docker使您可以從組件快速組裝應用程序，並消除了交付代碼時可能產生的摩擦。Docker使您可以盡快測試代碼並將其部署到生產中。  
049	W14	419	96	  本週的主題是Azure IoT Solutions – IoT Hub & IoT Edge & IoT。目前在Azure平台上，超過百分之六十開VM的OS是使用Linux。在Solutions的角度來看，讓大家在自己的裝置上，利用雲端上創造起來就可以直接使用，而不是創造一台一台的VM，要自己裝成是自己config。另一種是Platform，他允許使用者客製化，自己可以選擇自己適合的組合。Solution Accelerators是套餐的概念，微軟自己做的有三個，包含remote monitoring、predictive maintenance、connected factory。另外還有單點款的底層，基本上Solution Accelerators就看的到結果，可以透過底層的元件進行個別的設定。今天的課程比較是理論為主，比較沒有實做的實在感。  
050	W14	424	98	  此次的講師是位非常具有經驗的講師，說話非常的條理分明，  雲端式 IoT 解決方案通常會使用自訂程式碼和雲端服務來管理裝置的連線、資料處理和分析，以及呈現。  IoT 解決方案加速器是完整且可立即部署的 IoT 解決方案，可讓您實作常見的 IoT 案例。 這些案例包括遠端監視、連線處理站、預測性維護及裝置模擬。 當您部署解決方案加速器時，該部署中會包含所有必要的雲端式服務以及任何必要的應用程式程式碼。  解決方案加速器是建立自有 IoT 解決方案的起點。 所有解決方案加速器的原始程式碼都是開放原始碼，並可在 GitHub 中取得。 建議您下載並自訂解決方案加速器以因應您的需求。  您也可以先使用解決方案加速器作為學習工具，再從零開始建置自訂的 IoT 解決方案。 解決方案加速器會實作經過證實適用於雲端式 IoT 解決方案的做法，以供您遵循。  每個解決方案加速器中的應用程式程式碼均包含 Web 應用程式，以供您管理解決方案加速器。  
051	W14	347	81	  今天講師在介紹Azure IoT Solution ，關於聯網的裝置，像中國天網、webcam、無人機，跟影響圖案及時判斷的設備，零件再為運的狀況會被監控蒐集回來機器學習，分析何時需要維修更換。維修時新的師傅可以透過 Hololens(微軟的混合實境頭戴顯示器)來與老師傅詢問。也講到OPCUA。  有介紹我們一些微軟客戶的實例，當一些要判斷分析的模型下放到 IoT Edge，可以在device 端就能運算，避免還要連接雲端會有延遲的情況。  Azure Sphere是一個安全的高級應用程序平台，其中包括用於構建物聯網解決方案的集成通信和安全功能。該平台由安全的交叉微控制器單元硬件(MCU 有十年保固)，Azure Sphere OS操作系統以及基於雲的Azure Sphere安全服務組成，該服務提供持續的可更新安全性。MCU 有十年保固  講師有講Azure VM 環境大部分是 linux 的作業系統。  
053	W14	428	98	  Azure IoT服務是可在 IoT 裝置與 Azure 之間雙向通訊的受控服務，增強安全性的通訊通道，用以從 IoT 裝置傳送和接收資料，且內建裝置管理和佈建，以大規模連線和管理 IoT 裝置，與事件方格完全整合，也與無伺服器運算完全整合，從而簡化 IoT 應用程式開發，與 Azure IoT Edge 相容，可建置混合式 IoT 應用程式，很方便的是使用裝置到雲端的遙測資料來了解裝置的狀態，並定義傳給其他 Azure 服務的訊息路由，而不需要撰寫任何程式碼，較為容易上手。  
054	W14	398	88	  這禮拜介紹的主題是Azure IoT Solutions – IoT Hub & IoT Edge & IoT    Azure IoT Edge 是由三個元件組成：    * IoT Edge 模組是執行 Azure 服務、第三方服務或自有程式碼的容器。 這類模組會部署到 IoT Edge 裝置，並在這些裝置本機上執行。   * IoT Edge 執行階段會在每個 IoT Edge 裝置上執行，並管理部署到每個裝置的模組。   * 雲端式介面可讓您在遠端監視及管理 IoT Edge 裝置。  IoT 中樞是託管於雲端中的受控服務，可做為 IoT 應用程式與其管理裝置之間雙向通訊的中央訊息中樞。 可以使用 Azure IoT 中樞，藉由數百萬部 IoT 裝置與雲端主控方案後端之間可靠且安全的通訊，以建置 IoT 解決方案。 可以將大部分裝置連線到 IoT 中樞。  
055	W14	126	63	  今天是由李講師為我們帶來演講，主題是介紹物聯網的部分，物聯網是網際網路、傳統電信網等的資訊承載體，讓所有能行使獨立功能的普通物體實現互聯互通的網路。物聯網一般為無線網路，而由於每個人周圍的裝置可以達到一千至五千個，所以物聯網可能要包含500兆至一千兆個物體。在物聯網上，每個人都可以應用電子標籤將真實的物體上網聯結，在物聯網上都可以查出它們的具體位置。通過物聯網可以用中心電腦對機器、裝置、人員進行集中管理、控制，也可以對家庭裝置、汽車進行遙控，以及搜尋位置、防止物品被盜等，類似自動化操控系統，同時透過收集這些小事物的資料，最後可以匯聚成巨量資料，包含重新設計道路以減少車禍、都市更新、災害預測與犯罪防治、流行病控制等等社會的重大改變，實現物和物相聯，是一個非常有用的演講。  
056	W14	164	69	  經過這周講師精采的演說之後，我覺得真心的收穫良多，因為講師不僅是很生動活潑的指導我們一些課程上的內容，而且還跟我們說了很多未來職場上或許會遇到的一些事情，讓我們可以提早做一些準備，讓我們可以及早得先了解未來可能遇到的事情，並且可以在未來多方面的嘗試，以增加自己的一些經歷跟技能，然後課程中講師也很清楚並且生動的介紹一些看似很困難的內容，讓我們可以更加快速的上手，謝謝講師這禮拜的演說，真的學到了非常多東西!  
057	W14	135	66	  這禮拜的講師是來自微軟的李偉傑，我覺得他是一個很厲害的講師，他跟我們介紹了有關於Azure IoT Solutions的介紹，讓我們了解了許多現在科技業會用到的工具以及必須學會的能力，全部都是全英文的介面，所以很多地方其實看不太懂，但是我感覺這是一個很有用的東西，而且這個講師他還算是知道我們對於這東西有點陌生，所以她也很努力地盡量講的詳細一點，雖然還是很多地方聽不太懂，但我覺得這是一個需要去學習的東西，或許將來要用到的時候能把錄影再看一遍，再複習一次。  
058	W14	361	82	  這堂課的講師介紹了Azure的IOT，主要是由 Microsoft 管理的雲端服務集合，它會連線、監視及控制數十億個 IoT 資產。 簡單地說，IoT 解決方案是由一個或多個在雲端上執行，且互相通訊的 IoT 裝置和後端服務所組成。常見的例子有，遠端油泵上的壓力感應器、空調機組中的溫度和溼度感應器、電梯中的加速計、房間中的狀態感應器，現今雲端技術的快速發展以及5G的普及，IOT技術未來會發展得更加蓬勃，我本身對IOT是不太了解的，但經過這堂課，我對AZURE的IOT有了更進一步的認識。  
059	W14	138	67	  Azure的講座已經接近尾聲了，這週的內容是IoT，物聯網一直以來都是我滿感興趣的東西，它概念上能讓所有的東西都連上網，如果實現了那從今往後都不會有東西不見，也能夠實現很多不曾辦到的事情，講師講得很不錯，有確實讓我更了解IoT在做甚麼，也稍微了解了該怎麼入門它，不過IoT畢竟是新的知識，要上手還是滿困難的，IoT接下來一定是很流行的東西，雖然學起來很辛苦，但我想還是值得的，那Azure也快結束了，不知道下次會是什麼樣的講師來教我們。  
060	W14	407	92	  今天演講的主題是Azure IoT Solutions – IoT Hub & IoT Edge & IoT，由非常資深的李偉傑講師演講。主要是在介紹在微軟IoT提供了哪些服務以及實際上又是如何運作這些服務的。其中一個服務我比較有印象的是Solution創造出來後，就會完整監控工廠中每一項設備運作的情形，或是說去做一些遠端的遙控。常常我們都認為每項工作都只能到達這樣的程度，然而在科技的發展下，其實有很多的服務已經超出我們的想像，帶給人們許多便利!在實作的部分，教我們如何建置IoT，一開始一直在送資料(經緯度)模擬我們在西雅圖，還能設置許多條件，這些都是的一次接觸非常有趣!  
061	W14	429	99	  講師主義講解AZURE於IOT方面的範疇，透過AZURE IOT可以更方便的收集前端的資料，並且送至後端加以處理加工。並且可以透過微軟的產品來遠端教學如何修理設備。並且可以透過AZURE ACCELERATORS來開啟IOT的服務，模擬如何送資料上雲端。可以達到PRODUCTIVE MAINTENNANCE、DEVICE SIMULATION等等的動作。可以在PC端或雲端開啟VM，裡面運行DEVICE SIMULATION。  Azure IoT Edge 是內建於 Azure IoT 中樞且完全受控的服務。部署您的雲端工作負載 (人工智慧、Azure 和協力廠商服務，或是您自己的商務邏輯)，以透過標準容器在物聯網 (IoT) 邊緣裝置上執行。藉由將特定工作負載移至網路邊緣，您的裝置就能以較少的時間與雲端通訊、更快速地回應本機變更，甚至能夠在長期離線的狀況下可靠地運作。  
062	W14	182	73	  其實整場演講扣掉許多專業的網路傳輸演變，及多如繁星的術語轟炸（不知道是否跟高中生沒有網概基礎有關，只要是牽涉到專業術語的部分，多少還是有霧裡看花的感覺〉大多著墨在我國和對岸的議題上，以微軟發展為例，大陸的研發部門其成長速度之快，傲視全球。而大陸學生的素質之高，更是恐怖加上怪物的絕對值乘上平方。   演講人曾經舉一個例子，在北京參加研討會時，曾看到滿屋子既是數學滿分，又有托福水準的學生。      面對在質量上和數量上更為優秀的競爭對手，演講人對台灣大學生的擔憂是溢於言表的。      「但是千萬不要對自己失去信心，因為生活、語言及文化的類似，以及鄰近大陸的地緣關係，是台灣最大的本錢．．．．．．」獎人不時提醒著我們，不要妄自菲薄，輕忽了台灣人的優勢，同時舉出中國北京為例子，希望我們在本土化思潮的高漲之下，不要忘記了國際化的重要，鼓勵我們出去外面走走，多去歷練和學習，台灣是一個以海洋為本的海島，本來就是開放而多元的，不要有封閉和侷限的念頭，那會扼殺關於未來的創造及可能性  
063	W14	152	68	  這禮拜來的講師是李講師，演講的主題是IOT物聯網的部分，以前我覺得物聯網的部分在實作上面非常實用，帶給人們很多方便的功能舒適的環境，但是物聯網的部分我覺得需要整個環境都要具備聯網能力才會在整個生活中帶來更大的方便，但是目前的家電大多都是傳統家電，要全面更新需要耗費大量金錢，所以我覺得物聯網目前還難以普及，但是不可否認的是物聯網的確是目前時勢所趨，所以多學一點絕對沒錯，感覺在這兩個小時裡面所講的IOT物聯網只是一小小部分的物聯網，但是還是十分的複雜。  
064	W14	427	98	  Azure IoT Edge 將雲端分析和自訂商務邏輯移至裝置，讓我的組織可以專注於商業洞見而非資料管理。 將我的商務邏輯封裝到標準容器中，以自由擴充我的 IoT 解決方案，然後將這些容器部署到任何裝置，並從雲端進行全面監視。另外我還可以進行分析去促進Iot解決方案的商業價值。Azure IoT Edge 可讓我部署複雜的事件處理、機器學習、影像辨識和其他高價值的 AI，而不需要在公司內部另外撰寫。Azure服務也可以很好的整合並全透過透過 Azure IoT Edge 在內部部署環境執行。  
065	W14	405	90	  今天來上課的講師是李傑偉講師，演講的內容是Azure中的IoT Solutions，Azure針對物聯網有提供很多的服務，像是Azure IoT Edge，是可以將雲端智慧部署到本機 IoT 邊緣裝置的服務。它部署雲端工作負載 ，像是人工智慧、Azure 和協力廠商服務等等，透過標準容器在物聯網裝置上執行。還有IoT Central平台可以降低開發、管理及維護企業級 IoT 解決方案的負擔和成本。不必費心去維護 IoT 基礎結構。  上了這麼多堂課，也接近學期末了，我覺得Azure提供的服務真的太多太多了，我們只是初淺的認識一些服務以及它所擁有的功能，感覺要對每一種服務都專精，是需要很多心力和時間才能達成的事情!  
067	W14	189	74	  現在已經逐漸走向大數據的資訊時代，IoT物聯網系統也將越來越受到重視、需求漸漸變多，Azure也因此提供了Azure IoT Solutions服務。而這項服務是一個可以建置雙向通訊的IoT物聯網應用程式，使用者可以透過自己的IoT應用程式與Azure IoT進行通訊往來。  此外，Azure IoT Solutions可以達到完全不需要撰寫程式編碼就能將整個裝置連結到雲端儲存，並且擁有高度的安全性，提供身分識別確保裝置的安全。而Azure也提供了IoT Edge的模組給使用者使用，可以在雲端之間傳輸程式碼，將資料擴散至各個裝置，以便將低成本並可簡化開發工作，讓用戶可以更輕鬆上手。  
068	W14	406	91	  這週的演講終於講到 IoT 了！因為畢業專題的關係，所以稍微對 IoT 稍微有點了解，IoT 中樞是託管於雲端中的受控服務，可做為 IoT 應用程式與其管理裝置之間雙向通訊的中央訊息中樞。 IoT 中樞支援從裝置到雲端以及從雲端到裝置的通訊。，也支援多種傳訊模式，如裝置到雲端遙測、從裝置上傳檔案，以及透過「要求-回覆」方法從雲端控制您的裝置。    Azure IoT Edge 是由三個元件組成：IoT Edge 模組、IoT Edge 執行階段及雲端式介面。將雲端分析和自訂商務邏輯移至裝置，讓組織可以專注於商業洞見而非資料管理。 將商務邏輯封裝到標準容器中，以擴充 IoT 解決方案，然後將這些容器部署到任何裝置，並從雲端進行全面監視。  
070	W14	216	77	  今天主講的議題是Iot技術，英文Internet of Things，縮寫IoT，又稱物聯網，是網際網路、傳統電信網等的資訊承載體，讓所有能行使獨立功能的普通物體實現互聯互通的網路。IoT一般為無線網，而由於每個人周圍的裝置可以達到一千至五千個，所以IoT可能要包含500兆至一千兆個物體。在IoT上，每個人都可以應用電子標籤將真實的物體上網聯結，在IoT上都可以查出它們的具體位置。   Iot對世界數位化的改變十分顯著，但該怎麼去從改變中，確保安全性是非常重要的事，如果所有東西都連上網路，一旦有個入口防護沒做好被入侵就會影響到全部，所以這是很重要需要去深深探討的一點。  
071	W14	210	76	  Azure Sphere 開發套件提供開始進行原型設計與開發 Azure Sphere 應用程式所需的一切。立即訂購屬於自己的套件，並開始利用 Visual Studio 豐富的開發體驗。  Azure Sphere 開發套件有以下三種：  1.Avnet Azure Sphere MT3620 Starter Kit  2.Seeed MT3620 Mini Dev Board  3.Seeed Azure Sphere MT3620 開發套件  並且具備一下條件：  1.執行 Windows 10 年度更新版或更新版本的電腦  2.Visual Studio Enterprise、Professional 或 Community 2019 16.04 版或更新版本，或者 2017 版 15.9 或更新版本  取得開發套件之後下載 Azure Sphere SDK for Visual Studio Preview並遵循入門文件以安裝 Azure Sphere 並設定您的面板。  如此以來就可以順利的使用Azure Sphere來進行開發了。  
073	W14	125	63	  在2019年12月10日第八節下午3:00至第九節下午5:00的企業雲端應用趨勢與實務課程，感謝魏教授系主任，邀請到Jerry Li來為我們講解Azure這個微軟的雲端平台，而Jerry Li清楚的瞭解讓我們知道Azure應用在各環境之下不論是Windows或Linux來在Azure上使用IOT的雲端應用，藉由Azure來做為現今正夯的物聯網科技藉由雲端平台來做多平台的連接，可以依據設備傳回資料到Azure中並在結合APP，可從APP看見該設備目前的狀態等等，增加其運用，再藉由Azure資料庫儲存的數據可以再為物聯網的下一步做更進一步的發展。  
074	W14	408	93	  這禮拜的主題是Azure IoT Solutions – IoT Hub & IoT Edge & IoT，講師提到IoT真正的應用應該是在資料收集完之後，該如何去做資料的分析或運用，像是for Machine Learning 的預測。他分享了一個電梯公司例子，現在都是用predict的方式不再是人工去檢查，靠著sensor來收集數據去進行分析與預測，他們更運用他們Microsoft HoloLens結合虛擬和實境來提供協助，可以減少許多不必要的支出與時間。現今社會IoT的運用已經相當普遍，但還是有很大的進步空間，透過這樣的課程可以讓我們更加了解Azure IoT，未來還能夠有什麼樣的發展就讓我們拭目以待。  
075	W14	71	60	  這禮拜教的主題有些抽象，雖然講師很努力地解釋，但我還是對網路這塊不太熟悉，而且這種藥時做也比其他主題像是bot、QnA maker還要困難，所以回家可能需要多消化一下，微軟提供非常多的技術，其中有很多沒聽過的，但也有簡單易懂的，我比較不喜歡網路相關的應用，但在機器學習方面就非常有興趣，不過這堂課讓我能接觸更多未知的領域並學習，我覺得受益良多。  
076	W14	231	78	  這周是李傑偉，李講師  主要在講IOT，上週胡講師其實也有提到  這次則是對於ＡＺＵＲＥ的ＩＯＴ服務做詳細的介紹  講師有提到微軟跟別人合作製造ＩＯＴ芯片  查了一下 沒看到價格 不知道幾時才能普及  在講完服務流程，ＡＺＵＲＥ能做到哪些事情後  講師開始親自操作一遍  可能是考慮流程長，如果再讓我們跟著做會教不完 覺得好可惜  ＡＺＵＲＥ還可以模擬ＩＯＴ裝置 對於沒有實體裝置的人 我覺得還不錯  講師有提到微軟他們有把程式碼開源放在ＧＩＴＨＵＢ上面供大家使用  讓大家造房子不需要從地基開始，從中間修改成自己的需求就可以了  我覺得很棒 開源慢慢成為一種趨勢 讓大家不需要花費時間完全從頭摸索  
077	W14	402	89	  這禮拜的講師是李傑偉李講師，而這個禮拜的主題是Azured IoT solution accelerators，講師簡單介紹了Azured IoT，而Azured IoT可以快速處理公司的資料，進而開發新的企業營運模式，期望能達到減少產能並減少浪費的願景，而此服務適合各種大中小型企業，除此之外，李講師介紹了IoT device的生命週期(IoT device management lifecycle)以及Azured IoT上的服務(Azured IoT Hub Device Provisioning Service)，課程內容非常的豐富，講師也很用心地向我們講解此項服務，從開學到現在，我聽到了很多微軟Azured的服務，很厲害也很多值得我們更可以深入學習，真是一堂好課。  
078	W14	212	76	  今天來分享的講師是由李傑偉講師來跟我們進行分享，講師提到了IoT Edge，我們了解到Azure IoT Edge將雲端分析和自訂商務邏輯移至裝置，讓我們的組織可以專注於商業洞見而非資料管理。 將商務邏輯封裝到標準容器中，以擴充 IoT 解決方案，然後將這些容器部署到任何裝置，並從雲端進行全面監視。除此之外，也了解到iot solution accelerators，物聯網解決方案加速器是完整的，易於部署的物聯網解決方案，可實現常見的物聯網場景。這些方案包括遠程監視，連接的工廠，預測性維護和設備仿真。部署解決方案加速器時，部署將包括所有必需的基於雲的服務以及任何必需的應用程序代碼。這堂課受益良多。  
081	W14	137	66	  我覺得今天上課老師把Iot的概念與框架講解得很仔細，包括核心邊運算的架構、服務、使用，讓我對邊緣運算可使用的時機與操作有了更進一步的了解。當中的效益是使用者無網路的限制，服務便可在本地端運算與使用，原理便是靠著Iot hub在中間做資訊的轉換、接收與管理等，為服務的核心。我覺得整體聽完，講師也算很認真且慢條斯理地講解，速度適中，內容方面也有主題性的探討，所以整體的架構是有，但是內部的細節感覺還是有些觀念有點模糊，當中的傳輸架構有點被底下階層提到的特色給分散了，像是module算是哪方面的歸屬，以及如何套用、計算、到架至hub上，希望可以再清楚一點，而且實務帶領上，如果能更仔細說明如何操作與因果或是有操作指南的話感覺會更好與容易理解。  
082	W14	413	93	  這禮拜的課程內容是Azure IoT Solutions，包含了IoT Hub & IoT Edge & IoT，Azure IoT 都能提供需要的所有裝置、工具、資料分析和安全性功能。  Iaas:Azure IoT Edge 將雲端分析和自訂商務邏輯移至裝置，所以可以專注於商業洞見而非資料管理。  Paas: Azure IoT Accelerator是完整且可立即部署的 IoT 解決方案，可以實作常見的 IoT 案例。  Saas:Azure IoT Central安全性高、會隨企業成長調整規模、確保投資可重複獲利，且能與現有商務應用程式整合。  Azure IoT Hub:提供雲端託管解決方案後端，可以連線到任何裝置，利用個別裝置驗證、內建裝置管理和可調整佈建，將解決方案從雲端擴展到邊緣。  
083	W14	87	60	  聽完這次的課程，覺得現今的科技已經進步到能夠讓身邊所使用的日常用品都可以聯繫上網路了，這些loT的產品也一直在進步，功能越來越多樣化且便利性也一直地在提高，讓我一些以前比較麻煩的步驟都可以透過科技來幫我們解決，這些進步的科技甚至可以透過智能去紀錄我們的習慣，讓生活更便捷，但同時也出現了隱私可能曝光的問題  而這次講師的主題，我們可以透過azure簡單的去實作loT的相關產品，而且可以隨自己的喜好去設計出更具彈性的實驗，這是一個很有趣的實作  
084	W14	309	79	  今天學習到IoT 裝置，IoT 裝置是與所有可存取網際網路的裝置 (從連線的電視或冰箱到連線發電廠中的裝置) 建立起順暢的對話介面。LUIS 最多可整合 500 種意圖，將命令翻譯成智慧動作。將雲端分析和自訂商務邏輯移至裝置，讓組織可以專注於商業洞見而非資料管理。 將商務邏輯封裝到標準容器中，以擴充 IoT 解決方案，然後將這些容器部署到任何裝置，並從雲端進行全面監視。進行分析可促進 IoT 解決方案的商務價值，但並非所有分析都必須在雲端進行。 如果希望盡快回應緊急事件，可以在邊緣執行異常偵測工作負載。 如果想要降低頻寬成本，並避免傳送數 TB 的原始資料，可以在本機清除和彙總資料，然後只將見解傳送至雲端進行分析。  
085	W14	162	69	  本週是IOT，一樣是Azure的系統，Azure真的是很實用的一套，也有許多外在的功能都合而為一，講師是李傑偉講師，在Iot solution accel 方面講的很好，是能夠讓公司快速處理內部資料、進而研發新的開放模式或是創新概念，此服務很適合許多中小型企業做使用，相信會有不錯的效能，課程很豐富有趣，我們在Azure的學習也越來越多，但也隨著時間的累積越來越有收穫，微軟在這方面的行銷真的做的很萬全，但是Azure還是有不足之處，希望有更好的發展空間。  
086	W14	230	78	  今天請到了講師李傑偉為我們授課，今天內容是iot也就是物聯網，是現在大數據時代很重要的技術，把所有的東西連上網路，記得在資安的課有學到，物聯網很重要，但也因為他與網路有很密切的關係，所以資訊安全也顯得非常重要，防毒軟體是否能保護這些已經連上網的數據，也是個很大的問題，所以在這物聯網的時代，人人都要有資訊安全意識，並且不做違法的事情，最後講師也有提到azure的地圖功能，讓我驚覺原來map不只google有在做，微軟也有。   再次感謝講師與老師。  
087	W14	413	94	  這週的講師是李傑偉，李老師。老師在微軟已經有很多年的資歷，因此不意外的老師將內容講解得很仔細。而這個禮拜的主題是Azure IoT Solutions – IoT Hub & IoT Edge & IoT 。Azure IoT Edge 將雲端分析和自訂商務邏輯移至裝置，讓我們的組織可以專注於商業洞見而非資料管理。 將我們的商務邏輯封裝到標準容器中，以擴充我們的 IoT 解決方案，然後將這些容器部署到任何裝置，並從雲端進行全面監視。進行分析可促進 IoT 解決方案的商務價值，但並非所有分析都必須在雲端進行。 如果我們希望盡快回應緊急事件，可以在邊緣執行異常偵測工作負載。 如果我們想要降低頻寬成本，並避免傳送數 TB 的原始資料，可以在本機清除和彙總資料，然後只將見解傳送至雲端進行分析。  而Azure IoT Edge 是由三個元件組成： IoT Edge 模組是執行 Azure 服務、第三方服務或自有程式碼的容器。 這類模組會部署到 IoT Edge 裝置，並在這些裝置本機上執行。 IoT Edge 執行階段會在每個 IoT Edge 裝置上執行，並管理部署到每個裝置的模組。 雲端式介面可讓我們在遠端監視及管理 IoT Edge 裝置。  
088	W14	413	94	  今天很開心邀請李傑偉講師來演講，講的主題是: Azure IoT Solutions – IoT Hub & IoT Edge & IoT。Azure IoT Edge 是內建於 Azure IoT 中樞且完全受控的服務。部署您的雲端工作負載 (人工智慧、Azure 和協力廠商服務，或是您自己的商務邏輯)，以透過標準容器在物聯網 (IoT) 邊緣裝置上執行。藉由將特定工作負載移至網路邊緣，裝置就能以較少的時間與雲端通訊、更快速地回應本機變更，甚至能夠在長期離線的狀況下可靠地運作。有趣的是，所取得的 IoT Edge 資料只有一小部分在分析後會有意義。使用 Azure 串流分析等服務或雲端訓練機器學習模型在本機處理資料，並只將所需的資料傳送至雲端進一步分析。這會降低將所有資料傳送至雲端的相關成本，同時保持高資料品質，同時也降低了IoT解決方案的成本。  
090	W14	386	86	  今天微軟講師教授內容Azure IoT Edge 是內建於 Azure IoT 中樞且完全受控的服務。部署雲端工作負載 (人工智慧、Azure 和協力廠商服務，或是商務邏輯)，以透過標準容器在物聯網 (IoT) 邊緣裝置上執行。藉由將特定工作負載移至網路邊緣，裝置就能以較少的時間與雲端通訊、更快速地回應本機變更，甚至能夠在長期離線的狀況下可靠地運作。部署在雲端中建置及訓練的模型，並於內部執行。例如，如果將預測性模型部署到工廠相機以測試品質控制，當偵測出問題時，IoT Edge 便會觸發警示，並在本機處理資料，或將其傳送至雲端進行進一步分析。IoT Edge 程式碼在雲端和邊緣都是一致的，支援 C、C#、Java、Node.js 和 Python 等語言。在資料和決策之間盡可能降低延遲，是至關重要的。IoT Edge 並非在雲端處理資料，而是在裝置本身進行處理，也可以選擇使用稱為 Project Brainwave 的 Microsoft 硬體架構。該架構使用可現場程式化閘道陣列 (FPGA) 進行即時 AI 計算，可立即提供做出關鍵業務決策所需的見解。  
091	W14	177	72	  今天請到李講師來演說Azure IoT solution，Azure物聯網的起源和它背後的介紹，是借助IoT使企業和行業有能力塑造未來，使事情成真。與物聯網領導者合作，引領自己的行業，像是現今很多行業組織都在使用Azure IoT通過和AI和機器學習來快速處理來自各種IoT設備的大量數據，從而發明新的業務線，提高生產率減少浪費。  心得: 從之前的課堂就有接觸過物聯網，造成在生活上都很普及和便利，並且也有介紹過公司如何與物聯網相輔相成，使得公司在運作上更加有效率，後面講師也有實機操作，讓我更了解Azure IoT的功能。  
092	W14	428	99	  IoT 中樞是託管於雲端中的受控服務，可做為 IoT 應用程式與其管理裝置之間雙向通訊的中央訊息中樞。 可以使用 Azure IoT 中樞，藉由數百萬部 IoT 裝置與雲端主控方案後端之間可靠且安全的通訊，以建置 IoT 解決方案。    IoT 中樞支援從裝置到雲端以及從雲端到裝置的通訊。 IoT 中樞支援多種傳訊模式，如裝置到雲端遙測、從裝置上傳檔案，以及透過「要求- 回覆」方法從雲端控制您的裝置。 IoT 中樞監視可追蹤裝置建立、裝置失敗，以及裝置連線等事件，以協助維護解決方案的健全狀況。  Azure IoT的Hub，有點類似AWS IoT的gateway。Azure IoT Hub架構和特性:雲到設備有可靠的雙向通信、設備的安全性通信機制有安全憑據和訪問控制、支持可擴展的監控設備的連接和標識管理事件。  Azure IoT的Edge是讓雲端分析及運算功能能移到邊緣上運作，如果有大量的連線與部署就可以先在邊緣先做處理。開發的部分提供了的程式語言包含: C、Node.js、Python，另外還支援C#，因為C#是微軟自己的語言，開發的時也支援VS Code。  
