seatno	assignment	score	grade	comment
045	W04	234	94	  這禮拜的講師是黃慧兒講師，在一開始講師稍微介紹了關於畢業後出去投履歷的事情，從一開始架網站，我需要一台coding，一台架伺服器，再來提到如果網頁未來紅了，無論是伺服器流量，電腦RAM，CPU接著不夠用，網站就沒辦法瀏覽了，於是乎有人開始提供雲端服務，租借的方式來操作，而這些服務主要分為IaaS、PaaS、SaaS，分別是基礎建設即服務、平台即服務、軟體即服務，接著介紹了APP Service如何應對流量暴增的問題，還有其他一些問題，第二節課則帶著我們實作了一下。  
046	W04	223	89	  聽完這節課講師的講解後我對於Azure有更多了解，講師承接上禮拜講師所教的內容，繼續教我們有關於Azure架站的東西，但這位講師有多講解有關用Azure架設伺服器對於網站有甚麼好處，能夠解決那些問題。之後她說目前Azure的架設方式有三種，不同種架站方式所影響的是網站的管理方式。這位講師講解得相當清楚，對於許多較為艱澀難懂東西都會使用舉例講解，還有教我們亦點關於應徵微軟的要點，且講師的PPT內容相當清楚，還有許多生動的表情包，讓人能輕易融入報告內容。  
048	W04	165	65	  延續上次的Azure的課程，並且了解到使用者的情境以及需求，App Services也能在上使用，讓你想使用的model也能在上面做使用，function所需管理的事情減少，以更專注的優勢讓你能做你的事，若達不到預期，也能用靜態加速服務，若有跨職業，也能做設定，諸多功能的使用都帶領我們能更完整的運用它。  而微軟的訂價雖高，學生方面有提供學生帳戶。  雲端的概念就是，微軟有很多資料中心能夠做處理，在世界各地也都有，雖有些業者會請向使用google，因法律上的緣故，而香港和東南亞的資料中心是台灣地區的首選。  
049	W04	188	71	  本周的課程主要是學習Azure的App Service。App Service可以使用自己習慣的程式語言像是java、.NET、Python來進行Web應用程式或行動裝置後端的建置。覺得非常的方便，即使是使用微軟的Azure這個平台，但在開發的時候不限制我只能使用特定的語言，可以使用我自己習慣的語言。  跟著講師的步驟使用App Service，認識到可以將我已經寫出來的應用程式透過GitHub或是各種其他方式甚至是OneDrive這些雲端系統進行上傳並整合開始編輯。而這次課程，沒有特定的資源進行使用，所以依照步驟，建置Web應用程式，成功看到預設的範本出現感覺還滿有成就感的！  
050	W04	188	72	  雲端服務是一個大家目前耳熟能詳的網路名詞。這一朵原本只存在網路拓樸圖上的雲，隨著 資訊科技的不斷進步與革新，已經慢慢地擴大到我們每一個人的日常生活中了。 雲端服務（Cloud Service）是一項結合雲端運算（Cloud Computing）、雲端儲存（Cloud Storage）、網路連線與管理的新時代網際網路服務。國際研究暨顧問機構 Gartner 對雲端服務的 註解為：雲端服務是大量且具有可擴充性的資訊資源，透過網路以服務的方式提供給使用者存 取。舉凡影音娛樂、文書處理、收發電子郵件、訊息交換、瀏覽網頁等日常的網路行為，以至於 醫療機構為居家照護患者所提供的遠端醫療服務、教育機構的遠距教學平臺等公共服務，都在雲 端服務的範疇之中。  後來說明了iaas、pass、saas雲端服務是一個大家目前耳熟能詳的網路名詞。這一朵原本只存在網路拓樸圖上的雲，隨著 資訊科技的不斷進步與革新，已經慢慢地擴大到我們每一個人的日常生活中了。 雲端服務（Cloud Service）是一項結合雲端運算（Cloud Computing）、雲端儲存（Cloud Storage）、網路連線與管理的新時代網際網路服務。國際研究暨顧問機構 Gartner 對雲端服務的 註解為：雲端服務是大量且具有可擴充性的資訊資源，透過網路以服務的方式提供給使用者存 取。舉凡影音娛樂、文書處理、收發電子郵件、訊息交換、瀏覽網頁等日常的網路行為，以至於 醫療機構為居家照護患者所提供的遠端醫療服務、教育機構的遠距教學平臺等公共服務，都在雲 端服務的範疇之中。  後來說明了iaas、pass、saas服務，豆後面延續上禮拜的教學內容，繼續使用Azure。  這位講師的上課方式很活潑，很貼近我們，嚷我在上課時更樂意投入其中。  
051	W04	162	63	  講師介紹了IaaS(基礎建設即服務)、PaaS(平台即服務)、SaaS(平台即服務)，今天是介紹App Service 架設網站，單存放至app，不需要自行架伺服器，可以快速部署至Azure，可以客製化自己的domain name。可以應付突然暴增的需求。   Deployment Slots 是在上限對外前先給測試人員測試，   Azure App Servive 支援 Windows 和 Linux 的作業環境，以及支援多種語言，也提供 swap 機制，能快速更新替換到新的app ，避免破圖或電商標錯價可以迅速的替換。   之前有試著部署專題的程式碼，但一職出現錯誤，困擾我很久仍無解決辦法，local git、github、ftp 都試過，都不行。   Azure DevOps 功能可以不用在電腦另外安裝軟體。  
052	W04	102	60	  第一次上課遇到如此美麗的老師，讓我目不轉睛，甚至進入忘我的境界，根本沒辦法注意聽課，注意力完全被老師吸引走了  deployment slots : A separte web site linked to your primary web site  balance of responsibility  讓我們對azure有更深入的了解 !  
053	W04	209	82	  Azure在部屬方面也提供了很多很方便的功能，在容量問題上，scale up可以用來應變突然暴增的容量，將一個擴增為兩個，而SWOP系統能對已部屬程式進行快速修改，在版本間能夠很快地替換，解決臨時突發的狀況。在速度方面，如果覺得運行太緩慢還能使用CDN來加速，是一種靜態加速方式。在Azure實際操作的功能介面上，感覺與前幾周的很雷同，但比較著重於介紹資源群組和WEB APP創建的細節，佈署也能透過虛擬環境預先查看要部屬上去的程式是否正確，佈署的方式也很多元，可使用github或localhub等方式上傳佈署。  
054	W04	173	67	  這禮拜的講師教的是Azure App Service，也分享了他求學過程的經歷包括畢業專題遭遇的挫折還有告訴我們成績不一定要很好，但是要有自己的堅持，做一些別人不願意做的事  App service為一種平台服務 ，提供快速且簡單操作的雲端環境，讓大家可以佈署網站和行動應用程式。我們只要專心於建置與佈署工作，伺服器與架構的問題Azure會幫我們建立。App Service 支援 Windows 與 Linux 作業系統，可以透過 Web App For Containers 使用自己的 containers。 App Service 支援多種程式語言與其框架，包含 .NET, .NET Core, Java, Ruby, Node.js, PHP, or Python。除此之外，也能透過 App Service ，與目前現有的框架與持續整合工具進行整合，有助於提高開發者的生產力。  
055	W04	240	97	  今天依舊是請到微軟的工程師來為我們演講，每周都可以從這堂課學習到Azure 的新用法，本次教學是教導大家如何開設Web APP，經過一些事前建設後，畫面就可以再將一些應用程式放入。雖說這次的程序好像稍微比之前的還複雜，但在講師的帶領之下，讓學生可以邊學邊操作，這樣是非常好的學習方式，希望每一周都可以學到Azure新的操作方法。  
056	W04	191	73	  經過了這堂課講師的仔細講解，我對於Azure的web service有了更深一層的認知以了解，像是ＡＰＰ service為網頁和行動裝置快速建立強大的雲端應用程式，而Azure maps則有簡單又安全的位置ＡＰＩ，可為資料提供地理空間內容，Azure 搜尋服務為適用於行動應用程式及ＷＥＢ應用程式開發並採用ＡＩ技術的雲端搜尋服務，以及很多相關的內容，認識了這些功能之後，我認為對於我未來有很大的幫助，這堂課真的收穫很多。  
057	W04	188	72	  這禮拜的課請來一個女老師，教我們一些專業的知識，我覺得老師教的很好，講話很清楚有條理，上課的內容也讓人很容易了解，但我覺得這次上課的東西比較難，我覺得需要回家再多研究一下下，幸好老師上課都有影片可以看，再過幾週就要期中考了，時間過很快，希望這學期的期中考可以很順利，也能把上課學到的東西都記在腦海裡面，在大學的最後一年能再多帶走一下知識。  
058	W04	162	64	  在上這堂課時，講師一開始分享了她的學習歷程，以及最後為什麼會進到微軟，從這之中我明白了學習態度的重要，我們每個人就像海綿一樣，需要一直吸收新知識，才會更加優秀，沒有人天生就很厲害，背後所付出的努力才是一個人成功的關鍵，而這位講師也不例外，她今天能站在這，必定也付出了許多，在課程我覺得她上的內容相當豐富，口條也很清晰，讓我用最簡單明瞭的方式了解了Azure的相關功能，也希望在未來有機會將現在所學的東西學以致用。  
059	W04	201	79	  這個禮拜又是一個新的領域，講師帶來的是App Service的介紹，講師先是帶我們了解她的心路歷程，讓我們以後可以做個參考，我覺得微軟的講師都很厲害，他們想到的東西跟我完全不一樣，講完後慣例的從介紹App Service開始，前半段都是比較基礎但枯燥的部分，而且每周講師演講的東西都完全不一樣，要全部記住真的有點辛苦，後面講師還交了我們怎麼架設虛擬機，在Azure上真的是很快就架好了，不過這也是開著就會燒錢，讓人有點退避三舍，如果沒有金錢上的問題，我覺得Azure的服務真的都很實用。  
060	W04	246	98	  今天為我們介紹雲端的講師是微軟的黃慧兒小姐，她一開始就直接說自己是怎麼樣的一個人，讓我印象非常深刻。她說她自己是一個有責任心的人，只要一有報告就會把它做到最好，凡事都以團隊為主。講師說她口條不好，是進到微軟後必須學習的，對她來說微軟是她的生存工具，所以比起逃避更應該勇敢去面對這些挑戰，而因為我本身口條也不好，所以我對這些話非常有感觸。最特別的是，這個講師都用很多梗圖來說她的經歷，我覺得很幽默也很有趣 ! 最後還有介紹應用程式的相關服務，還教我們如何建web的應用程式，這些都是我所新學習到的 !  
061	W04	181	69	  Azure App Service，是可以根據流量來選擇使用幾台機器來支持自己的網站。  有WINDOWS、LINUX等等作業系統可以做選擇。   那麼要如何解決流量暴增的問題?我們可以透過使用SCALE UP的方式來升級底層的機器，或者使用SCALE OUT的方式來新增不同台的機器來使我們解決流量暴增的問題。   DEPLOYMENT SLOTS 可提供專屬測試人員的測試環境，並且可以提供交叉測試哪種效果較佳，透過此服務我們可以決定我們究竟要上線哪種版本。  APP SERVICE支援多種語言，可透過多種方式VISUAL STUDIO、GIT的方式來上線、透過DEPLOYMENT SLOTS測試。  
062	W04	212	84	  今天老師請來的講師是目前任職於微軟的員工，在演獎中講師詳細的解說了目前網路開發的趨勢，還有許多關於微軟的專業知識，讓本來對於微軟一竅不通的我，也對於該公司有了初步的認識，另外講師也詳細的說明了AZURE APP 這個程式，該APP有許多關於程式設計的技巧以及開發的功能，讓我受益良多，雖然在過程中，他們打破沙鍋問到底的精神，正是我們所需要學習的，他是演講者就代表著他的能力在我們之上，自然而然有我們可以學習的地方，雖然演講內容不合胃口，但可以問些合自己胃口的問題，從問題中更加學習，藉以運用在往後的做人處事上。  
063	W04	195	75	  這次的講師也是依舊十分的年輕，跟我們才相差幾歲而已，已經在微軟工作了，令我覺得相當的羨慕，講師一開始講解了更多雲端的相關技術，都是十分專業且困難的，我聽的是一愣一愣的，令我覺得我們畢業了之後是否真的能夠投入職場去工作，因為自己的技術還遠遠的不足，也希望在學完這門選修以後，能夠對於微軟Azure有更進一步的了解與熟練。不過對於Azure的實作，講師雖然一步一步的帶著做，但仍然是有許多不清楚的地方，而且只要一步跟不上，接下來就完全跟不上了。  
064	W04	227	90	  這次介紹的是Azure App Service，在介紹之前我其實不知道微軟有出行動端的APP，我發現其實這個程式所支援的範圍其實很廣，他也可以拿來協助我們日常中的生活，哪由於微軟的軟體其實如果要使用都不是太便宜，對一個學生來說我們能負擔的其實有限，而微軟則是有提供給學生100美元的額度，讓我們可以自己衡量是否要使用這個App，吼來老師也有教我們怎麼使用這個程式，如果說是我自己使用的話，我還真的不 知道要怎麼上手，老師在這方面講得很仔細，把我們可能常用到的功能燈介紹給我們看，很謝謝這次黃老師的分享。  
065	W04	193	75	  今天的講師是黃慧兒講師，他在微軟技術中心工作，而且他和上一位講師一樣都好年輕就能在微軟工作，我覺得他們都好厲害。這次講的內容是Azure APP Service以及PaaS。有IaaS基礎建設即服務、PaaS平台即服務以及SaaS軟體即服務(像是Office、Adobe等等)，這次介紹的是PaaS平台即服務，也就是Azure網站中的 APP Service。我們可以藉由Web Apps應用程式服務功能來新增App Service。我覺得這星期的課也和上次的一樣，需要花比較多時間來理解，感覺課程越來越困難了!希望我都能聽懂並且學起來。這次的黃慧兒講師說了一句話:面對困難時，比起逃避，更應該面對。這句話鼓勵了我，將來面對任何困難時，都可以盡力面對，並且努力克服困難。  
066	W04	231	92	  我認為這次的講師比起前幾次，稍微沒那麼有吸引力，但我有感受到講師很努力地想讓我們了解aws的服務，可能因為每場講師不同，導致課程的連貫性不一致，同樣很基礎的東西聽了3堂課也是會蠻膩的。  這次的課程教的是Web app，我覺得超級受用 ! 他就是建立一個平台，讓我們能將自己的專案建置在上面，而我們的專題製作就是卡在這部分，很可惜的是都到大四專題發表完了，才接觸到這類資訊，真的太晚 ! 希望學校能改變系內選修的名額，不要讓大部分學生在大四才修得到系內選，應該在大二下或大三時就接觸，這樣學生才能學以致用啊 !  
067	W04	236	95	  在這次的課堂中，講師介紹了如何用Azure在許多不同的作業系統架設的app service、URL等以及簡略的告訴我們如何將自己寫的成品部屬到網頁上，並且介紹了整個開發的流程。而在整個app service有支援了Java、Python、PHP等程式語言的開發，同時也有許多的外部支援，如dropbox、GitHub等網站可以連接。  而講師也告訴我們雖然微軟本身的軟體有些較為昂貴，但最近他們也推出了學生方案帳戶，可以藉由申請帳戶看到一些範本模型提供參考，價格也相對便宜。他也向前起幾堂講師一樣簡單的向我們介紹了如何操作介面與使用。  
068	W04	195	76	  這週的講座是Azure App Service，是 HTTP 型服務，他用來裝載 Web 應用程式、REST API 和行動後端。 可以使用慣用的語言進行開發，不管是 .NET、.NET Core、Java、Ruby、Node.js、PHP 還是 Python 都可以。 應用程式在 Windows 和 Linux 環境中都可輕易執行及調整。 若是 Linux 環境，請參閱 Linux 上的 App Service。  App Service 不只能將 Microsoft Azure 的功能新增到您的應用程式，例如安全性、負載平衡、自動調整和自動化管理。 您也可以利用它的 DevOps 功能，例如從 Azure DevOps、GitHub、Docker Hub 和其他來源進行持續部署、套件管理、預備環境、自訂網域和 SSL 憑證。  
069	W04	157	63	  今日的講師也是一位美女，賞心悅目，講解課程的過程中不只附有專業知識，還穿插一些詼諧有趣的片段，使人能夠在學習之中偶爾放鬆。由於教學的簡報使用全英文教學，使我驚覺自己應該增強自我的英文能力，否則以後出社會後可能會相當吃虧。今天學習到了架設WEB的基礎，了解到如何使用 App Service 將應用程式部署至雲端，知道了如何部署程式碼，收穫滿滿，希望能夠更上一層樓。  
070	W04	182	70	  講座心得  今天請到的講師是黃慧兒，他用自己的例子，告訴我們成績不是最重要的，而是東西的結果以及從中獲得的東西，即使是自己不接觸或是不擅長的領域也沒有關係，只要努力、嘗試就可以突破現況，在面於挑戰的時候，比起逃避來說更應該的是要面對它，我覺得這句話對我來睡是一個很大的鼓勵，現在面臨到要出社會的狀況，時常會覺得這個我不行、這個我不知道可不可以，第一時間就會想逃避，可是應該不可以這樣，從這當中也鼓勵了我自己；除此之外，他也從雲端開始介紹讓我們更對架構有記憶性，也講解了Azure的各項服務。  
071	W04	197	77	   **Azure App Service** 為一種平台服務 (Platform-as-a-service, Paas)，提供快速且簡單操作的雲端環境，讓您可以佈署您的網站或行動應用程式。您能將伺服器與架構的問題交給 Azure，而您可以專心於建置與佈署工作。App Service 支援 Windows 與 Linux 作業系統，開發者可以透過 Web App For Containers 使用自己的 containers。 App Service 支援多種程式語言與其框架，包含 .NET, .NET Core, Java, Ruby, Node.js, PHP, or Python。除此之外，開發人員能透過 App Service ，與目前現有的框架與持續整合工具進行整合，有助於提高開發者的生產力。  上完這節課讓我覺得學到很多東西，只要認真聽課，相信一定會自己的未來有幫助  
072	W04	219	87	  又上了一堂Microsoft Azure的課，漸漸的對更多的服務有更深的了解。本堂了解了怎麼基於上一次所建置的Windows或Linux虛擬機來做更多的應用，例如在這兩種作業系統上輕鬆的部署Web APP，以及於Azure上的console操作細節，且又重溫了一次如何申請學生版Azure帳號。本堂的教學內容讓我們能在未來能更快速的建置Web應用程式以及將之交付給使用者，而且也學到了怎樣使用受完整管理的平台來執行 OS 修補、容量佈建、伺服器和負載平衡，還有如何從 CLI 或 Azure 入口網站設定，使用預先建置的範本來完成單鍵部署。  
073	W04	235	94	  今天2019年10月1日企業雲端應用趨勢與實務這門課，謝謝魏老師再次請到這麼優秀的講師繼續延續Azure的介紹，讓我們清楚的了解未來Azure在我們這個世代的重要性，尤其大數據時代，深度學習技術的再次竄起，所訓練出的model也能夠在Azure這個雲端上去做操作使用，而雖然微軟的Azure定價高，但是雲端平台不單單是只有Azure這樣AWS也同樣，不過Azure給予我們的學生帳戶讓我們可以不用擔心這樣的負擔去使用他們提供的平台，非常感謝他們，而後續的實作也讓我們對這個平台更加的得心應手。  
074	W04	208	81	  這週的課程在講Azure Web Services，講師黃慧兒用了一個比較活潑的簡報方式來帶入今天的主題。 App Services可以讓我們快速的去部署我們的應用程式或網站，如果你的網站有很大的流量需求，它還可以幫助你自動化去擴展底層的機器，它也有提供一些資安方面的控管服務。在下半堂實作的課程中，講師帶領我們一步一步的去開啟Web App，講師講解得很仔細，會告訴我們一些操作時可能會遇到的問題，像是她提到如果開發環境和選擇的使用環境不相同，就可能會沒辦法用。我覺得可能是第一次接觸的關係，所以操作起來有點久，也有很多地方是不太知道該如何選擇的，但是等熟悉了以後，這項服務應該可以幫開發者減少很多部署的時間。  
075	W04	219	88	  自上禮拜自己架設虛擬機器，這禮拜則是如何佈署一個網站，而且提供的雲端服務非常多，維護方面也考量得非常仔細，不愧是微軟，只不過越來越覺得這是一個大專案才會需要考慮用到的服務，畢竟要花費大量的金錢來維護，實在不是我們這種學生能負擔的起，所以雖然有免費的學生版本給我們註冊，還提供一百美金給我們使用，但是還是稍嫌有壓力，而且老實說功能多到讓人有些眼花撩亂，很怕不小心開啟什麼付費的軟體。撇除這點，我覺得到目前為止請來的講師都非常厲害，講解上也非常仔細。  
076	W04	162	64	  這周也是年輕的講師  不過這次講師很快就進入正題 比較少介紹自己  這周主要在教導app service的部分  用app service來創建網頁  可以選擇各種不同的語言及作業系統的布置  全部集中在一起讓你選擇 這點我覺得很棒  還可以進行網頁的測試 確定沒問題之後 直接與正式版的網頁進行交換  經過講師解說之後 我覺得很不錯 對這功能蠻喜歡的 讓我覺得創立一個自己的網頁沒有想像的那麼困難  之後有時間在自己試試看 語言可能就用python  我自己就沒有在aws試過建網頁 不過aws應該有有相似的功能 之後等敏育老師來教了 XD  
077	W04	201	79	  這個禮拜的講師也是一位與我們年紀相仿的厲害角色，讓我不禁懷疑，難道微軟裡都是這些年輕高材生們嗎？這當然是開玩笑的想法，講師在第一節課跟上個禮拜的上課方式相似，也是先講解在實作，這次講的是Micresoft Azure app services，可以快速建置、部署及擴展web程式，在深入提到這個服務之前，講師先讓我們知道雲端運算Iaas(基礎建設即服務)、Paas(平台即服務)、Saas(軟體即服務)這三種服務，同時也複習上個禮拜所提到的虛擬機的部分，在第二節課就正式進入實作的部分，透過我們在上禮拜就建立好的Azured學生帳戶就能開啟這項服務，講師一步步帶著我們操作，也細心的講解網頁上的每個視窗、按鍵等，讓人很能體會到他的用心。  
078	W04	179	69	  經由前面兩個禮拜的鋪墊，這禮拜也繼續使用學生版的Azure，承接上禮拜講師所介紹的內容，多講解了許多Azure細部的功能，包含支援什麼.net，想用java也可以使用,也包含PHP以及python，操作系統也可在linux或window之間做選擇，另外，也告訴我們那些是免費的功能是能使用的，(當然付費的功能比較完整)，講師講得很仔細，ppt的風格也很舒適，還有生動的表情包，讓人輕易融入報告內容，但我希望他能使用麥克風，能讓坐在後面的同學聽得更清楚，畢竟這課的學生很多。  
079	W04	198	78	  今天老師介紹的是Azure App Service。  Azure App Service 為一種平台服務 (Platform-as-a-service, Paas)，提供快速且簡單操作的雲端環境，讓客戶可以佈署網站或行動應用程式。能將伺服器與架構的問題交給 Azure，而客戶可以專心於建置與佈署工作。App Service 支援 Windows 與 Linux 作業系統，開發者可以透過 Web App For Containers 使用自己的 containers。 App Service 支援多種程式語言與其框架，包含 .NET, .NET Core, Java, Ruby, Node.js, PHP, or Python。除此之外，開發人員能透過 App Service ，與目前現有的框架與持續整合工具進行整合，有助於提高開發者的生產力。  第二節課，老師主要是教我們實作Azure Service裡面的Apps Service(Web Apps) 。  資源群組：類似資料夾，方便管理或刪除。  要記得選對開發電腦本身所載的操作系統、程式語言版本，確定這台電腦可以執行的才可以。  地區也要選對，免得發生延遲。  以及詳細功能介紹和如何網站部署:使用build service。  Add a slot：新增測試環境。  Traffic：可以調整%數，測試使用者喜歡哪樣子的網站(將一部分使用者推到A網站，一部分推到B網站)。  Scale up：到主網站(非測試)，改變型號和機器流量。  Overview 到Resource group 進行資源群組刪除。  DevOps：可以快速架網站。選擇要哪種程式語言，選擇web app or container，然後creat，會自動生出程式碼，開服務。(這裡不能debugs)  我的心得：  這次的演講，一開始老師就先拿自己的例子來鼓勵我們。雖然老師自己在學校的時候成績也沒有到學霸等級，但靠自己的努力，最後還是能進入微軟公司上班。所以自己的努力真的很重要，還有盡量呈現完美給上司看也是，一開始就有激勵人心的感覺。第二節課主要是開發實作，教大家怎麼操作，有了實際的操作，讓課程變得豐富起來，如果只是單純介紹Azure App Service是什麼而沒有實際操作看看並介紹功能，我想上完課還是會有種似懂非懂的感覺。也發現了原來Azure App Service裡面的功能那麼豐富，給予開發者很大的幫助。  
080	W04	172	66	  今天邀請來的講師，是微軟的技術顧問黃慧兒顧問，如同上星期一樣老師也是剛畢業就進入微軟工作，他也告訴我們他以前念資管系在做畢業專題時，雖然他程式能力沒有其他人強，所以負責做簡報等其他工作，但她還是想盡辦法把東西做到完美，並且花更多時間去學習需要且有用的東西，最後進入了微軟。  這禮拜主要教的是架設網頁伺服器，老師先說明了雲端伺服器的優點，例如搶票系統在搶票時段大量湧入的流量會造成當機，閒置時實體伺服器又很浪費，雲端伺服器大大的改善這種情況，也讓企業或個人使用者更好部署自己的網站或應用程式，接著就是實機操作。  
081	W04	222	89	  老師講解脈絡清楚，口吻貼近我們生活思考模式，也充滿著趣味，吸引人一起思考，如當我們想要架設一個網站或伺服器時，需要構思所需要的工具與基礎知識，包括網域、url等等，再來直接帶入微軟提供的app service，講解他提供的服務特色，讓我們瞭解現實機器與雲端服務提供功能的差別，使用者可以節省很多管理成本與時間，把專注力放在網站的架設與程式碼上即可，最後帶領我們如何開啟azure的服務。整體而言，這種循序式的引導模式，讓我們更能進入狀況與了解情境，雖然還是略覺得azure提供服務多到讓人眼花撩亂，這幾周講課下來，無法有個清晰架構的投影片與脈絡(因為內容太多且與我們接觸經驗有落差，實作時也無完整開發流程，所以感覺只懂外在簡單架構，還是無法很了解其服務精髓)，但是講師講課流程順暢清楚，讓人一覽概觀，有些許收穫  
082	W04	267	100	  今天講座內容是Azure app service，app service 依照使用者所選程式語言來安裝應用程式，後端等結構，可以快速部屬應用程式，支援windows和linux，因此使用者只需要將程式碼寫好，就不需要擔心app相容或是runtime更新的問題。此外，app srevice可以自動擴展機器去分散網站的流量，客製化url、domain name，另外也有提供測試環境deployment slots。我覺得app service是一個對開發人員來說很方便的服務，能夠很輕鬆地寫應用程式或是架網站，在應用程式上線後也可以利用azure提供的工具去做資料、數據的蒐集。  
083	W04	200	78	  覺得今天在課堂裡受益良多，對於未來我們寫程式碼上幫助很大，像我們要選寫.net、node.js、以及java或pythonon等等的，雲端共用及架設還是非常重要的，其中另人很開心的一環是微軟公司提供了免費的培訓課程，也看的出來微軟對於雲端技術推廣以及部屬的架構非常的重視，而azure裡面的很多命令列其實也很好理解，並不會說像另外一種指令的感覺。在建立虛擬機器的時候，使用azure power shell幫到我們涵蓋輸出查詢、Azure 資源重複使用和資源清除等等的功用。希望未來能夠因為正堂課，能讓我看得更遠更廣  
084	W04	192	74	  在面試的時候，要給的可以不只是一張的履歷，今天這位講師她交的就是個人網頁，講師在開發網站時，需要使用虛擬機，就開始了微軟虛擬機之旅。  虛擬機不需要一直去維護，只需要選擇虛擬機版本就行了，和打的code是否相容。App service，可以快速地去附屬自己設的網站，支援NET、JAVA、PHP、Python等語言，平常使用流量低，但有時流量會暴增的話，就可以選擇App service，像搶票網頁。可以在App service客製化自己的url。  可以使用vs等部屬應用程式上去，利用Scale up及Scale out來控制網頁的流量。原來利用微軟的App service來架設網站，還可以依流量來控制他跑的速度，售票網站都應該要去使用App service。  
085	W04	210	83	  今天的講座是延續上次的Azure的介紹，其中了解到，使用者的使用者情境以及使用者需求，App Services也能運用在手機上，讓你想使用的model也能在上面做使用，function所需管理的事情減少，以更專注的優勢讓你能做你的事，若不滿預期，也能用靜態加速服務，若有跨職業，也能做設定，諸多功能的使用都帶領我們能更完整的運用它，而微軟的訂價雖高，但是在學生方面有提供學生帳戶，雲端的概念就是，微軟有很多資料中心能夠做處理，在世界各地也都有，雖有些業者會請向使用google，因法律上的緣故，而香港和東南亞的資料中心是台灣地區的首選。再來也有實做的部分，讓我們在探討Microsoft Azure更快入手。  
086	W04	233	93	  抱歉因為家裡有事情故沒有出席，所以以影片來吸收這次的上課內容。  感謝老師請了講師黃慧兒跟我們分享，講師講授Azure的laaS與Paas還有SaaS這些服務，並且教導我們應該如何建置部屬屬於自己的網路，講師也分享了她的人生歷練與怎麼堅持與努力生活， 再來就是實作，教導我們如何建立App Services與如何架設網站，還有如何做一個網站分流。  雖然沒有到場，但是看完影片後，收益良多，又知道了更多關於微軟的知識與拓展我更多的視野，並也會檢討自己別人為何這麼成功，自己卻無法像人家這樣努力，是因為自己不行?還是努力不夠呢?  
087	W04	216	86	  Azure App Service 可讓我們以所選程式設計語言來建置及裝載 Web 應用程式、行動裝置後端以及 RESTful API，無需管理基礎結構。 它提供自動調整及高度可用性，支援 Windows 和 Linux，並可從 GitHub、Azure DevOps 或任何 Git 存放庫啟用自動部署。 了解如何透過我們的快速入門、教學課程和範例使用 Azure App Service。  
088	W04	170	65	  今天的講師是微軟的黃慧兒顧問，主講的內容是網路應用(Implementing a Web Application)的部分。不過我最有印象的，是她一開始跟我們聊到有關她大學的生活。她跟我們聊到最近剛結束的專題部分。她說她之前在校成績並不是特別  優異，與那些程式相當厲害的人有些落差，不過在她得知要做專題時，她就很努力自學JAVA以及各種程式，使得他打下良好的基礎，之後的專題能夠獨當一面。其實聽到這個我感觸蠻深的，因為一開始進來淡江資管系的時候也不是說表現得特別好，在班上也是排在中間，偶爾才會到中上。我對於班上很厲害的人是抱持羨慕，但又會覺得跟他們有一段差距而失落，但後來也是慢慢去學習，探索各個老師所教學的，才開始有信心去面對挑戰，就好比專題，我當初也是不斷懷疑自己，但後來終究是完成這樣大的挑戰了。  
089	W04	211	84	  在這節課當中我們了解到了有關於Azure伺服器有關的嘗試，像是有關如何去開始使用Azure或著是他的優缺及條件等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於Azure伺服器有關的嘗試，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W04	242	97	  這次微軟講師教授所微軟講師教授所說得內容，跟之前相比都是不一樣的感覺，我們在微軟講師教授所帶給我們的技術下，了解了許多跟之前比起來不一樣的工具，都是十分實用的，如果可以好好得學，對於我們之後不管是出社會還是在生活上都是多一份技術的意思，其實不管是哪次的演講，微軟講師教授帶給我們的絕對不只是那兩個小時的內容，只要對於微軟講師教授講得東西，回去好好的複習，並且好好的去學習，絕對對我們未來有很大很大的幫助，也非常感謝這次的微軟講師。  
091	W04	213	85	  Azure app service的講解 它是可以快速部屬應用程式或網站  雲端服務主要分為 IaaS(基礎建設即服務)、PaaS(平台即服務)、SaaS(軟體即服務) 詳細的做各個的介紹以及互相比較來做區分  心得 :講者講述了自己大學的經歷，分享自己在學時的經驗，最印象深刻的是每件事不要因為害怕而不下去做，反而是自己跳進去後才能確定適不適合自己。後面也做比較雲端服務的類型，也很詳細的介紹Azure app service的各大功能，並且在我們正在學的軟體都有關聯，能支援做使用。最後也實作了Microsoft Azure，講解了裡面功能裡的各個服務，可以去做開發app或網站，受益良多，有非常多資源可供未來的我們來去做參考。  
