seatno	assignment	score	grade	comment
050	W08	198	74	  Microsoft Bot Framework更多被簡稱為Bot Framework是一個開發chatbot最主要核心的工具與 Azure 認知服務的強大 AI 功能整合。為您的應用程式賦予自然語言理解功能以及充實的客戶支援，讓使用者能透過語音和影像來表達自身的需求。利用開放且可延伸的 Bot 架構進行建置，該架構可讓您從基本的 Q&A Bot 著手。接著建立更進階的 Bot，包括可處理各種多輪式對話的虛擬助理。在多個通訊通道間整合 Azure Bot Service 來觸及更多客戶，並提升互動頻率。在各種通道上應用您的 Bot，例如您的網站、應用程式、Microsoft Teams、Skype、Slack、Cortana 和 Facebook Messenger。不必犧牲客戶資料的擁有權和控制，就能為客戶帶來個人化的體驗。利用虛擬助理解決方案加速器，在各個應用程式和裝置間部署為您品牌量身訂做的虛擬助理。  微軟在這整個開發生命周期都有提供不同的工具/服務來讓開發者在每個階段更加的容易和方便。  
051	W08	237	84	  實作   https://www.qnamaker.ai/ Create a knowledge base   QnA maker FAQ:https://docs.microsoft.com/zh-tw/azure/cognitive- services/qnamaker/troubleshooting ->   create Web App Bot   https://au.luis.ai/    本周是在教QnA Maker，可以使用FAQ頁面，支持網站，產品手冊，SharePoint文檔或編輯內容，通過易於使用的UI或REST API構建，培訓和發布複雜的機器人。   無需編寫任何代碼即可在團隊或其他地方創建和發布機器人。您還可以使用預先建立的聊天數據集為機器人添加個性。從半結構化內容（包括常見問題頁面，支持網站，excel文件，SharePoint文檔，產品手冊和策略）中提取問題答案對。通過QnA Maker門戶或使用REST API輕鬆設計複雜的多回合對話。  根據機器人的使用情況和用戶反饋，通過建議來改善排名模型。  QnA Maker服務是託管模型，因此您可以根據大小和吞吐量需求選擇產品層，並在Azure合規性邊界內的所有組件中感到安全。  
052	W08	239	85	  QnA Maker 是一項雲端式 API 服務，可讓您針對現有資料建立交談式的問答層。您可以從半結構化內容 (包括常見問題集、手冊和文件) 擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明。  自動從半結構化內容擷取問答組，包括常見問題集、產品手冊、指導方針、支援文件和原則。  使用替代問題的建議來改善知識庫。依據相關性新增或拒絕建議。  使用 QnA Maker 入口網站或 REST API，輕鬆建立、編輯及訓練複雜的多回合交談。  在 Teams、Skype 或其他位置建立與發佈機器人，而不需任何程式碼專業。只需上傳半結構化文件或 URL。  ## **支援豐富的資料及動態管理內容**  QnA Maker 知識庫支援 Markdown 以用於動態內容管理。若要發揮 Markdown 的完整功能，只要直接修改資料表中的內容，或上傳包含豐富內容的知識庫即可。  # 了解如何使用 Language Understanding 服務，讓應用程式了解人在文字中所表達的意思  
053	W08	184	72	  這次上的內容是QnA的功能，他除了有提供一般的設定回復，很特別的地方是，他將一個問句切割程很多區塊，可以設定幾個詞的相近詞還有值，能夠在使用者輸入頂級房型跟高級房型時，判斷為同一種東西，更能喘測使用者的想法，不會在他輸入高級房型時，出現查無資料的回覆，能將句子分成片段來抓取重點，若能運用在多輪式對話上，會更精確地回答使用者的問題，感覺會是很厲害的東西，QnA除了能在Azure內建提供的聊天機器人上使用，也能與其他的連結，是很好用的東西。  
054	W08	260	92	  這禮拜講師介紹的主題是感知服務與機器人系統開發  QnA maker 是一項雲端式自然語言處理 (NLP) 服務，可對用戶的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker 的使用時機  當用戶有靜態資訊時、當您想要為要求、問題或命令提供相同的答案時、當您想要根據中繼資訊來篩選靜態資訊時或是當您想要管理包含靜態資訊的聊天機器人對話時都可以使用    講解完後講師就開始教我們如何建立QnA maker，步驟有點複雜，但跟著講師一步驟一步驟做，也是可以成功建立的。  
056	W08	162	67	  經過講師的演說之後，我真的收穫的非常多，不只是在專業的領域上，這周講師注重在未來到了社會上，我們應該要嘗試著多多不同面向的嘗試以及努力，因為在不同面向的嘗試之後，不只我們可以茲家更多不同領域的專業知識之外，更重要的是我們會學會如何處理不同的事情，並且處理得相當完善，也因此我們不能只生活在自己的舒適圈裏面，而是要盡力的去爭取不同的體驗經驗，來讓自己可以有更多的歷練以及經驗，謝謝這周講師的演講，真的讓我收穫良多。  
057	W08	155	64	  這一個禮拜的講座還是在介紹azure的一些相關應用，看來azure的相關應用真的是非常重要的技術，像是用裡面的閒聊功能就非常有趣，先輸入一些日常的對話，日常的閒聊，然後加入到資料庫裡面，這項技術讓我們增加bot的特質，也讓我們節省了很多的開發時間，我覺得最特別最厲害的地方在於，這個資料庫裡面有非常多的資料，也有非常多的角色語音，大約有100個聊天的案例，這次的講座也告訴了我們一些取得Qna Maker的服務端點來更好的利用我們的偵錯工具。  
058	W08	157	65	  這周的講師的上課內容是有關Azure的QA Maker，透過Azure的平台，不需要花太長的時間，就能建構出一個可以有效對答的機器人，如果要重頭開始設計一個對答機器人，那要付出的時間及成本相當的龐大，而且問題回答得準確度以及內容，也不見得會比Azure好，而Azure透過人性化的操作介面，讓即使是不會寫程式的人，也能夠一步一步地來完成機器人的設計，我覺得這非常的厲害，機器人問答也是現在一個流行的趨勢，未來有關這方面的技術知識，我想也會更加普及。  
059	W08	270	96	  這禮拜的講師又為我們帶來了新的內容，講的是QnA Maker，在這之前我完全沒聽過QnA Maker，查了一下才知道QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案，這次講師在課程前半部就在教我們怎麼創建一個QnA Maker了，所以之後的講解有讓人比較容易懂一些，不過兩個小時還是有些太吃力了，再過兩週就是期中考了，雖然這門課沒有期中考試，但要是期中考前還只學會這一點東西，讓我有些過意不去。  
060	W08	219	78	  今天的講師是介紹Azure QnA Maker黃耀逸講師。我們在做專題的時候也時常討論如何製作聊天機器人，所以我就對這個主題蠻有興趣的，因為當時做起來老實說還挺有難度的!然而現在的趨勢很常使用機器人直接和客戶來做對答，各個行業都很需要機器人來幫忙會答問題，不想浪費人力而是只靠機器人去完成。  微軟要先以提供資訊為主，所以他們就推出QnA Maker。先以程式先去爬文，因為在回答會需要很多資訊，我們只要把設定好的東西丟上去，它都會幫我設定好。平常需要靠人力做的事情，卻在不知不覺中就把事情都做好，所以我覺得QnA Maker還蠻神奇的！  
062	W08	133	61	  今天聽這位教授的講座，我乾受益良多，雖然現在我還沒面臨就業的問題，但這兩演講同時提到一個重點：提前規劃可以大大省去走冤枉路的可能。而人生規劃也不是洋洋灑灑地將人生的完全規劃完畢那樣單純，必須擬定進程目標、中程目標、遠程目標，這些都必須針對當時的情況有彈性地修正，但決不是因惰性而妥協。而規劃的內容主要是在什麼階段，做什麼樣的職務，學習到什麼主要能力，以奠定下一個階段的基礎總而言之，時代的變遷，意志的傳承，人們的夢，再不斷推移的世代交替中，迎接並找到未來之路的人就會成為遊戲規則的制定者，簡言之，只要掌握了資訊就等於掌握了時代。掌握了人才就等於坐享成功之路。  
063	W08	161	66	  這次的講師已經是來第三次了，不過又是跟其他周的講師對調，感覺微軟的員工真的是很忙，連一個小小的講座時間都很難空出來。這一次在講Azure裡QnA Maker的服務，雖然我目前不太清楚可以用在哪裡，但是可能以後工作時企業上會很常用吧，但講師講得速度有點略快，聽得出來他有非常多的知識與觀念想要跟我們分享，雖然只是一些基本的觀念但對於我們來說還是有一點陌生與複雜，雖然這幾周聽了那麼多講師的演講，對於Azure有一點基本概念，但也僅止於建立服務而已，實際如何的操作還是有點陌生。  
064	W08	186	72	  這次講師介紹的是Azure Bot Service，這是一個專為Bot開發而打造的服務，讓我們自己可以開發具有智慧的企業級 Bot，來保有對資料的控制。建置任何類型的 Bot - 從 Q&A Bot 到自己品牌的虛擬助理均涵蓋在內。使用全方位的開放原始碼 SDK 與工具，來輕鬆在各個熱門頻道與裝置間將您的 Bot 連線。利用 Azure 認知服務的原生整合，來讓我們的 Bot 獲得聽、說和了解其他使用者的能力。這個Bot的開發工具當然也預期微軟自家的AI技術結合，讓我們可以更加自由的使用這個服務，在操作上也能更得心應手。  
065	W08	277	97	  這次上課講師是黃耀逸講師，演講的內容是QnA Maker，介紹了Azure中可以製作問答的技術。QnA Maker 是一項雲端式 API 服務，我們將一些已經存在的資料建立知識庫，接著透過 QnAs，從知識庫中找答案來自動回答使用者的問題，並藉由使用者的行為來訓練、學習，讓這個問答機制變得越來越龐大。這個功能也就是常聽到的機器學習，QnA Maker會使用閒聊的方式來為機器人賦予特質，讓機器人的回答也能越來越人性化。Azure中QnA Maker的建立順序主要是先建立知識庫後，將知識庫進行測試以及發佈，接著建立機器人，最後建立意見反應迴圈，藉由主動學習來提升知識庫的品質。  
066	W08	156	65	  以前對知識庫這個名詞都沒有概念，只知道是把知識做統整，以及輸出查詢資料供使用者查詢，這次講座實作了知識庫，真的覺得很酷，電腦會透過推理的方式，找出與文句最相適的知識並顯示，例如機器發生故障時，可以在知識庫詢問，電腦就會將排解機器問題的步驟顯示以供參考。但可惜的是，我的帳戶竟然沒錢了!!!上次實作課程，我忘記將資料庫卸載qq，之後的課程可能都只能看老師做，沒辦法自己練習了~  
067	W08	216	78	  這次的講座課介紹了如何建立與使用新的QnA Maker，他可以對於某資料建立一個自然對話層，而用戶端就能夠使用他進行溝通與對話，他同時也具備語音辨識功能，就像是一個聊天機器人或智慧助理。  在QnA Maker裡，也告訴使用者哪些句子適合當問題或回答，知識庫也能夠自行載入想要的文件內容進行建置產生問答集，而使用者的問題就能夠在建立好的問答集中尋找出答案。此外，QnA Maker 也提供了多回合提示和主動式學習，使用者可以在多次問答中改善基本的問答集，將答案的準確度提升。  
068	W08	240	86	  這禮拜講座內容是Azure Bot Framework with Azure Cognitive Services，Azure Bot Service讓我們能夠構建擁有數據所有權和控制權的智能企業級機器人，從簡單的問答機器人開始或構建複雜的虛擬助手。使用全面的開源SDK和工具輕鬆將漫遊器連接到流行的渠道和設備。通過與Azure認知服務的本機集成，讓機器人能夠聽、說及理解用戶。  QnA Maker 是一項雲端式 API 服務，可以針對現有資料建立交談式的問答層，從半結構化內容，包括常見問題集、手冊和文件擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明。  
069	W08	188	72	  這週的演講，內容豐富，但是聽不太懂，實際操作的部分有點跟不上老師的進度，也可能是因為前幾週就沒跟上了吧！我大概只知道QnA Maker是雲端式的API服務，可以建立交談式的問答。從半結構化的內容擷取回答，用它來建立知識庫，他可以從中自動回答最佳答案，並且會學習新的知識，之後的回答會越來越準確。  
070	W08	246	88	  講座心得  今天講解的主題是QnA maker，QnA maker指的是從網頁型常見問題集建立具有問題與答案的新知識庫。 儲存、訓練和發佈知識庫。發佈知識庫之後，使用 cURL 命令來傳送問題和接收答案。 接著建立 Bot，並以相同問題測試 Bot。講師先講解QnA maker的概念，接著對於QnA maker的流程進行介紹，讓我們了解以後再進行實際的操作演練。   從這堂課中，也是第一次了解到QnA maker的內容，雖然不知道以後會不會有機會用到這個功能，但是對著個部分也有了初步的了解，相信之後如果需要使用的時候上手速度一定會加快！  
071	W08	232	82	  QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker 的用戶端應用程式是任何可透過自然語言與使用者溝通以回答問題的對話應用程式。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  QnA Maker 的使用時機  · 當您有靜態資訊時 \- 當回答知識庫中有靜態資訊時，請使用 QnA Maker。 此知識庫是依據需求所自訂的，且您已使用 PDF 和 URL 等文件建置好。  · 當您想要為要求、問題或命令提供相同的答案時 \- 當不同使用者提交相同問題時，系統會傳回相同的答案給他們。  · 當您想要根據中繼資訊來篩選靜態資訊時 \- 新增中繼資料標籤，以提供與用戶端應用程式使用者和資訊相關的其他篩選選項。 常見的中繼資料資訊包括閒聊、內容類型或格式、內容用途和內容有效期限。  · 當您想要管理包含靜態資訊的聊天機器人對話時 \- 您的知識會取得使用者的對話文字或命令，並做出回答。 如果答案是預先決定對話流程的一部分 (在您的知識庫中會以多回合內容來表示)，則聊天機器人可以輕鬆地提供此流程。  QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker 的用戶端應用程式是任何可透過自然語言與使用者溝通以回答問題的對話應用程式。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  ## QnA Maker 的使用時機    * 當您有靜態資訊時 \- 當回答知識庫中有靜態資訊時，請使用 QnA Maker。 此知識庫是依據需求所自訂的，且您已使用 PDF 和 URL 等文件建置好。   * 當您想要為要求、問題或命令提供相同的答案時 \- 當不同使用者提交相同問題時，系統會傳回相同的答案給他們。   * 當您想要根據中繼資訊來篩選靜態資訊時 \- 新增中繼資料標籤，以提供與用戶端應用程式使用者和資訊相關的其他篩選選項。 常見的中繼資料資訊包括閒聊、內容類型或格式、內容用途和內容有效期限。   * 當您想要管理包含靜態資訊的聊天機器人對話時 \- 您的知識會取得使用者的對話文字或命令，並做出回答。 如果答案是預先決定對話流程的一部分 (在您的知識庫中會以多回合內容來表示)，則聊天機器人可以輕鬆地提供此流程。  
073	W08	189	73	  今天2019年10月29日企業雲端應用趨勢與實務這門課，謝謝魏老師再次請到這麼優秀的講師繼續延續Azure的介紹，而這次請來的老師教我們什麼是LUIS，而救我在上課所認知到的LUIS就是一種 API 雲端式服務，可將自訂機器學習智慧套用至使用者的對話、自然語言文字中，以預測整體意義，並找出相關的詳細資訊。而在可以藉由用戶端應用程式是任何對話應用程式，可與使用者透過自然語言溝通以完成工作。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  
074	W08	142	62	  這禮拜的課程是介紹QnAMaker，它主要有三個重點：第一個是它可以自動幫你生成問題與答案的配對；第二個是你可以自己再去修改這些問題與答案，讓它能有更多答案或更精準；第三個就是可以支援非常快速方便的retrain，讓你的機器人越來越好。在實作課程的部分我親自去嘗試了一下，我覺得QnAMaker非常有趣也很方便，只要creat一個knowledge base就能產生一系列的問題。我也透過修改答案的方式去重新訓練它，讓它能夠更符合使用者問的問題。我覺得這對企業來說非常方便，因為你可以很快速得就去針對自己的需求建立一套問答機器人，省去很多自己去建立的麻煩!  
075	W08	134	61	  這事的演講也很有趣，讓我開始猶豫期末作品要做哪個，我很喜歡這周的講師，我記得他是第一周的演講者，一開始就講得非常好，到目前為止對於微軟的產品也有進一步的認識，我認為微軟對於大多數人來說是個幸福企業，有許多的人希望能在那工作，雖然那些來演講的人看起來沒什麼，但每一個都非常厲害，他們的口條也都非常好，是我很需要加強的能力~  
076	W08	263	93	  這周的講師是來了好幾次的黃耀逸講師!!!  這周主要在教QnA Maker  有點像之前做的聊天機器人  需要自己建立知識庫 讓系統經過訓練  目前只試了一個microsoft qna maker document提供的範例網址  訓練完之後 我覺得好厲害 = =  之後回去有時間再找其他網址試試看  快期中啦~~~ 還要去參加資服競賽 有點煩躁  QnA練習結束之後  黃講師又介紹了另一個更厲害,複雜的系統  Luis!!!!!!!  這個跟qna差不多 但感覺更加細緻 能做到更複雜的事情  黃講師說如果luis能跟qna結合再一起用 很厲害  找時間試試看吧  
077	W08	166	68	  時間過得很快，已經快到了期中，我選了這堂課也過了一半的時間，再過不了多久，我們各組就要交出我們的期末報告了，我有點緊張，不過在上完這禮拜的課後，又覺得還好，因為這禮拜的講師給了我們很多我們在期末可以交的主題方向，希望能透過這次課程，與組員們一同討論出滿意的期末主題，而這禮拜老師教了我們實作的部分是QnA Maker，一個作問答的機器人，可以交談，裡面很多程式碼，我覺得很有趣，說不定在期末的報告上，我們這組就會利用個當作我們的主題。  
078	W08	209	76	  這次講師所講的內容是與Azure QnAMaker相關，一開始就帶領我們進入實作的部分，哪些空格需要寫怎麼樣的資料都講得非常詳細，建立知識庫對於組織是十分重要的，因為組織不僅要獲獲得有知識的員工，組織還要擴散知識，保存知識，使員工的知識得以保存下來經過一系列複雜的步驟後，就可以看到QnAMAKER根據你所提供的網頁所自動產生的問題與回答，之後用可以用對話框與bot對話來實測，看他所給予的答案是否是你所要的，如過你不滿意他的答案，可以根據他的答案評分系統選擇你心中最佳答案。經過老師的授課我覺得獲益良多。  
079	W08	232	82	  這次講的是Azure Web APP-QnA Maker。  QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker 的用戶端應用程式是任何可透過自然語言與使用者溝通以回答問題的對話應用程式。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  1、有靜態資訊時：當回答知識庫中有靜態資訊時，請使用 QnA Maker。 此知識庫是依據需求所自訂的，且您已使用 PDF 和 URL 等文件建置好。  2、想要為要求、問題或命令提供相同的答案時：當不同使用者提交相同問題時，系統會傳回相同的答案。  3、想要根據中繼資訊來篩選靜態資訊時：新增中繼資料標籤，以提供與用戶端應用程式使用者和資訊相關的其他篩選選項。 常見的中繼資料資訊包括閒聊、內容類型或格式、內容用途和內容有效期限。  4、想要管理包含靜態資訊的聊天機器人對話時：知識庫會取得使用者的交談文字或命令，並做出回答。 如果答案是預先決定對話流程的一部分 ，則聊天機器人可以輕鬆地提供此流程。  這次老師滿快就進入實作~而且這次的內容很好理解，除了聽老師的解說也有上相關網站找了一些資料。老師的步調也剛剛好，一步一步帶我們做，很容易跟上進度。  
080	W08	246	89	  今天請來的講師是微軟的黃耀逸講師 Ethan，這已經是 Ethan第三次來為我們講課，每次的內容都讓我印象深刻，今天教的是BOT上的應用，一鍵就能將使用者的文件或是網頁資料，分析成F&Q並訓練BOT，能讓使用者的BOT達成基礎的任務，然而我們無法用if- else條件式窮舉人們可能會問的問題，所以微軟也提供LUIS(Language Understanding)的服務，可以將自然語言設置於BOT或IOT等裝置上，講師也快速的示範這項嶄新且有趣的服務。  
081	W08	237	84	  這堂課老師花大多數帶領我們實作，比起小部分的講解，自己動手做感覺更能進入狀況，了解建造一個機器人需要的要件，而 Microsoft Azure提供了一個良好的服務，不用我們事前繁複的準備工作，只需利用qna maker就能輕鬆建立Knowledge Base，過程中只要把相關資訊的網站連結加入，就能自動幫您抓取該網站連結的資訊然後架設好相關的問答模型，介面操作不會過於複雜，還能自己選擇最適合的答案重新訓練，在不斷測試與確認可行後，還能publish至線上，當中皆會自動連結你的帳戶與產生的key(兩組:train/get answer)，接到雲端後可以open online editor查看其建構出來的程式碼，且在configuration裡能更改不同建立資料庫的id，最後講述luis架構的問答模型，確認好意圖(>5)與實體後一樣能反覆訓練、查看評分、建置機器人(web app bot)。整體來說上課節奏適中，既能了解基本概念，還能實際操作流程增加印象，讓我多了解之前未學習到的東西  
082	W08	155	64	  今天的課程主題是感知服務與機器人系統開發，開發過程先以提供資訊為主，再著手於自然語言的整合，最後再結合兩者。如果有現成的FAQ網頁便可以直接拿來當knowledge base，而knowledge base 沒有跟機器人有直接關聯，  
083	W08	247	90	  這次的講座課程是在講解有關的機器人方面，每次在講到機器人都很可以地吸引我的眼球，而這次是在講解有關機器人對答方面，也讓我非常開心，雖然自己覺得自己的技術沒有到那麼高，但每次看別人用都還是覺得很酷，之前有看過別人在寫，感覺寫出來的回應方式都有點死板，但如果透過QnA maker自動爬取三層資料的方式，只要匯入檔案或網址進去就可使用，如此方便的製作聊天機器人平台，人人都可以是chatbot developer 的研發著，如果加上上次講座說到的東西，感覺就可以產生很多的火花，大大的提升自由度，讓聊天機器人更顯智慧且便人  
084	W08	259	92	  今天學到了QnA Maker。  QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker會把未解決的問題記下來，然後方便做之後的深入探討。有三個主要功能，第一，會自動生成問題及答案，第二，可以自己手動增加題目答案，第三，可以自動修復。  QnA Maker 的使用時機有，當有靜態資訊時，當想要為要求、問題或命令提供相同的答案時，當想要根據中繼資訊來篩選靜態資訊時，當想要管理包含靜態資訊的聊天機器人對話時。  有了QnA Maker就可以輕鬆製作聊天機器人，真是方便。  
085	W08	163	67	  製作問答的人員，利用幾分鐘就可從半結構畫內容進展到機器人，包含有快速建立資料的交談層、使用閒聊功能來為機器人賦予特質，依據業務和合規性需求調整規模，是一個很新鮮的功能，今日一樣是在Azure上的實作教學，與bot做交談和使用，分析內部的程式結構，QnA Maker的使用範圍很廣，實用性也高，在未來也是能夠運用的功能，在程式中做開發教導，雲端裡的設定和撰寫，都是很重要的一環，內容比起往常的都越來越難，但是相信學會對往後的使用很有幫助。  
086	W08	157	66	  這次請到了黃耀逸講師，這次的內容在於教授QnA maker，記得之前就有上過這個內容，不過這次的比較不一樣，這次主要在於實際操作的部分，這次做出一個問答機器人，令我覺得非常有趣，另外爬蟲的功能也是非常吸引人，講師又介紹了另一個叫做luis，他可以以一句你說出來的話來抓出重點來提升使用者的感受度，不用同樣的話再重複說一次，真的非常厲害，經過這次的授課，依然是收穫良多，感謝老師與講師，讓每次上課時都充滿著知識與歡樂。  
087	W08	269	95	  今天的主題是QnA Maker，QnA Maker是一項雲端式 API 服務，可讓我們針對現有資料建立交談式的問答層。我們可以從半結構化內容 (包括常見問題集、手冊和文件) 擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明。除此之外， QnA Maker 會在 QnA Maker 入口網站中提供協助bot，協助您。 您可以在每個網頁上取得說明 bot。 Bot 會使用 QnA Maker 來提供解答，並提供 C# bot Framework 程式碼專案給 bot，讓我們可以快速啟動並執行自己的回應 bot。  
088	W08	199	74	  時間很快，今天是黃講師第三次來課堂上演講了哈哈，內容是有關 Azure Web APP – QnAMaker。最讓我印象深刻的是講到 Language Understanding Intelligent Service (LUIS)的地方，他是一種未來的新趨勢。是一種API的雲端是服務，可將自訂機器學習智慧套用至使用者的對話、自然語言文字中，以預測整體意義，並找出相關的詳細資訊。  LUIS 的用戶端應用程式是任何對話應用程式，可與使用者透過自然語言溝通以完成工作。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式，可說是相當生活化的產物!  
089	W08	223	80	  在這節課當中我們了解到了有關於Azure Cognitive Services的東西，像是利用 QnA Maker 服務針對給定網頁內容建立索引，提供文字檢索服務等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於Azure Cognitive Services的東西，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W08	235	83	  今天微軟講師教授內容是Azure 認知服務的強大 AI 功能整合，可以為您的應用程式賦予自然語言理解功能以及充實的客戶支援，讓使用者能透過語音和影像來表達自身的需求。可讓您從基本的 Q&A Bot 著手。接著建立更進階的 Bot，包括可處理各種多輪式對話的虛擬助理。也可在各種通道上應用您的 Bot，例如您的網站、應用程式、Microsoft Teams、Skype、Slack、Cortana 和 Facebook Messenger。不必犧牲客戶資料的擁有權和控制，就能為客戶帶來個人化的體驗。這服務對於我們來說非常實用，也讓我學了很多。  
091	W08	275	96	  首先講師今天講解的是QnA maker，先介紹它是什麼以及應用在何者東西上，其中它是一項雲端式 API 服務，可讓您針對現有資料建立交談式的問答層。您可以從半結構化內容 (包括常見問題集、手冊和文件) 擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明。  心得: 講師講得非常仔細，並且透過投影片帶著我們一步一步地做，又學習到一個Azure Web APP裡的一項功能，而且還有帶著我們認識程式碼，又學到了一項新知識。  
092	W08	255	91	  QnA Maker是一項雲端式自然語言處理(NLP)服務，可對資料輕鬆地建立自然對話層。可從資訊的自訂知識庫(KB)為指定的自然語言輸入尋找最適當的答案。  QnA Maker的用戶端應用程式是任何可透過自然語言與使用者溝通以回答問題的對話應用程式。用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  QnA Maker入口網站可提供完整的知識庫撰寫體驗。可以將文件匯入到知識庫。這些文件會轉換成問答集。系統會分析每個問答集來提供後續提示，且這些問答集各自都會與其他問答集連結。最終的Markdown格式支援豐富的呈現方式，包括影像和連結。  知識庫編輯完成後，將知識庫發佈至運作中的Azure Web應用程式聊天機器人。 在Azure入口網站中測試聊天機器人，或下載並繼續開發。  
093	W08	181	71	  每個禮拜都能聽到講師介紹Azure不同產品與開發工具真的收穫很多，很多東西都是平常不會接觸到的，像是上禮拜的聊天機器人與這禮拜的QnA Maker，除了能讓你輕鬆建立機器人，還能透過QnA Maker改善對話流程。  QnA Maker利用提供多回合提示和主動式學習，幫助建立個人化的問答集，不僅在回答後有不同回答可以選擇，也可以直接輸入我要的答案，讓他加到知識庫裡，下一次回答時就能獲得自己建立的答案。QnA Maker減少了以往需要自己去爬資料、整理問答的pair、建成可搜尋的index DB 這些可能需耗時半年的工作，只要透過簡單的設定，就能使用這個服務！  
094	W08	227	80	  為了不讓聊天機器人不那麼死板，有個重要的關鍵是聽懂使用者問題，如果自己寫程式，我們可能要寫很多關鍵字的解析才能判斷好客戶的意圖，經過持續的回饋及除錯，最後才能給出完美的回覆。而微軟Azure上的認知服務(Cognitive Service)可以讓這件事變得簡單，就是QnA Maker，今天的第一堂課就是學習使用QnA Maker。再來下一堂課的重點則是告訴我們甚麼是LUIS(Language Understanding Intelligent Services)，並如何在聊天機器人中使用。微軟透過文字分析來增強LUIS的理解能力，像是實體概念（Entity）的連結能夠讓系統更了解Entity在語句中的涵義。  
095	W08	297	100	  這週學習的內容是利用Microsoft Azure建立QnA Maker。QnA Maker 是一項雲端式 API 服務，可針對現有資料建立交談式的問答層。使用者可以從半結構化內容 (包括常見問題集、手冊和文件) 擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明。  這項技術適合套用在電商平台上，當客戶有任何疑問時，只要輸入其問題，機器人便會自動回復，不須多餘的人力進行答覆，幫助商家減輕營運負擔。  
096	W08	249	90	  這週講的主題是QnA maker，QnA maker是從網頁行常見問題及建立具有問題與答案的新知識庫。儲存、訓練和發布知識庫。發布知識庫之後。使用cURL命令來傳送問題和接收答案。接下來建立Bot，並以相同問題測試Bot。首先講師講了QnA maker的概念，接者介紹QnA maker的流程進行。讓我們更了解以後再進行實際的操作演練。  透過這週的演講，我才第一次認識到QnA maker也對他有一些初步的了解，講師講解之後有需要用到的話也能很快的上手。  
097	W08	176	71	  今天的講師是黃耀逸老師，老師教我們如何使用「QnAMaker」。我覺得「QnAMaker」是個好玩又方便的技術與應用，沒有太多繁雜難懂的開發過程，只要將想要得到資訊的網站丟入「QnAMaker」，「QnAMaker」就可以自動學習，讓使用者透過丟問題的方式獲取網站上面的相關資訊，還可以根據各個不同的問題用人工的方式各別給予專屬的回答。但在10-15年前要實現這項技術，必須透過知識庫管理技術，把組織內外部所有的知識統合起來並加以整理，並讓所有人都能夠方便快速的查到前人的經驗，這要花費非常多的時間和成本。  
