seatno	assignment	score	grade	comment
062	W15	150	66	  在經過今天這一講師精彩的演說後，我對於網路媒體的發展有了初步的認識，在這個21世紀當中,跟隨網路媒體的發展從而學習其中的箇中道理是必須的，另外講師也說明了微軟公司所研發的系統—linkedin,介紹了該系統中的程式以及優缺點，再經過講師一步一步詳細的解說後，我也能輕鬆的操縱該軟體，最後講師也有解說往後的網路發展趨勢，以提供我們以後出社會後找工作的依據，講到未來是大數據、區塊鏈的時代，所以建議我們最好在大學四年先把基礎給打好，這樣以後面試時就能更得心應手了。  
063	W15	158	68	  這禮拜的講師也是李講師，這周演講的題目是PowerBi，剛好我這學期修的其他課程有稍微提到PowerBi，所以前面的部分還跟得上，但是後面的部分講師講得十分模糊跟快速，投影在大螢幕上面的畫面十分模糊跟細小，我跟旁邊的同學都看不太清楚，也沒辦法跟上講師的進度，或許講師在PowerBi方面十分的熟悉熟練，但是在教學上面感覺還是不太清晰。但還是不影響我學習PowerBi的熱忱，如講師說的PowerBi在工作方面是十分的好用，可以呈現各式各樣圖表，整理大量的資料，也許是時間關係，所以講師只能講解一些簡單的操作快速的帶過，十分可惜。  
064	W15	191	76	"  今天介紹的是資料視覺化，資料視覺化既是一門藝術也是一門科學。有些人認為它是描述統計學的一個分支，但也有些人認為它是一個紮根理論開發工具。網際網路活動產生的資料量的增加和環境中感測器數量的增加被稱為""巨量資料""或物聯網。處理、分析和交流這些資料對資料視覺化來說是道德和分析方面的挑戰。資料科學領域和被稱為資料科學家的從業人員可以幫助應對這一挑戰。為了清晰有效地傳遞資訊，資料視覺化使用統計圖形、圖表、資訊圖表和其他工具。可以使用點、線或條對數字資料進行編碼，以便在視覺上傳達定量資訊。  "
065	W15	265	91	  這次上課的講師是李御安講師，上課內容是運用Power BI做Data Visualization，   一開始他就先說明了這次上課有8成都是實作，他帶著我們下載Power BI Desktop檔案，一步一步走。   之前有修過商業分析技巧，有學到一點點Power BI的東西，那時候就覺得特別困難，但是如果學起來後就是一個很好用的工具。   Power BI可以將大量的資料做視覺化，變得比較好閱讀、理解，也比較好做報告，讓觀看者能一目了然。   李御安講師把資料視覺化的過程比喻成是情人節晚餐，有準備食材&清洗食材(數據資料)、烹飪食材(視覺化分析過程)、裝飾&擺盤(呈現視覺化)、上菜以及美食討論，   我覺得這個比喻很好，能讓我們一下就明白資料視覺化的過程是這樣進行的，而我們今天學的是裝飾&擺盤的部分。  
066	W15	258	89	  這堂課主要是在教Azure視覺化分析工具POWER BI，由於系上的企業資料分析課程最近也在上POWER BI，也因微軟目前是BI與分析平台中的佼佼者，因此這堂課非常吸引我。  (題外話)當中他提到，其實不用把ML想的多神，他其實就是透過過去的歷史資料、經驗和一些pattern 去預測分析未來發展。將ML後得出的數據以POWER BI呈現，這一連串的搭配便可讓客戶更清楚地了解目前和未來走向。  第二堂課的實作其實不難，只要有Excel基礎便易上手，但比較特別的是，不同以往長條圖、折線圖、直線圖或是圓餅圖，POWER BI的圖表更加直覺，像是氣泡圖，客戶可以依據不同圖表加以舉例說明，使得解釋能更明白。  
067	W15	156	67	  今天介紹了Power Bi這款軟體，他也是微軟提供的一個軟體，只要進行註冊就能享有許多模組，可以對一個畫面進行視覺的設計，同時他也整合了許多工具，能夠使用Excel檔案進行資料的匯入等。在視覺化設計當中，Power Bi也提供了資料庫關聯圖的功能做使用，可以一目瞭然每個資料結構的關聯性並進行修改。  Power Bi可以依照不同使用者的美感進行美化，既使是免費版本也擁有非常多元的模組可供使用，可使畫面設計變得更多元化。對於較不擅長撰寫程式的使用者非常友善且實用，不須寫任何程式碼就能夠達到視覺化得效果。  
068	W15	186	73	  這周的演講內容是Data Visualization using Power BI，Power BI 是微軟推出的資料視覺化應用，是一種商業分析解決方案，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料，幫助了解數據背後的洞察。數據可視化的好處在於，數據中隱藏著重要的見解，可幫助推動業務發展，但是挑戰在於，不能總是只通過查看原始數字來連接點。數據可視化使數據栩栩如生，使我們成為隱藏在數字中的洞察力的主要講故事的人。實時儀表板，交互式報告，圖表，圖形和其他可視表示形式可幫助我們快速有效地解鎖關鍵業務洞察力。  
070	W15	213	81	  今天講的是Azure裡面的Power BI功能，Power BI 簡單來說是一種商業分析解決方案，可讓視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。   這個功能主要是以新方式檢視資料，這個應用也可以整合其他Azure的功能，像是Azure的資料庫等。也能夠簡化大數據之後的結果，可能以圖表的形式呈現，更方便讓使用者去了解數據的分析是什麼，我覺得這是一個很實用的功能。  
071	W15	242	86	  大數據十分盛行的這個時代，要如何將資料整理成讓人可以一眼就看出中的的方式中Data Visualization(資料視覺化) 是一個十分有效的方式。  Data Visualization(資料視覺化) 指的是利用圖形化工具（如：各式統計圖表、立體模型等）從龐大繁雜的數據庫中萃取有用的資料，使其成為易於閱讀、理解的資訊。日常生活中，我們時常運用到資料視覺化工具，如：將全班各科成績以柱狀圖顯示、捷運路線圖的規劃等。  因為我覺得如果是用圖示化的方式將會更方便並且更加直覺化的讓人們閱讀。  
073	W15	165	70	  在2019年12月17日第八節下午3:00至第九節下午5:00的企業雲端應用趨勢與實務課程，感謝魏教授系主任，邀請到這位講師來教授我們PowerBI這堂課，之前上過一堂大數據資料課程，處理資料這個領域處理到最後，介面的展現就是最後勝出的關鍵之一，所以當聽到這堂課時我就對這堂課充滿興趣，也讓我知道現今的資料科學家分析出結果後，能用這樣絢麗的功能展現出來時，即可讓大家輕鬆看出資料分析的結果，因此這堂對於現今資管人的我們在未來勢必可以帶去社會的一個工具。  
074	W15	155	66	  這禮拜的課程是講Data Visualization using Power BI，因為聽很多人分享這個東西有多好用，然後也覺得它做出來的東西很漂亮，所以看到課程表之後就一直很期待這個課程。今天依舊是御安講師，這堂課程上起來相對輕鬆許多，因為講師很厲害也講解的很清楚，上完之後讓我下定決心要好好學這個東西，將來在職場上一定很有幫助。最讓我印象深刻的是那個魚的圖表，有不同的顏色也有不同的圖案，像是三角形的魚、圓形的魚，看起來很有趣，我相信如果數據都用這樣的方式呈現，一定比看到一堆數字來的吸引人。  
075	W15	129	62	  這禮拜的課程相當有趣，而且也對我們科系很有幫助，我之前都只接觸過Excel，沒想到power BI更加好用，功能也很多，看完講師示範完的的報表覺得非常厲害，而且power BI裡的計算公式和Excel很像，所以學過excel的可以很快地上手，不過有些excel的攻勢也能變得很複雜，所以要非常熟悉才會記住，在操作power BI的時候，雖然要輸入公式，但這些公式都很容易懂，網站上也都能查到，回去看簡報的時候發現講師在PPT上把每個步驟都說明地非常清楚，讓我更容易操作，我覺得這次的課程讓我受益良多。  
076	W15	249	87	  這周的講師是之前教我們nosql的李御民李講師  這次他來教學的主題是power bi  能講excel的資料做進一步的視覺化(excel也能做，但power bi將這些功能做更多的強化)  這學期教授企業資料分析技巧的楊明玉老師，期中之後身體不適，由陳智揚老師代課  陳老師就讓我們挑選想上那些內容，最後決定主題是資料視覺化  使用的程式同樣也是power bi，我覺得學到很多東西  回到正題  李講師跟陳老師一樣，準備好授課用的資料讓我們下載之後，就開始一步一步帶著我們親自操作  最後完成品是可以由我們自行決定要有哪些資料呈現出來的圖表  收穫多多 很實用  
077	W15	245	87	  這禮拜的講師是李御安李講師，講師今天教了一個很棒且很實用的工具，是一個全方位的商業智慧平台 – Power BI ，這個可以利用所需的資料加以分析、圖表化及視覺化，進而去得出想要的資訊，而講師為了讓我們更加清楚，因此利用一個情境來帶入 - 準備晚餐，首先要先準備素材，也可以說是食物材料，接著用Power BI來做視覺化，就是擺盤的步驟，講完一些概念後，就帶我們來實作(做圖表)，圖表是輔助決策的重要工具，透過這堂課，讓我更加理解圖表在商業上的重要性，在未來如果我更加上手了，就能加以運用。  
078	W15	211	80	  今天是由李御安講師為我們做演講，今天有八成以上時間進行實作的部分，內容是以PowerBI為主，Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。他能透過透過內部部署方式以及在雲端中連線至數百個資料來源。並且使用 Power Query，簡化資料內嵌、轉換、整合和強化。利用內建視覺效果來建立報表，或建立您自己的自訂視覺效果。是個非常方便的工具。  
079	W15	148	65	  這週老師是講資料的視覺化，說明的部分比較短，主要是實作。  微軟是商業智慧與分析平台的領導者。  Transforming with data：Get data、Analyze、Visualize、Publish、Collaborate  Power BI Desktop is a free companion authoring tool for the Power BI service,updated monthly with new features.  Get data：connect to 80+ data sourses、shape,transform,and clean data for analysis  Seif-service prep for big data：get started quickly with a common data model  Analyze：High-performance,in-memory engine、create powerful measures with familiar DAX formulas.  Visualize：author reports using 150+ visuals via a drag-and-drop canvas  Publish：publish directly to the cloud or on-premises、automatic data refresh,so your reports are always up to date.  Collaborate：provide access to reports and dashboards anywhere on any device、enable users to ask questions and automatically discover insights from the data.  心得：  就跟老師說的一樣，這堂課是對我們最有幫助的一堂課，因為是我們現在馬上就能利用到的東西。可能之前有些教的東西，只有未來在公司才有可能會實際用到。但資料視覺化是我們現在就可以摸索的東西，而且十分實用。一起跟著老師操作可以學到很多有用的東西，也更了解要怎麼操作。真的是對自己十分有用處的一堂課，也十分有趣。  
080	W15	185	73	  今天邀請來的講師是微軟的李御安顧問，而今天介紹的PowerBI，相當的實用，這個由微軟開發的工具，能夠將整理好的數據視覺化成圖形，對於簡報呈現有相當大的幫助，而這個軟體能夠呈現的方式非常多，有許多種圖形報表等，值得多多學習和使用。  
081	W15	155	67	  我覺得今天的課程內容很棒且很實用，別於前幾周的上課方式，不用過多前面基礎的概念與繁雜的程式語法，就能輕易的上手，相對於其他開服務來說，使用方式更簡單，很像平常使用Microsoft的工具，但是更與之不同極強大的地方在於，他能夠更快捷的操作去達到數倍更好的呈現效果，動態的去展示不同條件限制下要表現的資料。而且在現代的市場趨勢下，資料分析與解說問題所在的能力更為重要，而在老師課堂上的帶領下，充實了我們以後增加自己資本的技能，更慶幸的是還很上手，得以以後在做資料分析或報告時能加以使用，去提升自己的看點。感謝老師提供的教材，還有耐心等待的講解，使我們在聆聽課程時可以加以參考與使用，跟上老師的進度，然後藉由實作出來的結果，去感受到此工具的特色、強項，也加深了如何操作的印象，豐富了我們對現代技術趨勢的見聞。  
082	W15	179	72	  這禮拜的課程內容是Power BI，Power BI能夠視覺化資料，做各種視覺效果的互動式分析報表，可以連結多種資料來源，即時呈現資歷報表，並且支援多種平台的呈現，包括PC、手機等。視覺化呈現之後其實就是提升了資料的敏感度。除了會蒐集資料以外，懂得如何呈現也是很重要的事，學會使用Power BI能夠讓自己未來在公司做簡報present給老闆時，達到加分的效果，我覺得是一個對我很用的工具，而且因為跟excel蠻相似的，用起來有種親切感，今天的實作中操作起來還蠻順手的。  
083	W15	301	98	  這次的獎座是在講有關power BI 方面的知識，聽完這次的講座，讓我更了解如何利用power BI 去做簡報、報表等等，讓座出來的成品更讓人有映像且更能有記憶點，因為與文字，圖像等方式比起來，以小動畫說故事的方式呈現，讓看的人更覺得創新且好記憶，也更能去理解所想表現的東西，如果把power BI 加上R語言、Python程式語言所做出的圖表串接起來，使得報表內容更加活用彈性，如果以後能好好利power BI 我想我做出來的東西，一定會更棒更好，謝謝這次講師的分享  
084	W15	214	82	  今天講師介紹了Power BI，做了很多實作。  Power BI是一個可以讓資料視覺化的東西，它可以獲得企業規模的自助分析，透過可從個人擴展為整個組織規模的分析平台，來降低多個解決方案的成本、複雜度和安全性風險。使用智慧工具獲得出色結果，使用數百種資料視覺效果、內建 AI 功能、緊密的 Excel 整合以及預建與自訂資料連接器，來尋找並共用有意義的見解。協助保護您的分析資料，取得領先的敏感度分類和資料外洩防護功能，確保資料即使在匯出時，也能夠保持安全並符合規範。  Power BI真的是一個很好用的東西~拿來用作報告的工具也很方便。  
085	W15	156	68	  在這堂課企業雲端應用趨勢與實務中，這次魏主任邀請到微軟的李御安講師進行演講，李老師今天是第二次來上課，今天教了Power BI的教學，並且實際操作一次Power BI給我們看，與以往不同，是一個比較新的範圍跟主題，可以讓資料視覺化，能夠出現類似圓餅圖、折線圖，是一個很創新的擴充功能，在平時、或是有商業需求的時候都是很好用的功能。且Power BI在現在的市場上及環境是非常重要的，能夠將複雜的資訊視覺化可以讓使用者更快速抓到重點，非常實用。  
086	W15	293	97	  這次的課程請到上次有來過的李御安講師，此次的上課內容是介紹視覺化資料Azure Power BI ，我們可以使用 Azure 的 Power BI，將資料處理工作變成分析還有報表， Power BI 都具有內建連線和整合，可以把在商業智慧方面的努力化為現實，講師也講了許多Power BI的功能，並且把需要用到的公式都準備好了，非常的方便!  再次感謝老師與講師。  
087	W15	200	79	  今天的演講大綱是Power BI Overview(An Introduction to Power BI Desktop)，是商務分析工具套件，可用來分析資料及共用深入資訊。 透過各式各樣的儀表板，我們立刻就能掌握你的業務狀況，從中獲得妳所需要的答案。剛開始講師先介紹流程Get Data、Analyze、Visualize、Publish、Collaborate，他用了一個很貼近生活的案例—情人節準備晚餐  來做為教學，也就是把Get Data比擬成準備食材&清洗食材、Analyze比擬成烹飪食材、Visualize比擬成裝飾&擺盤、Publish比擬成上菜、Collaborate底擬成美食討論，講師用了這個案例來做解釋後就非常容易理解了。  
088	W15	196	77	  今天很高興可以聽到李御安講師所講授Data Visualization using Power BI。商業智慧是現今大數據的重要工具之一，他可以縮短工作所花費的時間，也能更精準地達成客戶的需求。通過Power BI和Azure Analytics更好的自助服務工具和自動化，為業務用戶每周平均節省了1.75個小時的時間。  Power BI通過從Office 365，Excel和PowerPoint中引入已經熟悉的體驗來提高人員生產率。此外，我們與Microsoft Teams和SharePoint的集成增強了組織中用戶之間的協作。所有這些，與Azure Analytics結合，代表IT人員提供自動化服務器管理，大大提高了生產率。  
090	W15	243	86	  今天微軟講師教授內容是Power BI 包含五個主要的建構元素： _儀表板_ 、 _報表_ 、 _活頁簿_ 、 _資料集_ 及 _資料流程_ 。 這些建構元素組合而成 _工作區_ ，並會依據 _容量_ 建立。 開啟 Power BI 服務時，會從看到首頁開始。 以下是您可能會看到的元素：  [瀏覽] 窗格 Office 365 應用程式啟動器 Power BI 首頁按鈕 圖示按鈕，包括設定、說明與意見反應 搜尋方塊 我的最愛與常用儀表板、報表和工作區 我的最愛與常用儀表板、報表和工作區 您的工作區 在瀏覽器中，報表與儀表板的終端使用者會在 Power BI 服務中獲得相同的開始體驗。Power BI 報表是一或多個頁面的視覺效果，例如折線圖、地圖及矩形式樹狀結構圖。 Virtualization 和 **_Visual_** 都是指視覺效果。 報表中的所有視覺效果都是來自單一資料集。在 Power BI 從頭開始建立報表、使用同事與共用的儀表板進行匯入，或是 Power BI 可以在從 Excel、Power BI Desktop、資料庫和 SaaS 應用程式連線到資料集時建立報表。 例如，當連接到包含 Power View 工作表的 Excel 活頁簿時，Power BI 會根據這些工作表建立報表。 而當連接至 SaaS 應用程式時，Power BI 則會匯入預先建立的報表。這是我們可以好好學習的部分。  
091	W15	225	84	  今天請到李講師來演講，主題是神奇的資料視覺化，Azure Power BI，講述了它什麼，在各大平台如何使用到它，以及它的成果，看了很多資料圖，讓我發現它造成我們不管是在生活上、企業上的方便，後面就有很專業的實作，帶著我們一步一步的教學去使用Azure Power BI。  您可以使用 Azure 服務和 Power BI，將資料處理工作變成分析和報表，提供您洞察企業的即時資訊。 不論資料處理是雲端式或內部部署、簡單或複雜、單一來源或可大幅調整規模、資料倉儲或即時，Azure 與 Power BI 都具有內建連線和整合，可將您在商業智慧方面的努力化為現實。  Power BI 具有各種可用的 Azure 連接，而且您可以使用這些服務建立如同您的企業一般的獨特商業智慧方案，。 您可以最少只連接一個 Azure 資料來源，或連接幾項，然後塑造並精簡資料，用以建立自訂的報表。  心得: 今天非常感謝李講師又讓我多學習到一項很方便的功能，雖然後面的實作是需要慢慢去複習、學以致用，畢竟第一次接觸有點陌生，但是大概的操作方法是理解的，相信對於我們未來的幫助是一大定心丸。  
092	W15	285	94	  Power BI 是微軟推出的資料視覺化應用，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，幫助了解數據背後的洞察。Power BI 可以接受不同種資料來源，像是 CSV 、Excel、Web資料，或是連結資料庫的數據，在這次的範例，會使用到 Excel檔案，這份資料是去分析一間企業在台灣各區的銷售狀況，可以看到原始的資料並沒有做過任何的加工處理，像是加總 Sum 或是樞紐分析等，僅將資料範圍做格式化表格，這樣的呈現格式是最適合 Power BI 做資料分析的方式，未來只要定期將新的資料更新到格式化的表格中，Power BI 就可以即時呈現最新的資料了。  
093	W15	290	96	  這禮拜終於等到了Power BI 的實作，之前看到系上選修有Power BI 就很想學習，可惜都沒有選到，一開始講師先簡單介紹一下Power BI 在做什麼、可以運用在哪些方面，以及他的核心概念，讓每個人可以省去打繁雜的程式碼的時間，很輕鬆就能建立完整的分析報表，在實作時，實際體會到畫板吸引人的地方，他不像其他軟體的刻板設計，會去規定使用者一定要對齊或是放在某些區域，我覺得這讓使用者有很大的發揮空間，可以自己決定怎麼去設計版面，不過最麻煩的還是一開始的資料過濾了，沒有好的資料就無法有好的分析，這是所有牽涉到數據的工作所必須處理的首要任務。  
094	W15	174	72	  今天講師上課談到一些關於power bi的應用，前不久我才在另一堂excel的課程上有稍微實作一點點power bi，不過一開始只是學習最簡單的功能，對這個軟體還沒有太深入的認識。Power BI 是微軟推出的資料視覺化應用，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，幫助了解數據背後的資訊。Power BI 可以接受不同種資料來源，像是 CSV 、Excel、Web資料，或是連結資料庫的數據，資料載入後，就可以利用 Power BI 內建的23種視覺效果去分析數據資料。再來可以利用這些視覺效果建立不同類型的圖表，例如樹狀圖或橫條圖等，完成圖表的建立後，就可以體驗 Power BI 互動式的動態報表。  
095	W15	199	77	  本週上課的主題是Power BI。Power BI 是微軟推出的資料視覺化應用，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，幫助了解數據背後的洞察。簡化了以往拼圖拼報告的時間，讓用戶能夠投放更多時間於分析中。不只是把數據上載，更可以連接其他數據庫，直接抽取數據進行分析。在高級的版本中，更可以進行實況分析(Live analytics)，圖表會隨著實況更改，常用於IoT。講師將兩天的課程濃縮於2個小時，因此無法在這麼短的時間完整的了解Power BI的完整功能，但至少對視覺化資料有了初步的了解。  
096	W15	168	71	  今天講的主題是AZURE裡面的POWER BI，簡單來說是一種商業分析解決方案，可讓資料視覺化並組織共用見解，或將它們內嵌在應用程式或網站中，連線至數百個資料來源，並以即時儀表板和報表呈現資料。這個功能主要是以新方式檢視資料，這個應用也可以整合其他AZURE的功能，像是AZURE的資料庫等。也能夠簡化大數據之後的結果，可能以圖表的形式呈現，更方便讓使用者去了解數據的分析是什麼，是一個非常實用又方便的功能。  
097	W15	190	75	  今天來為我們講課的講師是李傑偉老師，老師這次課程的主要內容是教我們如何實作power bi，在老師這次課程之前，我沒有聽過power bi，很感謝老師這次帶給我們的教學，我覺得受益良多。  老師除了詳細的講解了每個步驟的功能和意義外，還提供我們一些時坐上所需要用到的數學公式，讓我們可以不用手動輸入，可以直接將公是複製貼上，幫助我們快速學習power bi的操作過程。  power bi是個很有趣有好用的數據整理、呈現工具，其中有一個功能讓我很印象深刻，就是有個魚缸的數據圖，裡面的魚還可以換成各種形狀，我認為讓我印象非常深刻。  
098	W15	120	61	  今天的講師是李御安講師，主要是在Power BI互動式資料視覺效果BI工具，這項工具是我以前都沒聽過也沒使用過的技術，所以這堂課中我特別感興趣。雖然在課堂一開始還沒實做，但看到一些成果報表，覺得這種視覺化的資料呈現真的清楚很多，同時也很吸引人的目光，看起來也比較舒服。雖然這個技術比前幾堂視覺辨識、人工智慧等技術來的基礎、簡單，但這項技術也是我近期最有可能需要用到的技術，所以我覺得這堂課有比較符合我目前的需求，不管是在做報告或者未來在工作上呈現資料狀況都很實用。  
100	W15	189	74	  老師先講解了資料視覺化在企業中的重要性，也講解了對於資料分析的好處，由此引出了Power BI這一款軟體。Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。老師今天教了我們Power BI的實作，在我看來，這的確是一款非常有用的軟體，因為對於我們來說，也許有些人不一定會進入程式設計的行業，然而，power BI這款軟體可以用於各行各業，將資料視覺化，泛用性很高，對我們很有用處。  
101	W15	131	63	今天講師為我們講解的是Power BI的應用，這一套軟體能讓我們在我們平常生活中應用，可以把我們平常的一些資料數據轉換成視覺化的圖表，就可以應用在平常例如是報告的時候，可以把資料呈現出來，所以這是一套很實用的軟體。這套軟體的好處是可以很方便的在網頁上看到自己所做的報表，而且在手機看的時候並不會因為手機螢幕大小而改變報表的圖形，所以對於要在外面進行行銷的員工來說，這是一套很好的軟體去讓他進行他的工作。對於學生來說也是一套很好的軟體進行報告。  
102	W15	163	69	  我覺得講師這次帶給了我們非常非常有用的東西給我們，那就是power bi，這個東西就如講師所講的，這是一個比任何一個都好用的東西，他可以把我們想知道的東西圖像化，讓我們更容易了解或者發現錯誤的地方可以立即作出修改。講師一開始講解這個應用講解的非常用心，為什麼我們會用到這個程式，為什麼我需要這個應用，讓我一開始可能沒甚麼興趣想了解到最後我覺得這個應用如果更深入的用不用花錢就好了，我真的覺得這個應用非常的有用，我們可能經常都會有需要用到。  
103	W15	292	97	  在今天課堂上講者為我們講述了關於神奇的資料視覺化是怎樣做，要怎樣使用Power BI Desktop 來做關於數據資料的整理，如何把資料載入去新增資料做一個圖表數據模型出來，同時也可以做智慧資料分析。這個Power BI Desktop還可以做分別建立群組以及權限性。可以發佈或線上瀏覽與利用Power BI Desktop做成一個詳細的財務報表分析。對於在 Azure 可以使用的功能又有再一進的學習，理解到Azure可以做的功能擁有滿多的。利用Azure可以做到更好的呈現方式又或者是可以做成機械人等等的功能，能夠做到很多的事情。  
104	W15	182	72	  今天講師大慨是在說Power BI作為一種基於雲的服務，正在迅速地在數據科學領域的專業人士中普及，該服務可以幫助他們輕鬆地可視化並共享組織數據中的見解。而在此數據科學課程中，我們將會向Microsoft的Power BI產品團隊學習一系列基於講座的簡短視頻，其中包括演示，測驗和動手實驗。還會從頭到尾地遍歷Power BI，從如何連接和導入數據開始，使用Power BI Desktop編寫報告，然後將這些報告發佈到Power BI服務。另外，學習在網絡和移動設備上創建儀表板並與業務用戶共享，我們會學習到連接，導入，整形和轉換用於商業智能（BI）的數據可視化數據，作者報告，並安排自動刷新報告，根據Power BI桌面和Excel中的報告創建和共享儀表板，使用自然語言查詢還有創建實時儀表板等。  
105	W15	289	95	  本週Justin講師主要講授Power BI視覺化的操作，Power BI 可以接受不同種資料來源，像是 CSV 、Excel、Web資料，或是連結資料庫的數據，在這次的範例，會使用到 Excel檔案，這份資料是去分析一間企業在台灣各區的銷售狀況，可以看到原始的資料並沒有做過任何的加工處理，像是加總 Sum 或是樞紐分析等，僅將資料範圍做【格式化表格】，這樣的呈現格式是最適合 Power BI 做資料分析的方式，未來只要定期將新的資料更新到格式化的表格中，Power BI 就可以即時呈現最新的資料了。  在 Power BI 進行分析的方式很簡單，只要將資料欄位拖曳到相對的位置就可以建立視覺報表，方法步驟如下：首先，現在我們要分析產品在全國各地銷售狀況，先選在右上方內建的視覺效果，選擇【地圖】的視覺效果，並將【地區】、【產品】、【營收】三個資料欄位，依照順序分別拖曳至欄位的【位置】、【圖例】、【大小】的位置上，就可以根據地理位置資訊分析產品銷售狀況。  接著，我們可以利用這些視覺效果建立不同類型的圖表，常用的圖表包括卡片(顯示資料加總)、樹狀圖(當產品數量較多，用圓餅圖看不出之間的差異時，可以使用)、橫條圖(比較量的大小)等，完成圖表的建立後，就可以體驗 Power BI 互動式的動態報表，今天的操作過程，當我點選業績最好的業務張遼時，卡片就可以顯示出他的業績以及賣出產品的數量，另外，其他圖表也會因為點選了張遼這個人而跟著連動資料，所以我們可以看出張遼擅長賣的是孫子兵法的產品，他的銷售地區主要集中在台北，我們就可以請他和同事分享銷售在台北銷售孫子兵法這個產品的訣竅，提升整體公司的業績。  
108	W15	268	92	  使用 Power BI Embedded，ISV 和開發人員可獲得額外的彈性，供他們使用 Power BI API 在其應用程式中內嵌智慧。 ISV 和開發人員可以利用最少的開發工作來加快應用程式上市的速度，並藉由在其應用程式中導入 Microsoft 的世界級分析引擎，讓自己脫穎而出。 同樣地，開發人員可以花時間投注在其解決方案以滿足客戶需求，而不是開發視覺分析功能  Power BI Embedded 適用於獨立軟體廠商 (ISV) 和為其客戶建置應用程式的開發人員。 它可用來作為協力廠商商業智慧服務，讓您將應用程式資料視覺化，而不是自行建置該服務。 Power BI Embedded 是平台即服務 (PaaS) 分析解決方案，開發人員可以在這個解決方案中為客戶將報表和儀表板嵌入應用程式  
109	W15	257	88	  power bi 資料視覺化，oltp、olap訂購系統、採購系統，將資料作分析的系統，先將資料處理，再做視覺化。商業智慧:資料整-> 視覺化呈現(包括手機、電腦) ->客戶觀看。Power bi desktop:get data->analyze ->visualize ->publish。從數百個支援的內部部署和雲端式來源 (例如 Dynamics 365、Salesforce、Azure SQL DB、Excel 和 SharePoint) 中存取資料。使用自動累加重新整理，確定它一律具有最新資訊。Power BI Desktop 可讓您形成各種案例的可操作深入見解。深入研究資料，尋找產生可操作見解，但您或許會忽略的模式。使用快速量值、群組、預測及群集等功能。讓進階使用者能使用功能強大的 DAX 公式語言全面掌控他們的模型。您若是熟悉 Excel 操作，使用 Power BI 也會感到如魚得水。  
110	W15	218	83	  Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料覺得這次上課的內容很豐富，讓我們有很多實作的部分，運用power B能呈現出互動式資料視覺效果，可以很快速的呈現大量資料的分析及分布狀態， 而且可以使用自己覺得好看的版面，使用power BI 不論資料所在位置，都可以連線至資料，網路上也有poewr BI的詳細介紹，希望課程都可以以實作的方式。  
