seatno	assignment	score	grade	comment
043	W12	198	86	  今天是介紹Azure Notebook & Machine Learning。公司如何轉型?首先通過智能跟動態應用程序為業務使用者跟終端用戶提供服務，然後建立統一的可用數據管道、訓練ML和DL模型以獲取見解、運營模型並大規模分發見解。  Azure ML中的模型管理通常涉及四個步驟，    1. 使用模型註冊表註冊模型   2. 使用圖像註冊表註冊圖像（Azure Container Registry: 可以建置、儲存及管理所部署之各類型容器之私人登錄中的映像及成品。 將 Azure 容器登錄與現有的容器開發與部署管線搭配使用。 使用 Azure Container Registry 工作依需求在 Azure 中建置容器映像，或透過來源程式碼更新、容器基礎映像更新或計時器，觸發自動建置。）   3. 將映像部署到雲端或邊緣裝置   4. 監視模型-可以監視模型的輸入輸出和其他相關數據  
045	W12	164	71	  今天請來的講師看著有些面熟，想了想才發現原來是不久前才來過的講師。而今天的課程是在講解機器學習主要學習的範圍，他是如何學習的，以及能夠學習的問題有哪些。透過從過往的資料和經驗中學習並找到其運行規則，最後達到人工智慧的方法。課程最後則提到了未來人工智慧能夠有的走向。  
046	W12	173	77	  這禮拜的講師所講的是有關於Azure Machine Learning Services，這項產品提供使用者各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。使用方面的便利性有使用不分技能等級，並符合您的需求的工具，快速建置及部署機器學習模型。以無程式碼設計工具開始著手，或使用內建的 Jupyter Notebooks 採行程式碼先行的路徑。利用自動機器學習 UI 加快建立模型的速度，並利用內建的功能工程、演算法選擇及超參數整理，開發高度精確的模型。經過這堂課我了解了有關於這項產品更多的應用及知識。  
048	W12	148	66	  延續上次的Azure的課程，並且了解到使用者的情境以及需求，App Services也能在上使用，讓你想使用的model也能在上面做使用，function所需管理的事情減少，以更專注的優勢讓你能做你的事，若達不到預期，也能用靜態加速服務，若有跨職業，也能做設定，諸多功能的使用都帶領我們能更完整的運用它。  而微軟的訂價雖高，學生方面有提供學生帳戶。  雲端的概念就是，微軟有很多資料中心能夠做處理，在世界各地也都有，雖有些業者會請向使用google，因法律上的緣故，而香港和東南亞的資料中心是台灣地區的首選。  
049	W12	184	79	  這堂課的前段也是先概念的帶入。先是關於分析統計的概念。CART分類與決策數分析、Random Forest隨機森林分析。配合圖片的分析結果進行講解說明，雖然還是聽得有點懵懵懂懂的，但是還是多了解了一點點。設想這些數據是不同的客戶群，可以更快的理解這些數據進行這些分析的意義。  後半段進入這禮拜的主題Azure Machine Learnining Assets。實做的部份這禮拜感覺起來操作沒有之前順利，可能對於機器學習的概念還不夠充足吧！講師也分享了很多非Azure方面，比較生活、實際、業界方面的經驗分享、建議，整堂課的內容整體起來也很充實、有學到一點東西的感覺。  
050	W12	197	85	  Azure IoT:所有產業中的組織都在使用 Azure IoT，利用 AI 機器學習快速處理各種 IoT 裝置的大量資料，來開發新的企業營運、改善產能並減少浪費。使用裝置到雲端的遙測資料來了解裝置的狀態，並定義傳給其他 Azure 服務的訊息路由，而不需要撰寫任何程式碼。在雲端到裝置的訊息中，可靠地將命令及通知傳送至連接的裝置，並透過通知回條來追蹤訊息傳遞。視需要自動重新傳送裝置訊息，以便配合間歇性連線。Microsoft 在 IoT 研究和智慧邊緣投入了 $5 十億 (美元)，不僅為 Azure IoT 帶來了全新服務和功能，也推動了商業策略和高階領導力的探討，定義智慧時代的成功。  ### 強化裝置  透過 Azure Sphere 為您全新且由 MCU 驅動的現有裝置取得強大保護。  ### 更安全的連線  協助確保從裝置傳輸至中樞的資料保有機密性、能防止竄改且經過驗證。  ### 更安全的雲端  改善雲端、邊緣和兩者之間的資料安全性。  
051	W12	186	82	  今天講師在講Data Science 資料科學、資料分析，介紹些演算法，還有bash 和Azure 關於機器學習的功能，workspace 包含Models、Experiments、Pipelines、Compute Targets、Images、Deployment、Data Stores，piplines 是自動化的一環，deployment 主要分API和本機端，supervise 資料分群、十大演算法、先了解data，在、svm、random forest、spark 資料分析。  通過AI加速自動化機器學習，為業務用戶和最終用戶提供智能，動態的服務應用領域，  支持自動構建機器學習以加速，民主化和縮放AI。  為什麼要進行自動化機器學習?新功能可以為您選擇算法和超參數並生成可以部署的模型。  還有實際操作Azure 的 機器學習 服務。  
052	W12	198	87	  Serving business users and end users with intelligent and dynamic applications  What are the machine learning products at Microsoft?  I n c l o u d Azure Machine Learning Service Azure Machine Learning Studio Azure Databricks Azure Cognitive Services Azure Data Science Virtual Machine  O n p r e m i s e s SQL Server Machine Learning Services Microsoft Machine Learning Server  Azure ML service  Key Artifacts  Azure Automated Machine Learning ‘simplifies’ the creation and selection of the optimal model  Why Automated Machine Learning New feature that picks an algorithms and hyperparameters for you and generates a model ready for deployment  Simplifying The Machine Learning Process?  
053	W12	214	90	  這次上課的內容主要是在Machine Learning的部分，而這個服務提供了幾個主要的功能，自動化學習功能能更快找出適合的演算法與超參數，機器能重複自動學習分析數據得到結果，還有DevOps 之於機器學習運用整合的 CI/CD、機器學習管線與模型管理提高產能，最方便的是他提供了跨工具的 Python SDK能使用慣用的 Python 環境與機器學習架構。  Machine Learning的模型管理步驟如下：  STEP 1.使用模型寄存器註冊模型  STEP 2.使用圖像寄存器註冊圖像  STEP 3.將圖像部署到雲或邊緣裝置  STEP 4.控制模型－可以控制輸出、輸入和模型的相關資料  
054	W12	218	92	  這禮拜講的是Azure Machine Learning Service，機器學習是一項資料科學技術，可讓電腦使用現有資料來預測未來的行為、結果和趨勢。 使用機器學習，電腦不需要明確進行程式設計就能學習。機器學習的預測可讓應用程式和裝置更聰明。 例如，當您線上購物時，機器學習服務可根據您已經購買的產品，協助推薦其他您可能會想要的產品。 或是當您的信用卡被刷過時，機器學習服務可將該筆交易與交易資料庫進行比對，協助偵測詐騙。 而且，當您的吸塵器機器人清潔房間時，機器學習服務可協助它判斷作業是否已完成。  
055	W12	186	82	  今天是由淡江的石大學長來為我們講授課程，主題是關於Azure 的機器學習部分以及人工智慧，首先提到機器學習的內容，是提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。使用不分技能等級，並符合使用者的需求的工具，快速建置及部署機器學習模型。以無程式碼設計工具開始著手，或使用內建的 Jupyter Notebooks 採行程式碼先行的路徑。利用自動機器學習 UI 加快建立模型的速度，並利用內建的功能工程、演算法選擇及超參數整理，開發高度精確的模型。  
056	W12	179	78	  經過了這週講師精彩且不會讓我們同學感到太困難及深奧的演講之後，我對於這週的課程又有了更深一層的認知，並且通過這周的學習之後，我對於我未來要工作的方向又有了可能更多的一些想法，不光光是過去我們在課程中學習到的部分，還是有很多不同的題材值得我們同學做更深一層的學習以及研究，並且也讓我們對於畢業後的未來有更多的嘗試想法以及看法，我認為這都是很好的一次課堂經驗，謝謝講師的演講！！  
057	W12	150	66	  這禮拜來的講師是我們一個淡江的石學長，之前是就讀數學系，依然還是覺得他很厲害，在畢業之後靠著自己的努力，收入也能達到非常高的水準，讓我覺得說不管現在如何，畢業之後也是可以靠著努力讓我們自己有競爭力，讓我對於未來更有盼望。這週她介紹的是Azure Notebook，這個東西感覺還滿厲害的，雖然很多都是英文而且老師也很快速地帶過去，感覺還有很多更厲害的功能不是短短一節課的時間就可以學會的，讓我受益很多。這週是這位學長第二次來，我依然覺得他是一個很值得大家尊敬的學長。  
058	W12	249	97	  本周是講有關Microsoft Azure Machine Learning Studio的操作，是一種共同作業的拖放工具，讓您可用來依據資料建置、測試及部署預測性分析解決方案。 傳統的 Machine Learning Studio 版本會以 Web 服務形式發佈模型，讓自訂應用程式或 BI 工具 (例如 Excel) 能夠輕易使用。Azure Machine Learning 同時提供 SDK **與** Azure Machine Learning 設計工具 (預覽)，可快速準備資料、定型及部署機器學習模型。 此設計工具會對 Studio (傳統) 提供類似的拖放體驗。 不過，不同於 Studio (傳統) 專屬的計算平台，此設計工具會使用您自己的計算資源，並與 Azure Machine Learning 完全整合。  
059	W12	135	63	  這禮拜來的講師是之前來過的石講師，他上的課都滿有趣的，他不會一直講自己的，大概到一個段落後他會稍微停下來講一些別的或是分享他的看法，我覺得這樣對我們吸收是有幫助的，要是一直上課程內容的話我其實有點難跟上，這次講的又是我沒聽過的內容，身為一個資管人有這麼多資訊相關的東西沒聽過，說實在有點慚愧，Azure涉及的範圍實在是太廣了，再次深深覺得能夠進入微軟工作的人真的很厲害，學期快結束了，不知道下個禮拜又會有甚麼新的領域要學習。  
060	W12	159	69	  今天演講介紹的是Azure Notebook & Machine Learnining，講師是石江洺講師。我印象很深刻，因為他很喜歡和學生互動!其中我很有印象的是講師說到cart，它是初階入門的一個由上往下的方法。而它的概念很簡單，分法是yes或no、1或0、左或右，目標是從群體找到特定目標，但是必須先知道群體的差異，這就是網路上一些決策數以及不同演算法的分類，就是不斷重複這些方法去找到特定目標。而講師就從我們生活周遭舉例子，而我覺得這樣很好能讓我們更能理解。在講解這套方法時，講師講得非常仔細讓我的思路還蠻清楚的，可以理解!  
061	W12	185	81	  AZURE DATA FACTORY      在巨量資料的世界中，未經處理、未經組織的資料通常是儲存在關聯式、非關聯式及其他儲存體系統中。 不過，未經處理資料本身並沒有適當的內容或意義，因此無法為分析人員、資料科學人員或業務決策者提供有意義的深入解析。  巨量資料需要以下服務：可協調和運作程序，將這些龐大的未經處理資料存放區精簡成可操作的業務見解。 Azure Data Factory 是一個針對這些複雜的混合式「擷取、轉換和載入」(ELT)、「擷取、載入和轉換」(ELT) 及資料整合專案建立的受控雲端服務。  
062	W12	184	79	  作為一個資訊管理系學生，選擇了一個必須時常站在時代前端的科系，我開始意識到「高瞻遠矚」不再是一種只出現在文章上出現的生硬成語，它將變成一種基本能力，一種伴隨我們往後生活的切實態度，我想與其去恐懼未來，倒不如主動放大膽子，展開雙臂去迎接未來，在資訊的日新月異，和科技的突飛猛進之下，世界的演變常常是令人錯愕的、目不暇給的迅速。   還記得我中學時，網路信件是除了電話之外，同學和三五好友們最常拿來交流感情和傳送訊息的先進方式，而在進入了高中之後，轉眼間，ｅ－ｍａｉｌ的使用率在ＭＳＮ和即時通訊系統的普及下迅速銳减，淪為大型垃圾廣告的停屍間，同樣的道理，愈來愈簡便的無名、天空等部落格也改變了許多人使用網路的習慣。四、五年前常有人動不動就成立家族來和朋友互動，到了今天，我認識的每五個人之中，就有一個擁有個人網誌。  
063	W12	188	83	這周又是上次那位石講師來演講，但這次給人的感覺沒有像上次依樣那麼囂張跋扈了，這周的主題在講關於Jupyter Notebook的部分，以前寫Python的時候就有使用Jupyter Notebook來寫程式，沒想到還能有更多更多的變化在裡面。 在實際操作的部分，有些同學好像因為給的餘額不夠了而沒辦法繼續跟著講師的教學繼續做下去，我以前每次上課做完專案都有刪掉，所以這次也可以成功開好，但我這次的專案卻忘了刪掉，放在那放了四天，希望下一次上課的時候不要因為我沒有及時刪掉專案造成餘額不足導致無法跟著上課的內容走。  
064	W12	167	74	  微軟所提供的機器學習，能提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。而不管我想要踏入的是什麼領域，我可以使用不分技能等級，並符合您的需求的工具，快速建置及部署機器學習模型。以無程式碼設計工具開始著手，或使用內建的 Jupyter Notebooks 採行程式碼先行的路徑。利用自動機器學習 UI 加快建立模型的速度，並利用內建的功能工程、演算法選擇及超參數整理，開發高度精確的模型。  
065	W12	192	84	  這次上課的講師是之前來過的石江洺講師，上課內容是Azure MachineLearning Services以及Azure Notebook using Python。   Azure Machine Learning是一種雲端式環境，可用來定型、部署、自動化、管理及追蹤 ML 模型。可用於任何一種機器學習，從傳統 ML 到深度學習、受監督和不受監督的學習。   撰寫 Python 或 R 程式碼等等，都可以在這裡的工作區中建立、定型和追蹤高精確度的機器學習和深度學習模型。   Azure Notebooks 是免費的服務，不必安裝就能在雲端中開發和執行 python。   Azure Notebooks 可以讓你不用安裝即可立即存取完整的 Anaconda 環境來寫程式 Python。   這次上課內容是機器學習，未來大部分的智慧機器都一定會用到機器學習，感覺已經是學資訊的人必學的技術了!  
066	W12	141	64	  石江銘講師是我這學期印象最深刻的一位講者，根據大家的程度調整課程內容非常很用心，看得出來是真的希望我們能從中學到東西，而這次課程講的是ML，他說random forest 就是做很多決策樹，再將每次的結果分類，最後便會形成，而初入門在餵資料前最好是先研究資料，這樣跑出來的分類也不致太差，現在已有許多方法在做決策樹的boosting演算法訓練資料，如XGBoost、LGBM、CatBoost，使用者僅需丟入好的資料，經過演算後，便可從中資料分群發現差異點。這堂課對我來說蠻深奧的，但讓我也對ML有初步認識，很喜歡這次的課程。  
067	W12	124	61	  Azure Machine Learning是微軟所開發的機器學習，是一種雲端式的環境，可用來定型、部署、自動化、管理及追蹤機器學習模型。他也可用於任何一種機器學習，從傳統模組到深度學習、受監督和不受監督的學習。Python或R程式碼等程式語法，都可以在Azure ML工作區中建立、定型和追蹤高精確度的機器學習和深度學習模型。  此外，講師也介紹並且示範了如何使用Azure Notebook，他可以建立完整的Jupyter筆記本撰寫Python，並且可以在Azure Notebook建立與他人共用的筆記本、複製與遷移等功能提供使用。  
068	W12	251	97	  這周的演講內容是Azure Machine Learning Services，這是一種雲端式環境，提供 Web 介面和各種 SDK，可用來定型、部署、自動化、管理及追蹤 ML 模型。Azure Machine Learning 可用於任何一種機器學習，從傳統 ML 到深度學習、受監督和不受監督的學習。 無論您想要撰寫 Python 或 R 程式碼或使用零程式碼/低程式碼選項 (例如設計工具)，都可以在 Azure Machine Learning 工作區中建立、定型和追蹤高精確度的機器學習和深度學習模型。  Azure Machine Learning 設計工具會對傳統 Studio 提供類似的拖放體驗。 不過不同於傳統 Studio 專屬的計算平台，此設計工具會使用自己的計算資源、可調整規模，並與 Azure Machine Learning 完全整合。  
069	W12	146	65	  這週學習的是Machine Learning，Azure的Machine Learning有別於其他方法，他們能夠加速整體機器學習的週期，提高產能跟存取所有技能等級都可以使用，他們利用MLOps來做大規模的運作，可以用ˊ建置可靠的AI解決方案，並且能夠在開放及彈性的平台上進行創新。他們應用了企業級的安全性、合規性及虛擬網路支援建置機器學習模型，使用內建的身分識別、資料和網路存取控制項保護資產，並且只可存取公司網路或套用 Azure 安全性原則，利用稽核線索、配額、成本管理及全方位的合規性產品組合進行管理及控制。  
070	W12	189	83	  今天的課程主要在講解Microsoft提供的Machine Learning Service，在Machine Learning可以幫助你主要在市場方面有產品建議、分析等；在銷售則是有銷售建議、動態價格；服務方面則是智慧型聊天機器人；在金融、操作、人力管理這些方面在機器學習都可能夠給予適當的幫助，對於現今社會機器學習已經是不能缺少的。   而Azure的Machine Learning 可用於任何一種機器學習，從傳統 ML 到深度學習、受監督和不受監督的學習，可以透過使用程式碼在 Azure Machine Learning 工作區中建立、定型和追蹤高精確度的機器學習和深度學習模型。  
071	W12	137	64	  在上完這堂課並且上網搜尋資料之後我了解到機器學習有分為以下四種，第一種為監督式學習，監督式學習是一種與分類和預測方法同義。監督的意思為，透過訓練資料集中的 標籤資訊來監督學習，非監督式學習是一種與分群方法同義。資料不具有可分類的標籤 - 半監督式學習：模型中，同時使用有標籤和無標籤的資料樣本。第三種是半監督學習，半監督學習是介於監督學習與非監督學習之間。最後是增強式學習，增強式學習是指給予機器獎勵或處罰訊號，機器則會據此修改學習。  
073	W12	166	73	  在2019年11月26日第八節下午3:00至第九節下午5:00的企業雲端應用趨勢與實務課程，感謝魏教授系主任，可以邀請到這麼優秀的講師來為我們講解這堂如何應用Microsoft的雲端平台Azure，而這堂課我聽到讓我最印象深刻的一句話是：『你們到業界上coding的時候不能只說只要會python就好，而是要訓練自己對於程式語言的上手程度。』這句話也突破了我這四年的迷思，原本想說只要好好學Java或Python這樣的程式語言就好，但也因為這番話道出了我們真正要學習的是我們如何自己能有自我學習程式語言的能力。  
074	W12	170	75	  這禮拜的課程是Azure Notebook & Machine Learnining，石江洺講師總是豪不吝嗇地把他的經驗分享給我們知道，這次他介紹了很多關於機器學習的方法，像是他有提到random forest，大量的做很多樹，大量的問很多問題，然後把所有樹的結果整合起來。因為上次比較沒有做到實作的部分，所以這次講師比較快就帶我們實作，過程中也是很有耐心的講解，我們遇到問題的時候也是馬上幫我們解決。其實石江洺講師帶給我們的東西遠遠超出課程很多，尤其是那些實務上的經驗，還有那些鼓勵我們激勵我們的話。真的非常謝謝他，也許還有很多聽不懂的地方，但那也就是我們還需要學習的地方。  
075	W12	214	90	  我一直都對機器學習很有興趣，因為專題也是製作相關的主題，不過我在實際運用時卻因為看不懂結果而搞了好久，這次講師從機器學習的原理切入，讓我更加了解機器學習運作，現在回頭看看自己的專題，覺得主題是這個真是太好了，如果當時用雲端應該會更加方便。  
076	W12	205	88	  這周的講師是石學長石講師  開頭先討論一些演算法 分群方法 以及一些業界的情況  蠻喜歡聽這位講師聊這些東西 分享自己的經驗 覺得很有趣  但是這次聊比較短 很快就進入這周重點 Machine Learning  不過我的帳號不知道出了甚麼問題 quota沒了...  我只能跟別人借帳號來開ML服務  這次課程已經有AZURE官方說明文件  講師用這文件輔助說明  訓練檔案是手寫數字 好像跟徐煥智老師上人工智慧練習時的檔案是同一份  我們一步一步操作跟著文件照做 複製貼上 就有成果,挺有成就感的  可以最後時間還是有點不夠 不過其實講師該講的都差不多都有提到  
077	W12	184	80	  又過了一個禮拜，來到每個禮拜唯一一堂不是由學校裡的教授講授的講座課，謝謝魏主任也謝謝微軟，讓我們有機會來聽由微軟裡的員工們講授的知識，這些是在一般課堂上比較難，更可以說是不太可能會聽到的知識，所以每堂課我都很珍惜，而在這個禮拜，石江洺石講師告訴我們一些機器學習應用在微軟上的知識(What are the machine learning products at Microsoft)，講到了微軟的Azure ML service這個服務，講師很用心地、慢慢地一步一步教導我們，告訴我們一些觀念，而我認為，如果未來要進微軟工作，這些基本知識是不可或缺的。  
078	W12	175	77	  聽完了講師的說明後，對於決策樹的圖更加明白了，並且學習到了machine learning的相關知識。機器學習提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練以及部署機器學習模型更加快速。採用領先業界的 MLOps 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新，這可以加速整體的機器學習生命週期。而且它是在開放及彈性的平台上進行創新，可以取得開放原始碼工具與架構的內建支援，進行機器學習模型訓練及推斷。  
079	W12	216	91	  這次講的是Accelerating AI Through Automated Machine Learning。ML的幫助包括：Marketing、Sales、Service、Finance、Operations、Workforce。  ML幫助開發團隊和懂資料意涵的人不需要高度的程式技術就能完成特定的AI應用目標，讓大家可以更專注在判斷要讓機器學習甚麼問題，以及蒐集目標問題的所有相關資料。這是一種加速的方法，ML輔助這些還在研究、實驗怎麼訓練機器學習的人，能夠快速的得到反饋，針對反饋重新蒐集資料，更快進入下一輪訓練。  Azure ML提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。  應用程式碼先行 (code-first) 與拖放功能設計工具及自動化機器學習，提升所有技能等級的產能。  強固的 MLOps 功能可與現有 DevOps 程序整合，協助管理整個 ML 生命週期  先進可解譯的公平性與模型，可用於建置可靠的 AI 解決方案，並搭載更完備的安全性與成本管理功能，能夠更進一步治理及控制。  開放原始碼架構和語言的頂級支援，包括 MLflow、Kubeflow、ONNX、PyTorch、TensorFlow、Python 及 R。  這次的演講跟AI機器人有關，個人認為microsoft真的提供了許多服務，讓使用者更加便利。不過關於這方面的概念，我覺得滿難的，所以另外上網查了一些資料，才有更深入的了解。  
080	W12	172	76	  這週邀請來的是之前邀請過的石江洺顧問 Rick Shih，上次老師著重在觀念與理論的部分，而這次則將重心放在實作的部分，老師說到現在深度學習的結果還沒辦法被人們詳細的解釋和分析，包括他自己在業界工作時，也都是用傳統的機器學習，老師帶我們做了簡單的手寫文字辨識，過程中是使用Python撰寫，老師也鼓勵我們多多看程式碼是如何撰寫的，過程相當有趣，學習到很多機器學習及分析的相關知識。  
081	W12	186	83	  每次聽完這老師的課都感覺整個價值觀被打碎一般。老師講的內容非常實務，豐富又專業的背景知識，在老師口述之下觀點顯得很與眾不同，帶給我們了許多相關的概念與操作時所需的技術，而且也不會很死板的從頭說到尾，反而是使人覺得很活化思考的方式去理解資料處理上實際的分析步驟，也了解了許多業界正在使用的技術為何。我覺得內容真的很棒無從挑剔，不過有點小可惜有時候老師講太快會聽不清楚老師講的東西是什麼，或是其實根本沒聽過的東西，雖然被提出來，但我們不了   解，所以也無從查起到底是哪種正在使用的技術。就像是一開始的分群到決策樹，講了許多概念與方法，但是中間的一些專業術語聽起來會無法完全理解老師說的內容，但專業的確是無可否認的也令人敬佩。最後的實作時也有回去講一些理論的意義，搭配起來看會比較懂。老師注重的是個人的思考與除錯能力，慶幸我還算能跟得上一半的進度，得以查看machine learning的操作教學，希望未來可以更好，自己架設起來這個東西，朝著老師哲學與技術能力方向前行。  
082	W12	257	98	  這禮拜的演講內容是Azure Machine Learning Services，能夠快速建置及部署機器學習模型，可用於任何一種機器學習，從傳統 ML 到深度學習、受監督和不受監督的學習，受監督分為CART、 Random Forest、SVM、XGBoost，不受監督則分為KMean和Hierarchical Clustering。Machine Learning可以幫助企業的創新，包括在市場行銷、財物及公司運作等方面，三大目標有Democratize AI、Accelerate AI、Scale AI。Machine Learning讓電腦使用現有資料來預測未來的行為、結果，機器學習的預測可讓應用程式和裝置更聰明，是現在的一大趨勢，我覺得是值得我們研究，未來也有可能會利用在工作上。  
083	W12	164	71	  聽完這次講座，覺得石江洛講師講的都會讓我認識更多蠻有趣的社會面和跟對人處事的態度和方法，覺得很貼切又很好笑，在他的講座下我覺得自己受益良多，每次都可以多多少少的學到更多正面的東西，像這次課堂中學習到了python的機器學習和一些輩分的相關知識，在這短短的兩小時中，讓我們能夠聊解到最簡單的知識和操作，跟其他小地方該注意的或運作時需要去注意的，雖然對大學生來說，一定要有自己的興趣才會去專研，那不然很少能夠深入學習的，但這次聽完講座，讓我發現了新的平台，可以有更多的練習機會  
084	W12	208	88	  今天學習到機器學習，機器學習是一項資料科學技術，可讓電腦使用現有資料來預測未來的行為、結果和趨勢。 使用機器學習，電腦不需要明確進行程式設計就能學習。提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。  還有Azure Notebooks 是免費的裝載服務，無需任何安裝程序，就能用來在雲端中開發和執行 Jupyter Notebooks。 Jupyter (前稱 IPython) 是開放原始碼專案，可輕鬆將 Markdown 文字、可執行程式碼 (Python、R 和 F#)、持續性資料、圖形以及視覺效果統整至名為「筆記本」的單一且可分享的畫布上。  
085	W12	164	71	  今天這堂課也是邀請到微軟的講師，是之前有見過的，我不是很喜歡這個講師在介紹課程的方式，這個老師知道的很多，但是在教學上我覺得不太適合，今天一樣是延續Azure的系統課程，包含很多Model的應用，在大數據上的使用，也涵蓋機器人，比起前幾次的課程我較無興趣，下周的胡德民講師反而讓我比較感興趣，這週的實作到coding上的使用，還有Azure Automated ML的介紹，內容越來越難，雖然他的演講裡，包含了他的生涯介紹和他的演講教學，還是很感謝他願意花時間教導大家。  
086	W12	164	72	  今天依然請到了我們淡江的學長石江洺來當我們這次的講師，這次的內容一開始就直接實作azure了，稍微小困難，需要再更深入的研究。  這次的授課不只教實作，也講了很多未來在社會上的趨勢與我們需要知道甚麼，企業一開始都希望給新人多點工作機會，所以我們一定要特別去努力，而且未來如果是要走程式專業這行，用的工具有非常多種，他也有提到python是比較常用的，我在”人工智慧”這堂課還有專題的時候有稍微學習了一點python，所以是好上手的。  最後再次感謝學長與老師。  
087	W12	241	96	  這週的主題是Azure Machine Learning Services + Azure Notebook using Python  Machine Learning就是機器學習，是對算法和統計模型的科學研究，計算機系統使用這些算法和統計模型來執行特定任務，而無需使用明確的指令，而是依靠模式和推理。機器學習算法基於樣本數據建立數學模型，以便進行預測或決策而無需明確地編程以執行任務。其算法用於各種應用程序，例如電子郵件過濾和計算機視覺，在這些應用程序中，很難或不可能開發出有效執行任務的常規算法。  機器學習與計算統計緊密相關，計算統計側重於使用計算機進行預測。數學優化研究為機器學習領域提供了方法，理論和應用領域。數據挖掘是機器學習中的一個研究領域，專注於通過無監督學習進行探索性數據分析。[3] [4]在跨業務問題的應用中，機器學習也稱為預測分析。  而一開始講師就介紹了Machine Learning可以在哪些方面帶給我們創新，例如Marketing、Sales、Service等，後來也一步步帶我們操作，非常實用。  
088	W12	230	94	  很開心能夠再度邀請到石學長來跟我們進行指導，今天的主題是: Azure Machine Learning Services + Azure Notebook using Python。此次課程的重點就是:  先了解資料，用如下傳統學習方法，不急著用深度學習。  A.非監督分群:  KMean (須先決定分群要分幾群)  Hierarchical Clustering (由下而上長群, Cluster Dendrogram)  B.監督分類/預測:  CART (由上而下長樹)  Random Forest  SVM (較不會過度擬合)  XGBoost  我最印象深刻的是以雲端為基礎的 Azure Machine Learning 筆記本 VM，開發環境唯一的硬性需求是 Python 3，優點是最簡單的入門方式。 整個 SDK 已安裝在您的工作區 VM 中，且筆記本教學課程已預先複製並可供執行；缺點則是缺少開發環境和相依性的控制權。 Linux VM 所產生的額外成本（VM 可以在未使用時停止，以避免費用）。  
089	W12	109	61	               在這節課當中我們了解到了在伺服器上使用機器學習和一些在職場上的經驗，像是決策樹的做法等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究在伺服器上使用機器學習之類的，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W12	235	95	  這次的微軟講師教授內容是有關Learning Services + Azure Notebook using Python的課程，而包含最新的 Azure Machine Learning Python SDK 範例。 這些 Juypter Notebook 可協助您探索 SDK，並且可供您自己的機器學習服務專案作為模型，是一個非常方便的工具值得我們學習，另外Azure Notebooks是Jupyter Notebook和Azure的組合。可以在Azure Notebook上運行自己的python，適用於任何工作空間，非常適合數據科學家，開發人員，學生或任何人。不論行業或技能如何，都可以在瀏覽器中開發和運行代碼，多種語言支持支持的語言比包括Python 2，Python 3，R和F＃在內的任何其他平台都要多，Microsoft Azure雲服務由Microsoft Azure創建：始終可訪問，始終可從世界任何地方的任何瀏覽器訪問，這都是一大亮點。我們可以好好學習。  
091	W12	210	89	  今天依舊請到了淡江的學長石講師，這次的內容一開始就直接實作Azure 裡的功能，講得非常仔細，並且要自己再去更加去了解和吸收。  心得： 這次講解了Azure Machine Learning在企業上的幫助，企業如何去應用它，以及Azure Machine Learning本身是怎麼去運作的，為什麼Azure Machine Learning如此重要，在生活上改變了我們什麼等等，讓我又學習到新知識，並且講師也提供未來職場上的一些分享，python也是可以去仔細學習的東西對我們資訊業很重要，可以設定Azure Machine Learning的開發環境，謝謝講師的分享跟解說。  
