seatno	assignment	score	grade	comment
046	W03	209	74	  經過今天講師熱!情的講解後我了解了Azure雲端儲存的相關服務，Azure laas主要的功能是系統串接，而微軟有為他們的雲端服務架設Data senter，每座Data senter都是由多棟建築物組合而成，可以確保客戶資料發生意外不會遺失，但台灣目前沒有架設Data senter。雲端付費的項目中一般使用推薦D系列，A系列最老舊，B系列有問題。雲端服務中的Azure laas主要的功能是系統串接，並簡單介紹了一些網路的東西像是VNET 及VPN所有服務都要存在虛擬網路裡面。介紹完服務後，講師開始介紹Azure網頁上的各東西的功能，讓我對網站的使用更加熟悉，上完這堂課獲益良多。  
048	W03	291	94	  登入虛擬機器  習慣開始將資料存取到雲端storage裡  不是所有資料都放到DB裡  介紹Azure的介面使用方式，各個icon的使用方式  目錄及訂閱，不同部門不同訂閱  建立虛擬機器  了解azure的使用方式，建立虛擬機器，運用平台上的各個功能  
049	W03	275	89	  本週的講師讓我印象很深刻很難想像只跟我們差兩歲而已。講師本身豐富的經驗讓我更充滿好奇心，也對自己虛度的大學生活感到惋惜。講師之前是在遊戲公司，工作的內容也非常有挑戰性，而簡歷中他的學歷卻也讓我驚艷，本身讀的並不是行銷或者資訊直接相關的科系。  後段在介紹Azure虛擬機的建構，跟著講師一步一步地做，我成功的第一次架設屬於自己的虛擬機。有些零碎的小細節，講師也都說明的非常仔細，目前我覺得Azure比較麻煩但又不得不注意的大概就是要隨時記得按下停止，以免一直不斷跟自己收費！很期待未來的課程會學習的別的部分。  
050	W03	290	93	  今天的講師繼續說明Azura，我對他的經歷很感興趣，他以前是傳說對決這款遊戲的窗口，這是一個蠻厲害的經歷，而且講師才23歲，但經歷卻非常豐富，這激勵了我，只要肯做很多事都是達的到的。災課堂一開始講師就積極的開導各位同學對未來的路，他希望大家都能有個明確的未來，上滿兩堂課聽得出來講師是很有內涵的，講課內容相當有深度，蔗糖學到了很多東西!  
051	W03	89	62	"  這個課程介紹了更細項的Azure服務，最經濟實惠的雲端空間是Blob Storage ，不用所有的資料都喔定要存進Database 裡，可以放進Blob Storage 的各個細項裡。  定價計算機可以楚使用azure來估算可能產生費用，Virtual Machine A系列最老舊，B系列的一不用還好，一用就會超出原本的用量，講師建議適用D系列的。  Azure 預設會備援3個地方，儲存體複寫方法:LRS本地備援 < ZRS區域備援 < GRS異地備援 < RA-GRS 可讀取異地備援。  內網連接雲端服務器的方法:1.VPN連接 2.拉專線。NSG (Network Security Group) 功能:用於過濾可以進出VM及Subnet 的流量。Azure Load Balancer 是負責OSI第三、四層網路層、傳輸層的分流。 Application Gateway 可以放SSL、Firewall 等。  Azure 儀錶板上的功能。新建Virtual Machine流程，規格名稱有""s""才能使用SSD做OS磁碟類型。  以上是我學到之前沒接觸到的東西，超多新知識，受益良多。  "
052	W03	197	71	  雲端服務模型- IaaS : 提供消費者處理、儲存、網路以及各種基礎運算資源，以部署與執行作業系統或應用程式等各種軟體  不同的服務需要不同的虛擬機  把他想像成是託管服務，也就是將主機交付給專業的公司來做管理，運用虛擬主機環境的方式來在你的主機上面做你想要做的事情，而硬體方面的技術問題就交給專業人士吧~  如果您打算創立一家新公司，馬上面臨的需求是十台運算主機環境、1TB的資料庫空間、一台AD主機、一台郵件主機、一台檔案伺服器，您有兩個選擇，一個是花個百萬元建置機房及網路環境、再花個百萬元購置主機等硬體設備、再花五十萬元用在每年的維護及保養上，而另一個選擇是租用IaaS環境，代價就是以時間計算的租用費用，您只要關心如何調適分配並使用這些主機資源就可以了，而租用費每年可能不到五十萬元  最後讓我們嘗試登入虛擬機 滿好玩的  
053	W03	139	67	  Azure storage是一個Azure的儲存體，用來儲存資料的雲端資料庫，定價計算機能計算在Azure平台，使用各種服務所計算出的費用。logic apps拖拉式工具，使用連接器進行整合。Azure Service 有提供 VNet的服務 ，類似於使用VPN，在虛擬區域中獲取資料，而不會被讀取資料。  這次的演講者對於Azure的網頁有更詳細的介紹，在平台上使用的各個資源都會存在resource group上，VM的命名中若含有s則代表有開放SSD的服務，適用於需要跑較大程式的時候，經過介紹後讓我更深的了解各地圖示的功能，對azure有更多使用上的收穫。  
054	W03	80	61	  這禮拜的講師很年輕，只比我們大幾歲而已，所以她分享了很多實習和面試的一些經驗給我們，覺得講師很厲害，知道自己想做甚麼，也努力去達成他的目標  而這禮拜主要的課程是教了我們如何建立虛擬機器，而且非常仔細一步驟一步驟的教，跟著他的步驟我也第一次成功架Azure虛擬機  透過 Microsoft Azure，可以在數分鐘內建立並啟動 Windows Server 和 Linux 虛擬機器，除了更迅速、更敏捷外，它還擁有以下優勢：    * 從單一 VM 執行個體擴充至數千個   * 內建虛擬網路、負載平衡   * 運用內部部署輔助的混合式一致性   * 支援 Microsoft SQL Server 和 SharePoint Server   * 支援 Oracle、MySQL、Redis、MongoDB   * 按分鐘數計費的方式節省費用  
055	W03	299	96	  今天是微軟的講師來為我們上課，內容是在介紹Azure該如何利用和創建虛擬機器，對於以前沒有使用過Azure的我來說是非常難得的機會，在講師的講解之下同學們也可以即時的一同操作，一種做中學的教學方式，對學生是比較容易吸收和使用的。沒想到這位講師在學生階段就可以有那麼多的實習經驗，在學業結束後也可以到微軟這種世界級的公司工作，光是想到就覺得好厲害，也希望有朝一日可以像這塊邁進，在未來科技發展的日子中，找到屬於自己擅長的領域。  
056	W03	278	90	  經過這次講師的講解之後，讓我對於微軟的Iaas有更深一層的認知以及了解，例如常見的Iaas商務案例有1.測試與開發2.虛擬主機3.儲存體、備份與復原4.WEB應用程式5.高效能運算6.巨量資料分析，簡單來說，企業可以透過使用Iaas來降低本身企業的成本，以及帶來更多的便利性，並且他也可以因應快速的商務狀況來做最即時的變動和處理，以及他的穩定性及可靠性耶是相當具有水穩的，感謝這週講師仔細的講解，讓我收穫很多。  
057	W03	301	97	  這周來上課的講師與我們的年齡很相近，我非常佩服她在大學的期間就能夠清楚明白自己的興趣以及未來想做的事情，對於未來有著很明確的方向，反觀我自己我到大四的時候才慢慢了解到出社會之後自己也要負擔的起責任，找到一份穩定的工作來養活自己以及照顧身邊的人，我覺得這個老師不只是讓我學習到了一些專業的知識，更讓我知道了要為自己的未來打算，以及好好地跟自己對話，了解自己想要的是甚麼，我覺得這是一堂很有意義的課。  
058	W03	276	90	  今天來的講師我覺得相當特別，因為她年紀只比我們大一點而已，雖然在微軟的資歷還不深，但我覺得能夠一畢業就進到微軟，那也是相當不容易，這堂課主要在介紹如何在Azure架設虛擬機，對我來說虛擬機是蠻陌生的一個東西，平常很少會交觸到，也沒有真正的使用過，經過講師這2個小時的解說後，我對虛擬機有了更進一步的認識，架設過程中也有許多細節是需要去注意的，以及最重要的了解他的收費機制，未來有機會使用到虛擬機，我想我會考慮使用Azure的虛擬機。  
059	W03	295	95	  今天上課也是請到微軟的講師，這次的講師很年輕，只比我們大幾歲而已，能夠進入微軟工作，一定是有什麼過人之處，前面上課講師跟我們介紹了很多雲端跟伺服器的相關知識，老實說是有點枯燥乏味，不過這是學習知識的必經過程，講師也給我們看了微軟在國外的機房，真的可以說是非常非常的大，聽到他們在爭取在台灣也架設一個機房就覺得很不容易，課程後面講師教了我們如何架設一個虛擬機，過程是滿容易的，但光是開一個虛擬機就會一直燒錢，讓人退避三舍，上完今天的課讓我更是覺得微軟是一間不簡單的公司。  
060	W03	253	82	  今天的講師是一位台大的姊姊，我覺得他跟很多之前講師比較不一樣，很多講師ㄧ開始就直接說內容。但是這個台大講師是先從一些人生道理開始，像是她選工作會去思考這到底是不是自己想要的工作，然後從中可以學到什麼，而我是大四生所以對這些話很有啟發！之後開始回到正題，講師介紹非常詳細的服務，像是不同服務需要不同種虛擬機器。雖然過程中有參雜一些英文還有艱深詞彙聽不太懂，但是了解到一個名稱會涵蓋很多層面！最後還有實作的部分，像是怎麼換顏色以及怎麼建立虛擬機器，這些以前都沒用過非常有趣～  
061	W03	143	67	  在AZURE提供的雲端服務虛擬機中，有不同種類的虛擬機，會依照客戶不同的需求來選擇不同的虛擬機。   VM SCALE SET ->一次大量開啟相同款式虛擬機。  STORAGE服務中MEDIA SERVICE中會依照作業系統，IOS、android、電腦，來提供不同畫質，不同DECODING、ENCODING的服務。  可以使用AZURE計算機來計算服務價格。  AZURE備援方法，本地備援、異地備援、區域備援、讀取權限異地備援(可查看)。  透過講師介紹此層架構所支援的AZURE服務，我們可以在未來工作時更了解有何種服務可以做使用，可以提供更有架構的意見給公司上層。  
062	W03	244	79	  在經過今天這一講師精彩的演說後，我對於網路媒體的發展有了初步的認識，在這個21世紀當中,跟隨網路媒體的發展從而學習其中的箇中道理是必須的，另外講師也說明了微軟公司所研發的系統—linkedin,介紹了該系統中的程式以及優缺點，再經過講師一步一步詳細的解說後，我也能輕鬆的操縱該軟體，最後講師也有解說往後的網路發展趨勢，以提供我們以後出社會後找工作的依據，講到未來是大數據、區塊鏈的時代，所以建議我們最好在大學四年先把基礎給打好，這樣以後面試時就能更得心應手了。  
063	W03	290	93	  這次的講師十分的年輕，更我們才相差幾歲而已，已經在微軟工作了，令我覺得相當的羨慕，講師一開始先大致介紹雲端的基本概念，還有Azure的一些相關觀念，但大多都是很專業的名詞，所以我比較有點聽不太懂，而後半段開始在實作Azure虛擬機，講師一步一步帶我們實作十分細心，但是沒有切畫面導致有時候會看不太到講師在操作甚麼，算是些微的缺憾，然後可能是我上一堂沒有跟上講師對於Azure的講解，我這次在跟著講師操作Azure的時候，有出現個人資料不足無法下一步的問題。  
064	W03	293	94	  這次的講師很特別，是一位非常年輕的小姐，她說她也才剛加入微軟沒多久，其實我第一次聽這麼接近我們年齡的人來講課，因為通常會當講師的人都是比較有年紀還且還有些距離感的。而這次特別重點在介紹azure能給予我們大家帶來哪方面的協助，也有進行實際操作的部分，讓我們自己試著假設虛擬機，模擬我們以後可能會用到的工具，整體來說還蠻新鮮的，因為平常如果沒有人帶領，我想我自己應該是不會打開那個軟體去使用，這算是一個全新的體驗，也幫助我更加的瞭解azure for student的好處以及使用方式。  
065	W03	239	78	  這星期的講座是由吳姵穎講師來介紹Azure中的其中一個功能-- 虛擬機器，來讓我們認識並了解這項功能。我覺得他很厲害，才跟我們差2歲就已經在微軟公司上班了，而且聽他分享自己在大學時做過四份實習工作，且都是不同領域的實習，希望藉由實習找到適合他自己的工作，我覺得非常厲害。  這堂課相較於上星期的課，對我來說要聽懂有些困難，只聽到了一些簡單的概念，在跟著操作時，有時還會跟不太上，沒有成功創建虛擬機器，希望下次能夠創建成功。  我們在操作Azure網站時，都是透過圖像化按鈕來下指令，講師也說其實有些操作是只能透過Cloud Shell或是CLI才能下指令，聽起來很有挑戰性呢!  
066	W03	285	92	  今天的講師其實讓我蠻震驚的，大學期間找了4個實習，上一份工作是在garena，然後24歲進入微軟工作，而且口條也很好！真的超厲害的！  今天教了微軟的其中一個IaaS服務—如何開一個虛擬機，我認為這些功能若沒有人教，自己摸一定會花很長的時間，所以這堂課對於想使用Azure服務的人是非常重要有用的！但比起教開啟服務，如何放置專案上去或連結更為重要，對於一個沒有什麼基礎的人來說，直接帶著實作一次才是更為有用的！  
067	W03	252	81	  在今天講師的演講，講師介紹了如何開啟虛擬機，而不同的系統也都有自己適合的虛擬機，除此之外，他也告訴我們雲端、Database、Storage等，在不同的類型的資料與不同的用處下，在儲存的地方與方式也都有所不同。  而講師也簡單的介紹了Azure 的一些服務，如Azure Storage、Network等。在Storage的部分他介紹了在不同地區的雲端，除了傳輸上的速度之外，也有不同的可使用服務，因此在安裝虛擬機的時候也須考慮連線的雲端是否擁有自己所需的服務。有關虛擬機的磁碟資料並不會儲存進去，可以讓虛擬機更加節省空間。而在Network的部分介紹了雲端如何傳遞資料、虛擬網路的服務等。  
068	W03	115	64	  這禮拜的講座課程是微軟雲端服務 Azure 虛擬機器的應用，是 Microsoft Azure 平台的基礎建設服務之一，而且是運算類服務的核心，由微軟資料中心的實體伺服器虛擬化後產生的虛擬機器提供，雖然虛擬機器會供應 Microsoft Azure 平台內所有需要運算資源的服務，像是 Cloud Service、Web App、Service Fabric 以及其他類型服務，但虛擬機器服務會開放足夠的管理與控制權給系統管理人員或網路管理人員，讓他們有權力操作整台虛擬機器。  虛擬機器的計費方式是以分計費，計算基準為虛擬機器啟動時到虛擬機器被停止或刪除並釋放出資源時為止，那這禮拜講師是帶我們實際體驗了免費試用版，讓我更了解虛擬機器要怎麼申請及操作，受益非常多。  
069	W03	279	91	  今天的講師聲音優美，吸引人專心聽講。有著專業的知識，流利的操作，碰到投影片出問題也能夠順利地化解尷尬。雖然過程中跟不太上進度，但還是學習的很開心，整堂課程不只滿足了知識上的學習，還保有耳福及眼福。講師年紀輕輕就能有這番成就真的是非常的厲害，我會學習他向上的心繼續努力。期待下一堂課能夠學習到更進階的內容，也希望自己能夠跟得上進度。  
070	W03	233	78	  心得  今天講師先從他的大學講起，告訴我們他從大學的期間裡面確定好自己的志向、確定好自己未來的產業，他自己是因為對於科技業的新聞有興趣而開始決定進入科技業；接著他告訴了我們講師對於選擇工作的三個注重的原因，第一是現在做的事情對這個世界有什麼意義，這個對我來說比較沒有共鳴感，雖然我也想在這個世界進一份心力，但是我對於對於這個世界的幫助概念並沒有那麼深刻；而第二，是工作的成長曲線，這是我很認同的一點，但我自己對於工作的成長曲線是認為，如果工作的發展性並沒有預期的高，可能十年都是做一樣的事，我可能就會不選擇這個工作；第三則是身邊的同事、老闆 是不是要學習的對象，我覺得講師講的非常的對，對我來說身邊的同事、老闆是非常重要的，在這四年當中我也有身處一些工作環境，在環境當中會發現怎麼去辨別可以去學習應該要學習的東西，這些是今天兩個小時來說讓我印象最深刻的。  
071	W03	209	74	  Azure微軟提供的公有雲端服務平台，Azure提供的雲端平台，就能解決上述的問題。把運算，儲存，應用程式佈署等服務，建置到雲端上，省去維護基礎建設的龐大費用，有使用才付費的訂閱模式，現在Azure提供超過100種的服務，除計算，儲存等，還有最近很熱門的AI + 機器學習服務，讓企業用戶能透過這些組合，搭建出自己企業的Solution。  我覺得可以在這門課聽到這麼多實用的內容真的很棒，也期望自己可以學以致用，再會家之後多多複習上課的內容，以期未來有使用到的一天。  
073	W03	256	83	  今天2019年9月24日，在企業雲端應用趨勢與實務邀請到微軟講師來告知我們目前微軟藉由微軟自身所使用的AZURE雲端資料庫到底該怎麼使用它，究竟要按甚麼按鍵才可以簡易的幫助我們建立虛擬機器，以及它的收費方式是如何計價以及何時開始收費，而魏老師這堂課讓我們學習的AZURE確實也可以成為我們專題的一項好工具，可以用到品質更好且遠端連線，不用特別在自身電腦來建立資料庫而佔取電腦空間，更可以讓我們更順利的將資料存在AZURE來讓我們專題所設計APP來取用資料。  
074	W03	208	73	  今天年紀和我們相近的Afra帶著我們實際的開啟Azure VM，在課程的一開始她先介紹了IaaS，它分了三個層面，分別是Compute、Networking和Storage。每個虛擬機根據不同的需求和服務，它就會要有不同的compute options，其中還提到VM Scale Sets是可以一次開啟大量同樣規格的VM。Storage的類型有很多種，在一般基本的場景中幾乎都是選Blob就可以了，而儲存體的複寫方式也有很多種，像是本地備援(LRS)、區域備援(ZRS)、異地備援(GRS)、讀取權限異地備援(RA- GRS)等，在這部分講師用了很淺顯易懂的方式來告訴我們各者之間的差異。在Networking的部分，她提到了Network Security Group，它的功能是用來過濾進出VM和Subnet的流量，簡單來說就是去定義那些東西可以進來和出去。在課程的下半堂，Afra一步一步的帶著我們去開啟一個VM，講解得非常仔細。我很喜歡這個講師，因為她總是能把一些看起來不那麼好懂的名詞用比較生活、比較淺顯的例子來解釋給我們聽，這堂課收穫非常多!  
075	W03	197	72	  我覺得講師Afra講得非常仔細，每次講到專業名詞，我聽不懂的時候，她都會非常剛好地講解給我們聽，我認為這是一件很了不起的事，不僅這樣，還教我們如何開啟一個虛擬機器，過程中發現有好多需要設定和注意的東西，甚直覺得有些複雜，心想為什麼不幫我直接自動串建一個就好，但後來想想這就是微軟用心的地方，提供給客戶多樣且客製化的雲端服務，只不過目前的我可能不太適合使用就是了，錢也是另外一個問題，我希望如果之後有機會且金錢容許範圍內，我一定會使用它。  
076	W03	227	76	  這次的講師好年輕，跟我們差不了幾歲  她畢業後經歷我覺得很多元  雖然大部分都只是實習生  但是她去參與了很多不同公司的工作  到了這幾年才進到微軟  我覺得她很厲害  這次講師一樣先講述並介紹了很多雲端的知識  後面才開始教我們如何創建Azure裡面的虛擬機器  大致上可以設定的部分 我覺得跟AWS差不多  可是免費使用的方面，目前我覺得AWS比較好  因為AWS可以一直免費使用(每個月提供750小時的時數，相當於完全免費)  而Azure我創建完之後，每個月需要四千多的支出((也有可能是我還沒有選到最便宜的配置才會出現這樣的問題  
077	W03	86	61	  今天的演講者，她的年紀和我們差不多，一開始我還沒認出他就是我們今天的講師，所以當她自我介紹時我有點驚訝，雖說講師與我們年紀相仿，但演講的內容卻一點也不馬虎，第一堂課講師向我們介紹Microsoft Azure Iaas層級的服務類型（Compute, Networking, Storage, Security and Management），上一個講師所提到的東西，她也一併向我們複習，為的就是希望我們能在接下來的實作課程能更加得心應手，到了第二堂課講師教我們開虛擬機器，要先登入Microsoft Azure才能繼續，講師一步步地、慢慢地教我們，時不時就會停下來詢問大家是否有跟上，這點讓我覺得講師很細心也很用心，很謝謝講師又讓我們上了一堂有趣的課程。  
078	W03	197	72	  通過今天學姊的演講，讓我們了解到要如何開啟Azure的虛擬機以及Azure雲端儲存的相關服務，除此之外也介紹了像是Azure storage的類型，比如說Blob storage(有分等級) 物件導向的儲存服務，也了解到Azure Iaas主要的功能是系統串接，其層級服務類型有分 Compute，Networking，Storage，security and Management…….等，介紹完以上的服務後，也帶我們操作了Microsoft Azure介面的一些基本操作，也實作了Azure虛擬機的開啟方式以及須注意的事項。學姊今年才24歲，卻已進入微軟工作了，且在大學期間實習過四份工作了，除了她今天所分享的專業內容外，最令我印象深刻的是她說，把握現在，盡可能去學習更多的東西，這種上進的精神值得我們去學習。  
079	W03	78	60	  這次的演講主題是Microsoft Azure IaaS  基礎架構即服務（IaaS）是一種即時計算基礎架構，可通過Internet進行配置和管理。它是四種雲服務類型之一，以及軟件即服務（SaaS），平台即服務（PaaS）和無服務器。IaaS可以根據需求快速擴展和縮小，讓客戶只為使用的商品付費。它可以幫助客戶管理自己的物理服務器以及其他數據中心基礎架構的費用和復雜性。每種資源都作為單獨的服務組件提供，客戶只需要租用一個特定的組件即可。  企業通常會利用 IaaS 進行的項目包括：  測試與開發。 小組可以快速設定並拆卸測試與開發環境，讓新的應用程式更快上市。IaaS 讓開發測試環境的相應增加與減少作業更快速且具經濟效益。  虛擬主機。 使用 IaaS 執行網站的花費可比傳統虛擬主機來得少。  儲存體、備份與復原。 組織可避免儲存體的資本支出及管理儲存體帶來的複雜性，而這兩項通常都需要技術熟練的員工來管理資料並符合法律與合規性要求。IaaS 對於處理無法預測的需求以及穩定成長的儲存體需求而言相當實用，還可簡化備份與復原系統的規劃與管理流程。  Web 應用程式。 IaaS 提供所有的基礎設施來支援 Web 應用程式，包括儲存體、Web 與應用程式伺服器，以及網路資源。組織可快速地在 IaaS 上部署 Web 應用程式，並在應用程式需求無法預測時，輕易地相應增加及減少基礎結構。  高效能運算。 超級電腦、格網電腦或電腦叢集上的高效能運算 (HPC) 可協助您解決涉及上百萬個變數或計算程序的複雜問題。範例包括地震與蛋白質折疊模擬、氣候與天氣預測、財務模型以及評估產品設計方案。  巨量資料分析。 巨量資料這個熱門詞彙是用來形容其中可能內含具價值模式、趨勢及關聯性的大量資料集。若要進行資料集採礦進而找出或整理出這些潛藏的模式，需要大量的處理能力，而 IaaS 能以經濟實惠的價格提供此能力。  首先主講人先提到Microsoft Azure 的 Storage(儲存體)  Microsoft Azure 儲存體模擬器是模擬 Azure Blob、佇列和表格服務的工具，以供本機開發之用。 可以在本機針對儲存體服務測試應用程式,，而不需要建立 Azure 訂用帳戶或產生任何成本。 當客戶滿意應用程式在模擬器中的運作方式時,，請切換至使用雲端中的 Azure 儲存體帳戶。Azure 儲存體是受 Microsoft 管理的服務，可提供高度可用、安全、耐用、可擴充和備援的雲端儲存體。 Azure 儲存體包含 Azure Blob (物件)、Azure Data Lake Storage Gen2、Azure 檔案服務、Azure 佇列和 Azure 資料表。  接下來是Azure儲存體備援  Microsoft Azure 儲存體帳戶中的資料一律會進行複寫以確保持久性及高可用性。 「Azure 儲存體」會複製客戶的資料，以保護該資料不受計劃性和非計劃性事件影響，包括暫時性硬體故障、網路或電力中斷和大規模天然災害。 客戶可以選擇在相同資料中心內、在相同地區的不同資料中心內、或跨不同區域複寫資料。Azure 儲存體會定期驗證使用迴圈冗余檢查（CRCs）所儲存之資料的完整性。 如果偵測到資料損毀，則會使用多餘的資料修復。Azure 儲存體也會計算所有網路流量的總和檢查碼，以在儲存或抓取資料時偵測損毀的資料封包。  再來是Azure Load Balancer  客戶可以使用 Azure Load Balancer 調整應用程式，並為服務建立高可用性。 對於所有 TCP 和 UDP 應用程式，Load Balancer 可支援傳入和傳出的場合、提供低延遲和高輸送量，且最多可相應增加為數百萬個流程。Load Balancer 會根據規則和健康情況探查，將抵達 Load Balancer 前端的新輸入流程，分送給各個後端集區執行個體。此外，公用 Load Balancer 可以將虛擬網路內虛擬機器 (VM) 的私人 IP 位址轉譯成公用 IP 位址，為虛擬機器提供輸出連線。Azure Load Balancer 有兩種 SKU：基本和標準。 它們的規模、功能、價格不同。 任何可在基本 Load Balancer 建立的案例，也可以使用標準 Load Balancer 來建立，雖然方法可能稍有不同。 在客戶摸索認識 Load Balancer 時，請務必熟悉基本功能以及 SKU 專屬的差異。  個人心得：  這次的演講接續上一次演講所提到的Microsoft Azure。其中在講IaaS，透過演講人說明以及自已上網實際找資料。讓我們更深入了解IaaS是什麼，拿來做什麼用的。先撇開今天的主題不說，透過這兩次的演講我才發現原來Microsoft 開發和提供了這麼多功能與服務給予客戶，十分厲害。在大家一直批評為什麼每次用Microsoft 的工具都必須付費才能使用前，應該先想想這些開發人員耗費了多少努力才得以提供如此多的東西給我們使用，他們的努力本應該有所回饋。再來，講到今天的主題，IaaS提供了非常完整的功能給予應用程式開發客戶。不論是什麼面向都幫客戶打理得好好的。最厲害的是能爭對不同客戶的需求提供相應的服務，也能藉此降低客戶方的花費和時間。高效能的運算和巨量的資料分析讓客戶省時又省力，方便了客戶。以及儲存體備援也是一樣十分貼心的服務，讓客戶不必擔心資料遺失等。對於這次的演講真的是獲益良多。  
080	W03	254	83	  一上課吳姵穎 Afra Wu老師就介紹了自己的經歷，看了老師的Linkedin，國立台灣大學圖書資訊學系畢業，更重要的是老師大學時就做過很多實習，他也建議我們要好好找尋自己喜歡的產業，趁年輕時多努力一點，接著老師開始仔細介紹雲端的架構，還有詳細的說明幾個Azure的服務，過程中也補充了很多相關知識和沒聽過的名詞或架構，最後實作的部分，學了開啟虛擬機器（virtual Machine)，對雲端服務更加的熟悉，也了解到微軟雲端服務的計費方式，相當充實的課程受益良多  
081	W03	250	81	  挺喜歡這禮拜的演講老師，也許是年齡相近的緣故，講話的節奏與口吻都很輕鬆活潑，易吸引人注意，前面幾十分鐘說自己人生經驗時，讓人很佩服，很羨慕他有許多實習的機會與經驗，最後還能在微軟學習最新的科技趨勢與工具，明明也就比我們大兩歲的學姊，卻早早就建立自己的思考，很有自己的主見，為自己的人生找尋出路的方向，並且充滿行動力去磨練自己，在條件的過濾下摸索自己喜歡的領域。再來，聽他的講課內容，其實挺細心的，會稍微再去帶一些次要的東西或是藉由好懂的例子來解說，整體主講的內容是IAAS，但也帶出了許多其他區域的觀念，包括伺服器、雲端、網路等等，後來看老師LinkIN當時主修資圖時讓人小驚訝，因為現在懂得不比資工資管少，了解微軟各工具與服務外，更有不少實務經驗的感覺，我想現在所有的成就包括台風，大概都是之前實習的累積和在微軟成長而生吧! 藉由老師前在前的啟發，希望我也能幫自己多找一些機會來學習與挑戰自己，變成更有視野與能力的人  
082	W03	181	70	  這次的講師是個跟我們年紀差不多的姊姊，我覺得很佩服她認真的精神，在大學時期就做過四個實習工作，甚至現在在微軟工作，能夠侃侃而談將自己的經驗分享給我們。今天所講的內容是關於Azure IaaS 層級的服務，IaaS 包括了Compute、Storege、Networking三大部分再加上security management以及hybrid cloud服務。compute就是虛擬機器，每個系統會使用不同的虛擬機器，Azure有個vm scale sets的服務就是可以同時開啟很多相同虛擬機器供使用。而stroage是Azure很重要的服務，因為storege是很多服務的底層，使用storege儲存資料也可以避免將大量資料放進資料庫所需的時間和金錢。  
083	W03	251	81	  聽完講師的演講之後，在今天這堂講座課程中，老師簡單的用初步的方法來讓我們了解如何開啟虛擬機，面對不同的系統，有不同適合他們的虛擬機進行使用，另外老師也講解了，雲端、Database、Storage等，在不同的種類的資料下各自適合的類型，因為不同的資料，都有各自不同得儲存方式跟地方。  老師在課堂的後半段還有講解了，azure的其他服務，ex:azure storage，network等。Storage的部分介紹了在不同的地區有不同的上傳速度跟不同種費的服務，因此在使用虛擬機時就必須去考慮雲端的連線是否符合  
084	W03	160	69	  講師一開始講了我們之後要怎找工作、增加經驗，他建議我們要多接觸各產業，然後找到自己真的想要的。  最多人用的還是來自VM。  IaaS服務的類型有compute，依照不同的需求有分成很多種虛擬機；VM Scale Sets，一次可以開100以上的虛擬機；Blob Storage，像Netflix就是使用這項服務，會員制的影片平台的服務這項服務也有提供；Storage儲存服務有分成很多種類型，一般的都是使用區塊儲存體，儲存體複寫方法(LRS本地備援→ZRS區域備援→GRS異地備援→讀取權限異地備援)；架設虛擬機之後，Windows會收維護費。  今天第一次開虛擬機，想不到可以這麼的方便!!!  
085	W03	278	91	  開始介紹IaaS的作用、服務，分成Computer、Networking、Storge等，解釋Azure Storage的類型，還有如何使用，存放的要點及舉例說明，讓我們能夠更加容易了解。還有Azure儲存體複寫的方式，區域備援、本地備援、異地備援等舉例。雲端服務模型的介紹，NSG實務上使用目的。這是一個很特別的系統，其實我覺得需要有一定了解的人才會使用，聽起來操作上會讓一個專案更加輕鬆方便，講師帶著我們從基本操作開始實作，讓我們能夠更快上手。我覺得在笑臉按鈕能夠給建議那塊設計得很不錯，再來是運用虛擬機，可以體驗虛擬機的使用，很不錯的經驗。  
086	W03	147	68	  雲端服務模型  Azure laaS層級的服務類型  介紹Azure 儲存體複寫方法 load balancer等等  並且直接操作Azure  ㄧ開始我非常驚訝，因為我覺得講者的演講專業度，還有英文都非常的標準，想說應該有非常多的歷練，結果他說他才24歲!讓我非常的佩服，再來就是關於操作Azure時，，我覺得非常有趣，尤其是可以知道駭客何時攻擊，然後利用了甚麼方法，都能一清二楚的知道，非常感謝老師又再次邀請到這麼專業的人來跟我們分享，謝謝。  
087	W03	220	76	  這堂課印象最深刻的是在講師分享他的大學生活。講師說他大學時只給了自己一個目標：知道自己畢業後要做什麼。所以講師在大學期間總共實習了四次，每次的內容都不太一樣。而在剛開始我有先稍微看了一下資料，發現講師是圖書館資訊系的，其實在印象裡會沒辦法將這個科系與微軟結合在一起，所以除了佩服講師在這個年紀就能在事業上找到一片天外，也很佩服他學習的毅力，希望能向他看齊。而第二堂課他所教的架設虛擬基我認為是一個很實用的技術。  
088	W03	138	66	  微軟雲端服務淡江講座第3週的課程一開始就讓我很驚訝，有別於以往有點年紀的講師，今天Afra(吳姵穎)講師看起來與我們在座的各位年紀可說是差不多!她也提到這是她進入業界的第二年，也就是才大我們四歲而已。今日主題是Azure Cognitive Services ，最令我印象深刻的是介紹大概的網路層概念以及分析台灣某跨境電商平台，主講後台的應用(包括物流系統、SQL DB……等)。那當然還有我們課程的主角-Azure，今天講到VM(虛擬機器)的部分，此讓我印象深刻的內容有: 1.VM 擴展集，在幾分鐘內將 VM 執行個體的規模從一個調整到數千個。2. 可加密敏感性資料、保護 VM 免於惡意威脅、維護網路流量的安全，並滿足法規與合規性需求。我想這對於目前以資安為主流的網路時代，是相當重要的。  
