seatno	assignment	score	grade	comment
043	W05	242	94	  Azure DevOps，可以從字面上來拆解，Azure就是雲端的部分，而DevOps是另一個議題，現在的開發轉型主要都是圍繞在DevOps為主，DevOps分為兩大塊，開發人員跟操作人員(Operation)。開發人員主要是去參造企業的需求，按造SA開出來的規格做出軟體，讓實做出來的東西可以用並且可以上線，可以交付給企業賺錢或做一些事情，操作人員(Operation)主要是開發人員開交付的東西，拿到操作人員手上要去進行維運，保證系統的使用正常，而背後的意義是要去管一堆的Sever跟網路．．．，這都是屬於操作人員(Operation)的範圍。傳統的企業在經營這樣的Service的狀態時，Operation在操作時只會負責維運的部分，不會去管開發過程中發生的事情，所以當成是寫錯時，Operation只會跟你講系統壞了，而不是你哪部分寫錯了，這一直是長久以來的問題。  
045	W05	234	91	  今天邀請到的講師跟上次一樣，同樣是微軟的講師，但今天針對了虛擬機的部分多做講解，包含如何確定虛擬機工作負載以及如何配置虛擬機ＩＰ地址，可用性，可伸縮性和安全性，還有如何管理虛擬磁盤。這一切似乎都把過往的東西虛擬化了，一切都感覺變得那麼的不真實，在雲端上好像什麼都能完成，這就是微軟致力於現在所發展的東西，將一切都搬上雲端，這讓所有的服務都變得更加方便，這樣的想法讓人歎為觀止。  
046	W05	203	77	   **今天講師所講的內容是關於Azure DevOps，Azure DevOps是微軟的主要產品之一，是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合。DepOps Servers，是由Azure Boards、Azure Pipelines、Azure Repos、Azure Test Plans、Azure Artifacts、及延伸模組 Marketplace所組成，Azure Boards可設定的工作流程看板、互動式待辦項目和強大的規劃工具來追蹤工作。Azure Pipelines以任何語言建置、測試及部署到任何雲端，或在內部部署進行。Azure Pipelines在 Linux、macOS 和 Windows 上同時執行，並將容器部署到個別主機或 Kubernetes。Azure Repos使用彈性且強大的 Git 主機，以有效地進行程式碼檢閱。Azure Test Plans應用程式的手動與探勘測試工具來改善您整體的程式碼品質。Azure Artifacts以簡單且可調整規模的方式，將套件共用整合到您的 CI/CD 管線。之後老師開始教我們如何實作這個系統，經過這堂課我受益良多。**  
048	W05	174	66	  延續上次的Azure的課程，並且了解到使用者的情境以及需求，App Services也能在上使用，讓你想使用的model也能在上面做使用，function所需管理的事情減少，以更專注的優勢讓你能做你的事，若達不到預期，也能用靜態加速服務，若有跨職業，也能做設定，諸多功能的使用都帶領我們能更完整的運用它。而微軟的訂價雖高，學生方面有提供學生帳戶。雲端的概念就是，微軟有很多資料中心能夠做處理，在世界各地也都有，雖有些業者會請向使用google，因法律上的緣故，而香港和東南亞的資料中心是台灣地區的首選。  
049	W05	222	87	  本周的課程是Azure DevOps。Azure DevOps是提供開發維運的工具。人員主要分為兩個部分，一個是開發人員，另一個是Operation人員。開發人員基本上就是依照SA人員的要求將程式實做出來，而Operation人員則需要把開發人員交付的東西維持運作，保證程式不會死掉、不會出狀況。而Azure DevOps就希望兩方可以有很好的互動。  我覺得本周課程比較困難一點，比較是完全新的、不熟悉的觀念在學習，也是第一次真的需要打一些程式碼。雖然還沒有完全理解在做甚麼，但配合講師的步驟，聽不清楚地回家再看影片練習，覺得學會了一點點新的功能。  
050	W05	229	90	  這是一個2018//9月新發表的雲端服務，取代原本的研發雲端服務Visual Studio Team Services（VSTS），VSTS用戶將會被自動升級到Azure DevOps的各式服務中，至於就地部署的Team Foundation Server（TFS）在下一代的版本也會更名為Azure DevOps Server。  DevOps 是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合，可持續不斷為客戶提供價值。  DevOps 對團隊代表了什麼意義？DevOps 能讓先前各自獨立的角色 (開發、IT 作業、品質工程和安全性) 互相協調並共同作業，以生產更好、更可靠的產品。藉由採用 DevOps 文化特性和 DevOps 做法及工具，團隊能更妥善回應客戶需求、對其建置的應用程式更具信心，並更快速達成業務目標。採用 DevOps 文化特性、做法和工具的團隊可獲得更高的效能，也能更快速建置更好的產品以提高客戶滿意度。這種改進的共同作業和生產力，也是達成下列業務目標所必需：  Azure DevOps將原本VSTS的服務化整為零，包括可持續性建置、測試與部署的Azure Pipelines，負責工作管理的Azure Boards，可匯入Maven、npm等套件的Azure Artifacts ，雲端代管私有Git儲存庫Azure Repos，以及規畫與探勘測試解決方案Azure Test Plans。  
051	W05	146	62	"  透過 Azure DevOps 開發人員與操作人員能進行溝通，""DevOps is the union of people,process, and products to enable continuous delivery of value to your end users""。   Plan & Track-->Develop-->Build & Test-->Deploy-->Operate-->Monitor & Learn-->再回到Plan & Track。是一個 Continuous Delivery 的循環。   Azure DevOps = Azure Boards + Azure Piplines + Azure Repos + Azure Test Plans + Azure Artifacts， Azure Repos 是一個核心，Azure Piplines是第二個核心。   開發人員會經過審核後，下載最新版成為一個支線，避免更動到主線的程式，程式改完後經過其他人的檢閱再經過特定人選的審核才能更新成新的主線。  參考URL:https://reurl.cc/5gpzZq，講師速度太快，根本就來不及!!!!!!!!!東西太多了!!!，而且參考文件寫得沒有很詳細!  "
052	W05	214	83	  #  Azure DevOps:  提供開發維運具，包含面板、管線、倉庫、測試計畫、組件等。 其中，倉庫類似GitHub供存放不同版本的程式資料，可以觸發管線 於不同程式平台進行平順部署(Continuous Deployment,CD)， 使企業服務在版本更新時平順不中斷。  心得:老師很認真，交給我們他所知道的知識，細心的帶我們走過azure的步驟  
053	W05	235	92	  Azure DevOps 分為五項主要項目：  1.Azure Board  與小組成員能共用，紀錄流程與代辦項目，互相追蹤彼此的工作。  2.Azure Pipelines  支持多程式語言，能整合各資料且擴充，且只需花費較少時間就能完成佈署。  3.Azure Repos  線上私人的git存放庫，能用webhook與api整合。  4.Azure Test Plans  對程式碼進行測試且紀錄，透過端對端的測試過程，來評估產品週期。  5.Azure Artifacts  多人使用共用程式碼，具安全的保護資料，且簡化較為複雜的建置的過程。  也實作了關於Azure DevOps的過程，從一開始的Azure Cloud Shell窗口指令，到DevOps的建置，過程非常的複雜，但有教學後稍微能夠理解，但講師講得太快，有點難跟上。  
054	W05	247	96	  這禮拜講師講解的是Azure DevOps，DevOps 是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合。團隊可以利用 Azure 上的全面解決方案，在每個應用程式生命週期階段實作 DevOps 做法：規劃、開發、傳遞及操作。這些 DevOps 技術與人員和程序相結合，可讓團隊持續為客戶提供價值。Azure是一個大項服務，總共有五個模塊，其中一個repos是一個自動化重要的核心。  講師介紹完基本DevOps介紹，就開始教我們建立Microsoft Cloud Workshop，講解得非常仔細，有任何問題都可以直接提出，今天接觸的東西是之前完全沒聽過的，經過今天的學習，覺得學到非常多東西。  
055	W05	166	64	  今天的演講內容是有關DevOps的課程，在今天的課程以前我根本沒有聽說過DevOps是什麼，更不知道它可以用來做什麼。然而本次的課程對我而言有些複雜，有些跟不上這位講師的進度，可能是對於介面之類的有點不太熟悉，不過可以學習到新的Azure技巧是非常開心的。  後來有上網稍微看看究竟DevOps是什麼，是一種重視「軟體開發人員（Dev）」和「IT運維技術人員（Ops）」之間溝通合作的文化、運動或慣例。透過自動化「軟體交付」和「架構變更」的流程，來使得構建、測試、發布軟體能夠更加地快捷、頻繁和可靠；很期待之後的課程有什麼新的內容。  
056	W05	215	84	  通過今天黃講師跟我們分享的內容之後，讓我對於Azure DevOps有了更深一層的認知以及認識，儘管因為近幾周的介紹都是針對於Azure來講解，但是每次都會有不同的收穫跟新的概念來讓我們認識，我覺得都相當的有趣，也不會有任呵的重複，每一周都可以給我們帶來很代的新鮮感，我覺得真的非常的好!也要謝謝今天的黃講師帶來的精彩演講，真心看的出來講師在這一方面真的非常的專業，也能用最簡單且淺顯易懂的方式來帶領我們進入這個新的領域。  
057	W05	238	92	  今天很開心能請到黃承皓講師來上課，今天講的主題叫做Azure DevOps 。我覺得印象最深刻的地方是他中間講到 Integration 整合服務的部分，這個東西是選擇雲端供應商必定要考量的事情，很多中大型的企業在不同階段也採用不同雲端品牌的服務，就造成一堆公有雲，私有雲，混和雲讓整合變得很複雜且困難，唯有無縫才能不影響企業的發展運作，所以能夠完整的整合就非常重要，Ｏracle提供的整合服務就將整合變得很簡單，規格化以及簡單化，不論原本公司使用的是AWS、Azure還是google，都能使用，我覺得這個技術對於公司而言很棒也很方便，整合推動科技的進步。  
058	W05	217	86	  這堂課的講師我覺得非常用心，在上課時舉了許多實際的例子，讓我們更清楚Azure如何實際來運用，我們每個人就像海綿一樣，需要一直吸收新知識，才會更加優秀，沒有人天生就很厲害，背後所付出的努力才是一個人成功的關鍵，而這位講師也不例外，他今天能站在這，必定也付出了許多，這也是我要向他學習的的地方，在課程我覺得她上的內容相當豐富，口條也很清晰，讓我用最簡單明瞭的方式了解了Azure的相關功能，也希望在未來有機會將現在所學的東西學以致用。  
059	W05	238	93	  這次的演講跟之前幾個禮拜的演講比起來進階許多，Azure DevOps對我來說是一個全新的領域，今天的內容又都是全英文的，而且內容相當的多，因此講師的速度稍微快了點，導致我要跟上今天的內容有點困難，後面實際操作的時候真的跟不太上，只能看講師提供給我們的文本來操作，但文本也是全英文的，所以就算做了也不太清楚自己在做甚麼，這次的操作也跟以往不同，是要輸入指令的，所以很容易出錯，由於時間的關係，講師也沒能把全部教完，這次的內容真的讓我有點不知所措，希望之後的課程不會這麼困難。  
060	W05	220	87	  今天的講師是著重於Azure DevOps的黃承皓講師。這個講師很專業的一開始就直接講解Azure DevOps 這領域的相關服務，和前幾周講師不太一樣，比較沒有說明人生經歷，不過各有各的好處! DevOps能讓各個角色互相去做協調去生產更好、更可靠的產品。隨著科技的進步，所有的服務更好以及交互的改變。以往用光碟去交互軟體，然而現在都是直接線上下載及更新。週期的加速，就是因為開發速度的加速，還有收集回饋的速度加快，就能更快的交互價值給客戶 ! 雖然今天的比較難一點，但是能學到的東西又更多了，實作時間講師甚至親自下台幫助同學，真的是受益良多!  
061	W05	186	68	  AzureDevOps:是群人、一群程序和產品，可以穩定的傳送值給你的終端USER。     DEVELOP(開發)->BUILD&TEST(建置)->DEPLOY(佈署)->OPERATE(監控使用情況)->MONITOR&LEARN(使用者回饋)->PLAN&TRACK(計畫開發)->回到DEVELOP。  AzureDevOps有五大部分   Azure BOARDS  Azure PIPELINES:  Azure REPOS  Azure TEST PLAN  Azure ARTIFACTS  透過AZUERDEVOPS可以實現版本控制等等的功能，提供我們除了GITHUB一個另一項選擇。      AZURE DevOps 能讓先前各自獨立的角色互相協調並共同作業，以生產更好、更可靠的產品。藉由使用DevOp做法及工具，團隊能更妥善回應客戶需求，更快速達成商業目標。  優勢：     可以縮短上市時間  可以適應市場與競爭  保持系統穩定性和可靠性  改進平均復原時間  
062	W05	213	82	  其實在這場講座當中，主要是透過盧希鵬教授在開場時所提出的幾個重要電商觀念所貫穿，舉凡CtoB逆商業模式的改變、隨經濟時代的影響、以及品牌脈絡經營的重要性，來帶出因為電商時代來臨所造成的消費模式改變，乃至於商業模式改變，以提醒各位創業者們若想再如此瞬息萬變的競爭環境中發展出不僅獨一無二、而且還實際有效的創新商業模式來，那麼有些在萬變之中始終不會改變的核心關鍵，你不僅務必得知道，而且還得設法與你的商業模式做結合，才不會一昧的講創新，卻始終只是在空談、瞎忙、甚至是白忙，因此，針對這場精采的演說內容，以下便針對我個人所聽到的內容及感想分別摘要如下，希望這些內容對於和我同樣有心想追求創新、創業的朋友們，能夠有所幫助，也希望在未來的某一天，我也能善用這些技巧，達到服務社會。  
063	W05	199	76	  這次的講師來講解的是Azure的進階觀念，但演講內容依舊是十分的複雜艱澀難懂，我常常聽一聽就恍神了，對於那些觀念也是模模糊糊的不太理解，講師也並未簡單化解釋那些專業內容，導致有些不太理解，而課堂後半段的實際操作講師的操作也有點模模糊糊的，不僅我覺得對我來說這些步驟有點艱澀難懂，也不太清楚實際的步驟或是觀念，感覺大部分的人也不太清楚現在在幹嘛，希望下禮拜的講師能夠更平易近人一點。  
064	W05	236	92	  這次上課時介紹的是Azure DevOps，一個新的生產力工具，一開始我還不懂什麼是DevOps，經過講師的介紹我了解到，DevOps 是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合，可持續不斷為客戶提供價值。DevOps 能讓先前各自獨立的角色 (開發、IT 作業、品質工程和安全性) 互相協調並共同作業，以生產更好、更可靠的產品。藉由採用 DevOps 文化特性和 DevOps 做法及工具，團隊能更妥善回應客戶需求、對其建置的應用程式更具信心，並更快速達成業務目標。我想透過這次的學習我又多了一個可以幫助我的生產力工具。  
065	W05	207	79	這次上課講師是黃承皓講師，演講的內容是Azure DevOps，這次課程內容相較於其他課程，介紹了更多技術相關、程式相關的內容。其中介紹了Azure repos是最重要的核心，再來則是Azure Pipelines......等等。而Git對未來想走這方面的我們來說是很重要的，在未來都可能會運用到。這次上課除了在以往的Azure網站操作外，也有到MCW- Continuous-delivery-in-Azure-DevOps網站操作。 從開學到現在已經上了幾次課程，每次都是介紹Azure提供的不同的功能，我們只聽了2小時就已經覺得有些困難了，但是Azure提供的服務一定比我們聽到的還要更多、更深奧。  
066	W05	253	98	  我很喜歡講師前半堂課的內容，讓我了解到DevOps是開發、測試、維運三者的結合，這不僅能解決開發人員及營運人員溝通障礙，還能更快速地將專案上線，這樣跨功能、跨團隊的新興營運文化，也是現代企業部門劃分從功能導向轉為流程導向的實例。但下半堂課的實作我有點跟不上進度，看看周圍的同學，大家也不太會，真的覺得很可惜，沒辦法跟到最後完成建置一個server。  
067	W05	189	70	  今天講師介紹了Azure DevOps的一些基本功能與操作，像是DevOps提供了哪些開發維運工具，並且告訴我們DevOps這個詞是將「開發」與「作業」複合的名詞，讓開發人員、程序與技術做結合，並幫助客戶。DevOps能讓一個團隊中各個不同的開發維護人員互相協調並且可共同作業，目的是生產出品質更好、效率更高的產品，同時團隊也能夠及時回應客戶的需求，與客戶討論，改善並處理目前的問題。  而在GitHub平台也提供了其他不同版本的程式資料，讓開發人員能順利的在不同程式平台進行部署，方便查詢資源。  
068	W05	196	73	  這週的講座是 Azure DevOps，DevOps 是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合，並將原本單一的VSTS服務，打散成一系列的 Azure DevOps服務，包括可持續性建置、測試與部署的Azure Pipelines，負責工作管理的Azure Boards，可匯入Maven、npm與NuGet套件的Azure Artifacts ，雲端代管私有Git儲存庫Azure Repos，以及規畫與探勘測試解決方案Azure Test Plans。每個DevOps服務都是開放且可擴展的，適用於採用任何框架、平台或雲端的各種應用，例如開發人員能夠利用Azure Pipelines打造與測試一個來自GitHub儲存庫的Node服務，並將它部署在AWS的容器中，同時支援公有雲與私有雲的配置，可選擇要在雲端或自家資料中心執行，而不必購買不同的授權。  
069	W05	221	87	  今天學習的是跟Azure DevOps有關，初次接觸到這項技術，我覺得他是一個很有規律的一種操作，感覺能使效率提高。這項技術使用生命週期作區分，分作規劃、開發、傳遞和操作階段，把這些技術跟程序結合，就能夠讓工作團隊持續地為客戶提供價值，全面的解決方案。使用這項技術能夠幫助縮短上市的時間，也能夠快速適應市場跟競爭，並且保持系統的穩定性及可靠性，更改進了平均復原的時間，感覺實用性滿高的，是個值得參考使用的技術。  
070	W05	207	79	  講座心得  這次的課程是使用Azure 中的DevOps服務，DevOps主要定義為開發 (Dev) 和作業(Ops) 的複合，是人員、程序與技術的聯合，可持續不斷為客戶提供價值；簡單來說就是使用一組現代化的裝置服務，更聰明地規劃、更佳地共同作業並更快地交付。  講師講解完概念後，對於DevOps有更深的了解；除此之外，他也帶著我們親自操作其中一個服務，有別以往都是直接在使用者介面點選選項，進行建置的操作方式，這次使用了不同的方式，雖然有些步驟比較複雜，有時候會跟不上，但是講師有提供詳細步驟的操作網址，讓我們在課後也可以練習，希望能夠好好建置成果。  
071	W05	250	97	  在上完這堂課之後我覺得如果使用DevOps可有有效的提高團隊的效能，也可以提高顧客的滿意度，因為DevOps 是開發 (Dev) 和作業 (Ops) 的結合，是人員、程序與技術的聯合，可以持續不斷為客戶提供價值。DevOps 對團隊代表的意義是能讓先前各自獨立的角色，像是：開發、IT 作業、品質工程和安全性等等互相協調並共同作業，以生產更好、更可靠的產品。藉由採用 DevOps 文化特性和 DevOps 做法及工具，團隊能更妥善回應客戶需求、對其建置的應用程式更具信心，並更快速達成業務目標。  
073	W05	216	85	  今天2019年10月8日企業雲端應用趨勢與實務這門課，謝謝魏老師再次請到這麼優秀的講師繼續延續Azure的介紹，讓我們清楚的了解未來Azure在我們這個世代的重要性，尤其大數據時代，深度學習技術的再次竄起，所訓練出的model也能夠在Azure這個雲端上去做操作使用，而雖然微軟的Azure定價高，但是雲端平台不單單是只有Azure這樣AWS也同樣，不過Azure給予我們的學生帳戶讓我們可以不用擔心這樣的負擔去使用他們提供的平台，非常感謝他們，而後續的實作也讓我們對這個平台更加的得心應手。  
074	W05	167	65	  這週的課程是介紹Azure DevOps，簡單來說DevOps就是一群人、一堆process和一堆工具去產出，然後能夠穩定持續的交付service給user。整個DevOps裡大概分了五個模塊，分別是Azure Boards(看板)、Azure Pipelines(自動化建置軟體)、Azure Repos(Git)、Azure Test Plans、Azure Artifacts，講師在Pipelines的部份花了比較多的時間在跟我們介紹和實際操作給我們看。這次的實作比以往的都還要複雜許多，雖然有詳細的步驟給我們，但是如果沒有人帶著我們做，還是有可能會遇到很多不知道該如何解決的問題或是不懂為什麼要這樣做的地方。雖然在課堂中我並沒有完整的實作成功，但我相信這個東西如果學會了對將來一定有很好的發揮空間。  <ps> https://github.com/microsoft/MCW-Continuous-delivery-in-Azure- DevOps/tree/master/Hands-on%20lab  
075	W05	209	81	  這周講師講述有關Azure DevOps，一開始講師有先問同學知不知道這個詞，好像只有幾位同學舉手，我之前就曾在某公司的DevOps部門實習過，大致意思應該就是維護與營運部門吧，而其中維護又有QA、SA等等專業人員在裡面，我就是當中的QA實習生，我那時候做的工作大多是測試平台的功能是否正常，不過也有參與到一些專案就是了，所以DevOps對我來說並不陌生，而講師後來也有實作一項類型開發流程的行事曆，教我們怎麼使用，我覺得這還挺好用的，尤其在敏捷開發中，很多企業都會使用，總之，我挺喜歡DevOps的。XD  
076	W05	223	88	  這次來的是男講師 看起來經驗豐富很專業!!!  這週主要在讓我們實作DevOps 來build我們的網頁及git設定  一開始老師就給我們一個github的網站讓我們跟著裡面的教學實作  沒想到今天會用到bash來操作!!!  我還不太習慣這種看不到畫面只用指令來操作的方法  而且github的教學都是英文 這也是我需要去慢慢熟悉的  這次的實作量比較大 到最後好像沒人跟到進度 不過老師說沒關係 這本來就是lab課程 讓我們去體驗並慢慢測試  我自己也因為粗心的關係 浪費了很多時間去debug......  課程開始越來越困難了 希望我能好好地跟上  
077	W05	140	61	  這次的演講是關於Azure DevOps，裡面有Azure Boards敏捷式規劃工具、Azure Pipelines適用於任何平台的CI/CD、Azure Repos無限制的免費個人存放庫、Azure Text Plans手動與探勘測試以及Azure Artifacts通用套件存放庫，我覺得這個禮拜的演講內容較難以讓人理解，因為是關於打程式碼的方面，這個部分我一直以來都不是很熟悉，所以這禮拜的實作課程我比較跟不上，很常做著做著就開始放空，希望下個禮拜能再接再厲，而如同之前前幾個禮拜講師們的叮嚀，這個Azure DevOps也是要收費的，當我們完成後，下課時一定一定要記得將它關閉。  
078	W05	158	63	  ### 今天講師所講的是有關Azure DevOps，包含Azure Boards(使用經實證的敏捷式工具與所有小組一起規劃、追蹤及討論工作，更快傳遞價值給您的使用者。)、Azure Pipelines(以適用於任何語言、平台和雲端的 CI/CD 建置、測試及部署。連線到 GitHub 或任何其他 Git 提供者並持續部署。)、Azure Repos(取得無限的雲端託管私人 Git 存放庫，並透過提取要求和進階檔案管理來共同作業以建置更佳的程式碼。)、Azure Test Plans(使用手動與探勘測試工具放心測試及交付。)、Azure Artifacts(建立、裝載套件並與您的小組共用，只要按一下即可將成品新增至您的 CI/CD 管線。)等，受益良多。  
079	W05	186	69	  這週主講人所講的主題是Azure DevOps。  其實上週的老師(演講人)在演講快結束的時候就有提到~所以稍微對這項功能有了解。而這次的老師(演講人)是比較深入的詳細介紹以及實作。  首先提到Azure Pipelines，以適用於任何語言、平台和雲端的 CI/CD 建置、測試及部署。連線到 GitHub 或任何其他 Git 提供者並持續部署。  需要做code review，分支再進到主線(master)。  Azure Boards使用經實證的敏捷式工具與所有小組一起規劃、追蹤及討論工作，更快傳遞價值給您的使用者。  Azure Repos取得無限的雲端託管私人 Git 存放庫，並透過提取要求和進階檔案管理來共同作業以建置更佳的程式碼。  Azure Test Plans使用手動與探勘測試工具放心測試及交付。  Azure Artifacts建立、裝載套件並與您的小組共用，只要按一下即可將成品新增至您的 CI/CD 管線。  我的心得：  透過這次的演講，算是上一堂課對於DevOps的深入了解。我覺得這部份真的滿難的，畢竟之前沒有實際接觸過這種東西。而且全部都是英文，經過這幾堂課下來，真的覺得把英文練好很重要，不然專業的東西看不懂，以後怎麼在這行生存。再來也體認到DevOps的完整性以及多功能性，只是要會學習如何使用這些功能，以及這些功能在哪裡，如何設置。聽完這堂課講師詳細的介紹，希望未來自己也可以像講師一樣那麼專業，學會如何管理部署等。也會想要自己練習操作看看，感覺還滿有趣的。  
080	W05	196	74	  今天邀請來的講師介紹的是，跟以往課程不太一樣，簡報介紹的部分佔少數，整堂課著重在實作上，而這堂課介紹的是DevOps，這項技術讓軟體開發更加方便，也讓過程更加簡潔且可靠，使企業在更新系統版本時更加的順暢。老師一開始，給了我們一個Github的網址，雖然流程有些複雜，但是照著指令操作不會有什麼問題，但老師講解有點快，要跟上有些吃力。  
081	W05	240	94	  今天這堂課是我覺得從開學下來覺得最有收穫的課，講師邏輯清晰，自然講解觀念時能跟著老師的思路去了解運作過程，並且集中主題，讓我了解到了Devops的特色以及使用Azure的區別，而且老師還先帶一遍實作，讓我們了解它具備的功能，之後就直接給教學步驟讓我們一步步去建置，雖然講師中間帶的時候偏快或想加快進度，但是還是有留時間給我們練習，甚至還下來幫我們解決問題，就算真的跟不上，詳細的教學也能隨時檢視我們建置發生的問題，這是我覺得跟前幾堂課最不一樣的地方，感覺有確實學到一些東西。因為之前只是ppt講解居多，礙於本身服務就很複雜，講起來也無法讓人一聽就清楚抓到重點，然後實做只能帶開畫面與簡單開發設定。可惜老師因為時間的關係好像無法帶到某個地方，但整堂充滿技術性的引導與講解，讓人很感興趣，收穫了不少，也不會因過於複雜的理論與使用而模糊我們的觀念，雖然還是覺得在操作上還是沒有很直觀，要設定很多東西然後不同畫面又包不同設定，即便有老師示範，但還是容易忘記細節。所以我覺得這堂實作講解更適合我，讓我對其觀念有初步的輪廓。  
082	W05	199	76	  這次的演講內容是Azure DevOps，是最主要的產品線，包含了開發(Dev)與作業(Ops)，由people,process,products持續地提供服務給客戶。Azure DevOps是一個大項服務，總共有五個模塊，其中repos是一個自動化重要的核心，接下來就是pipelines，Azure DevOps可以做到程式碼的自動化編譯，自動化部屬，在操作上也是相對容易。Azure DevOps可以達成程式的自動化和最佳化動化和最佳化，雖然能夠讓公司在開發project時提升更多效率，但對傳統的作業方式來說無疑是適應性的一大挑戰，因此改變文化特性是應用Azure DevOps的重要問題。  
083	W05	207	79	  聽完這次演講後，我覺得這次講師的速度有點太快，讓我難以跟上，有一點的小困擾，雖然開場一些小東西當然是可以快速帶過，像是什麼東西是能做到的，什麼目的是能達成的，查看哪些訊息和一中的原理之類的，但在實做的部份時，我在還沒有打完的情況下就已經在講下一步了，雖然利用下課的時間把缺失的部分請教同學後有補上，但還是覺得有些東西是漏掉的，有點可惜，但總體來說還是讓人受益良多，再次見識到Azure的強大，很多的事情都可以做到，還會記錄下你所做的每一步驟，讓人覺得很方便  
084	W05	248	96	  DevOps是這幾年新出的東西，有開發人員做開發撰寫，operation是去做開發的整理作業之類的，有三個面向，人、tour等，是一群人產品工具，去產出應有的價值，是一種重視「軟體開發人員（Dev）」和「IT運維技術人員（Ops）」之間溝通合作的文化、運動或慣例。  3年出一次新的版本，可以增加開發速度及回饋的速度。  分成五個模塊，有Boards、Pipelines、Repos、Test Plans、Artifacts組成，Pipelines是自動化很重要的核心，做情境模式、設立接收條件，再做指令。  今天是第一次聽到DevOps這個詞，原來再做開發的時候，不只是只要打code就好了，還需要透過DevOps來做管理~!!  
085	W05	167	65	  這週也是介紹關於Azure DevOps的觀念及運用，提供開發維運的工具，包含面板管線倉庫等，而這週也同樣是有實作的練習，用學生方案來帶領我們操作微軟Azure的作用，在我看來微軟這種行銷模式也進行得很好，透過教育來去做第一部的推廣，讓學生在免費使用階段先對產品產生信任，再來利用往後的需求作延伸，很有可塑性，也讓使用者能夠從開始接觸科技雲端時就對微軟產生信心，而這一連串的教育講座，都是幫助我們和微軟在與科技軟硬體結合的方面有更好的基礎。  
086	W05	163	64	  這次老師請了黃承皓講師來講授課程，再次感謝老師的用心。  這次介紹Azure DevOps，它的功能呢可以讓獨立的個體能夠共同完成作業，例如開發、品質工程與安全性等，這樣可以製作出更加完善的產品，團隊能更快速達成目標。  接下來來到實作，這次的實作我覺得有些困難，因為要打很多程式碼有點跟不上，不過講師還是很認真的教導，非常感謝講師也非常感謝老師，希望下次還有更多的收穫。  
087	W05	198	75	  這禮拜講師主要是教我們操作Azure DevOps ,Azure DevOps 提供開發維運工具，包含面板、管線、倉庫、測試計畫、組件等。 其中，倉庫類似GitHub供存放不同版本的程式資料，可以觸發管線 於不同程式平台進行平順部署(Continuous Deployment,CD)， 使企業服務在版本更新時平順不中斷。  過程中我們也一直嘗試用不同的組合作測試，雖然有時候不知道為什麼會一直失敗，但在實驗的過程還是覺得很新鮮。  
088	W05	190	70	  今天很開心能夠跟黃承皓講師學習，今天講的主題是Azure DevOps。最印象深刻的是Integration 整合服務的部分。這是選擇雲端供應商一定要考量的關鍵！ 許多中大型企業在不同階段採用不同雲端品牌的服務，結果一堆公有雲、私有雲、混合雲讓整合變得複雜困難，但唯有無縫才能不影響企業發展運作，因此能夠完全成功整合就很重要！Azure 和 Google 雖然也有提供整合服務，但都只提供工具，用戶必須自己寫程式串接。但 Oracle 提供的整合服務就將整合「規格化」、「簡單化」，不論你的公司原本用的是 AWS、Azure 還是 Google，又或者都有！Oracle 都提供現成模板，用戶只需要連連看對應就能串接使用，接著就能在 Oracle 的平台上統一管理，就算你使用的品牌較新，Oracle 還沒有現成樣板，Oracle 也有另外提供工具讓工程師可以自己寫程式串接。  
089	W05	227	89	  在這節課當中我們了解到了有關於Azure伺服器中的DevOps，像是說為什麼我要去選擇DevOps和相關該注意的事宜等等。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於Azure伺服器中的DevOps，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W05	207	80	  之前我們所上過得課程都是跟微軟的工具所延生出來的東西，這些工具所延生出來的技術，是我們在未來很需要的一部份，所以我們很珍惜微軟講師教授所教導我們的技術，對於我來說，每一次上課都是非常的認真，希望能夠學到一些學校沒教到的技術或觀念，這對於我們來說非常重要，如果能夠學到一些技術，以後出社會就多一份優勢，對某方面來說我覺得這堂課其實比很多必修課還要重要，微軟講師教授如果能夠學以致用，對於我們出社會一定是一大幫助，也會比別人多走一步在起跑線上。  
091	W05	204	77	  今天上的是黃承皓講師所介紹的是Azure DevOps這個工具，Azure DevOps能讓先前各自獨立的角色 (像是開發、IT 作業、品質工程和安全性) 互相協調並共同作業，來去生產更好、更可靠的產品。並且藉由採用 DevOps 的做法及工具，使團隊能對其建置的程式更具信心也能更妥善回應顧客需求，讓企業更快速達成業務目標。  心得 : 其中講師也讓我們有實作的地方，在實作中我覺得講師講的github指令的時候講的速度有點太快讓我有點跟不上，再加上要打程式碼有點小困難，但講師介紹的東西是很認真的，也讓我可以多加吸收了解，來去學以致用。  
